date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2018-04,28,7.19360436291522,42.899776730339866,48.515008682709,2,4,7,11,13,35,38,43,47,51,45,47,48,50,53,
2018-05,1,,,,,,,,,,,,,,,,,,,
2018-06,13,,,,,,,,,,,,,,,,,,,
2018-07,16,4.502006018054162,45.604910714285715,48.4244978923878,0,2,4,7,10,38,41,46,50,52,43,46,49,51,53,
2018-08,52,,,,,,,,,,,,,,,,,,,
2018-09,23,,,,,,,,,,,,,,,,,,,
2018-10,91,18.91918691125434,38.26668320516001,41.464897047878935,15,17,19,21,22,34,36,38,41,42,38,40,41,43,45,
2018-11,105,,,,,,,,,,,,,,,,,,,
2018-12,86,,,,,,,,,,,,,,,,,,,
2019-01,23,13.908482142857142,46.37078373015873,38.373511904761905,5,9,16,18,20,41,43,47,49,51,33,36,38,41,44,
2019-02,1,,,,,,,,,,,,,,,,,,,
2019-03,105,,,,,,,,,,,,,,,,,,,
2019-04,6,3.065707909744607,55.33788141900273,40.1848635235732,0,1,3,5,6,50,52,55,58,64,32,38,41,43,45,
2019-05,54,,,,,,,,,,,,,,,,,,,
2019-06,10,,,,,,,,,,,,,,,,,,,
2019-07,14,2.1033159769799945,59.88045634920635,36.54130488712478,0,1,2,3,5,56,58,60,62,65,32,34,37,39,40,
2019-08,4,,,,,,,,,,,,,,,,,,,
2019-09,0,,,,,,,,,,,,,,,,,,,
2019-10,11,13.778714959067228,43.98138957816377,40.76928801786157,5,12,15,17,19,39,42,44,46,51,37,39,41,43,44,
2019-11,35,,,,,,,,,,,,,,,,,,,
2019-12,6,,,,,,,,,,,,,,,,,,,
2020-01,127,15.37630143777888,43.63073110285006,39.35994050570154,10,13,16,18,20,40,41,43,46,48,36,38,39,41,43,
2020-02,244,,,,,,,,,,,,,,,,,,,
2020-03,137,,,,,,,,,,,,,,,,,,,
2020-04,83,2.4106292303835546,58.92936802973978,37.27126208777585,0,1,2,4,5,54,56,59,62,64,32,35,37,40,42,
2020-05,49,,,,,,,,,,,,,,,,,,,
2020-06,34,,,,,,,,,,,,,,,,,,,
2020-07,52,1.6351550960118169,64.2120009918175,32.9479295809571,0,0,2,3,4,60,62,64,66,69,29,31,33,35,37,
2020-08,70,,,,,,,,,,,,,,,,,,,
2020-09,66,,,,,,,,,,,,,,,,,,,
2020-10,149,5.7819940476190474,52.179563492063494,40.789238780064466,2,4,6,8,10,48,50,52,54,57,38,39,41,43,44,
2020-11,11,,,,,,,,,,,,,,,,,,,
2020-12,222,,,,,,,,,,,,,,,,,,,
2021-01,37,3.120198265179678,62.16397916149839,33.48313492063492,1,2,3,5,6,57,60,62,65,67,29,31,33,36,39,
2021-02,172,,,,,,,,,,,,,,,,,,,
2021-03,237,,,,,,,,,,,,,,,,,,,
2021-04,23,1.4915040906230335,69.49665261591868,28.04388792462187,0,0,1,3,3,64,68,70,72,73,25,26,28,30,33,
2021-05,53,,,,,,,,,,,,,,,,,,,
2021-06,147,,,,,,,,,,,,,,,,,,,
2021-07,116,1.526015228426396,66.79518968509794,30.84106124473097,0,0,1,3,4,63,65,67,69,70,27,29,31,33,34,
2021-08,62,,,,,,,,,,,,,,,,,,,
2021-09,72,,,,,,,,,,,,,,,,,,,
2021-10,70,2.16334761784724,57.18046603867129,39.24280753968254,0,1,2,4,4,53,55,57,59,61,36,37,39,41,43,
2021-11,266,,,,,,,,,,,,,,,,,,,
2021-12,96,,,,,,,,,,,,,,,,,,,
2022-01,94,2.018200202224469,66.09925558312655,29.97692880178616,0,1,2,3,4,59,64,66,68,70,26,28,30,32,37,
2022-02,79,,,,,,,,,,,,,,,,,,,
2022-03,147,,,,,,,,,,,,,,,,,,,
2022-04,47,1.3040280210157618,74.19365236796429,23.979915695512027,0,0,1,2,3,67,73,75,77,78,20,22,23,25,31,
2022-05,93,,,,,,,,,,,,,,,,,,,
2022-06,27,,,,,,,,,,,,,,,,,,,
2022-07,50,1.5322076297686054,69.32118055555556,28.3679642945698,0,0,1,3,3,66,68,69,71,73,25,26,28,30,32,
2022-08,138,,,,,,,,,,,,,,,,,,,
2022-09,208,,,,,,,,,,,,,,,,,,,
2022-10,270,2.3786185881157946,59.76636904761905,36.47891865079365,0,1,2,4,5,52,58,60,62,63,33,34,36,38,42,
2022-11,88,,,,,,,,,,,,,,,,,,,
2022-12,47,,,,,,,,,,,,,,,,,,,
2023-01,55,2.0017539463793534,60.44717261904762,35.78036688150719,0,1,2,3,4,55,59,61,63,64,32,34,35,37,41,
2023-02,24,,,,,,,,,,,,,,,,,,,
2023-03,140,,,,,,,,,,,,,,,,,,,
2023-04,25,,,,,,,,,,,,,,,,,,,
2023-05,1,,,,,,,,,,,,,,,,,,,
2023-06,43,,,,,,,,,,,,,,,,,,,
2023-07,16,1.3516483516483517,66.0042152243987,32.02851475328539,0,0,1,2,3,62,64,66,68,70,28,30,32,34,36,
2023-08,10,,,,,,,,,,,,,,,,,,,
