date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2020-01,36,5.998751248751248,38.131401448913316,54.50437172120909,2,4,6,8,10,35,37,38,40,41,51,53,55,56,58,
2020-02,73,,,,,,,,,,,,,,,,,,,
2020-03,83,,,,,,,,,,,,,,,,,,,
2020-04,118,4.503246753246753,40.17466266866567,53.81118881118881,2,3,5,6,7,36,38,40,42,44,50,52,54,56,57,
2020-05,50,,,,,,,,,,,,,,,,,,,
2020-06,64,,,,,,,,,,,,,,,,,,,
2020-07,84,1.388869921474906,46.66541729135432,51.15317341329335,0,0,1,2,3,42,44,46,49,53,46,49,51,53,55,
2020-08,69,,,,,,,,,,,,,,,,,,,
2020-09,46,,,,,,,,,,,,,,,,,,,
2020-10,78,3.3061938061938063,56.71821134149388,38.40384615384615,1,2,3,5,6,52,54,57,59,62,33,36,38,41,43,
2020-11,42,,,,,,,,,,,,,,,,,,,
2020-12,68,,,,,,,,,,,,,,,,,,,
2021-01,77,1.5216584158415842,76.85732133933034,20.53248375812094,0,0,2,3,3,68,74,77,80,83,15,17,20,23,29,
2021-02,95,,,,,,,,,,,,,,,,,,,
2021-03,136,,,,,,,,,,,,,,,,,,,
2021-04,12,1.2599565532223027,72.63468265867067,25.089455272363818,0,0,1,2,3,68,70,73,75,77,20,22,25,28,29,
2021-05,27,,,,,,,,,,,,,,,,,,,
2021-06,124,,,,,,,,,,,,,,,,,,,
2021-07,77,1.1515384615384616,70.20359730202348,28.131401448913316,0,0,1,2,3,66,68,70,73,75,23,26,28,31,33,
2021-08,70,,,,,,,,,,,,,,,,,,,
2021-09,57,,,,,,,,,,,,,,,,,,,
2021-10,48,1.1670480549199085,66.92630527104672,31.337078651685392,0,0,1,2,3,62,65,67,69,71,27,29,31,33,35,
2021-11,194,,,,,,,,,,,,,,,,,,,
2021-12,55,,,,,,,,,,,,,,,,,,,
2022-01,150,1.416941331575478,72.35391152211947,25.521608793404948,0,0,1,3,3,67,70,72,75,78,20,23,26,28,30,
2022-02,13,,,,,,,,,,,,,,,,,,,
2022-03,66,,,,,,,,,,,,,,,,,,,
2022-04,181,1.12265625,75.2980264801399,22.611735330836453,0,0,1,2,3,71,73,75,77,79,19,20,22,25,27,
2022-05,91,,,,,,,,,,,,,,,,,,,
2022-06,13,,,,,,,,,,,,,,,,,,,
2022-07,115,1,69.89030484757622,29.03223388305847,0,0,1,2,2,66,68,70,72,74,25,27,29,31,33,
2022-08,118,,,,,,,,,,,,,,,,,,,
2022-09,137,,,,,,,,,,,,,,,,,,,
2022-10,160,,,,,,,,,,,,,,,,,,,
2022-11,126,,,,,,,,,,,,,,,,,,,
2022-12,36,,,,,,,,,,,,,,,,,,,
2023-01,70,1.4407830342577488,74.85882058970515,22.811391456407694,0,0,1,3,3,68,72,76,78,80,18,20,22,26,29,
2023-02,37,,,,,,,,,,,,,,,,,,,
2023-03,62,,,,,,,,,,,,,,,,,,,
2023-04,72,,,,,,,,,,,,,,,,,,,
2023-05,6,,,,,,,,,,,,,,,,,,,
2023-06,45,,,,,,,,,,,,,,,,,,,
2023-07,37,1,68.93303348325837,29.66416791604198,0,0,1,2,2,65,67,69,71,73,26,28,30,32,33,
2023-08,14,,,,,,,,,,,,,,,,,,,
