date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2019-04,16,56.991951219512195,2.1392085321358407,39.789794921875,41,53,57,64,66,0,1,2,3,5,31,34,39,43,56,
2019-05,0,,,,,,,,,,,,,,,,,,,
2019-06,15,,,,,,,,,,,,,,,,,,,
2019-07,1,65.06825938566553,2.206664628553959,32.072474377745245,46,58,66,73,77,0,1,2,3,6,21,25,32,37,52,
2019-08,0,,,,,,,,,,,,,,,,,,,
2019-09,0,,,,,,,,,,,,,,,,,,,
2019-10,1,61.614501953125,2.719204927211646,34.476190476190474,48,58,62,67,71,0,1,2,5,7,27,30,33,38,49,
2019-11,2,,,,,,,,,,,,,,,,,,,
2019-12,42,,,,,,,,,,,,,,,,,,,
2020-01,55,55.955322265625,2.4435284418796375,40.356532356532355,41,53,56,61,65,0,1,2,4,6,32,36,39,44,56,
2020-02,232,,,,,,,,,,,,,,,,,,,
2020-03,23,,,,,,,,,,,,,,,,,,,
2020-04,0,42.142020497803806,1.8063592093955887,54.98437881376617,29,36,43,47,53,0,0,2,3,4,45,50,54,61,68,
2020-05,24,,,,,,,,,,,,,,,,,,,
2020-06,0,,,,,,,,,,,,,,,,,,,
2020-07,14,55.30941922889214,2.9456031567080045,40.86925708699902,36,50,55,64,69,0,1,2,5,8,28,34,41,44,62,
2020-08,6,,,,,,,,,,,,,,,,,,,
2020-09,0,,,,,,,,,,,,,,,,,,,
2020-10,1,54.84859584859585,3.4481921208850514,40.62680009763241,40,51,55,62,65,0,1,3,6,9,32,35,38,47,57,
2020-11,10,,,,,,,,,,,,,,,,,,,
2020-12,123,,,,,,,,,,,,,,,,,,,
2021-01,82,44.59272816007809,3.8917348824927385,50.34862161502806,34,38,47,50,52,0,1,3,7,9,42,44,48,59,62,
2021-02,174,,,,,,,,,,,,,,,,,,,
2021-03,42,,,,,,,,,,,,,,,,,,,
2021-04,62,37.06663412252868,11.767878935806689,49.63125763125763,25,34,38,41,44,6,8,11,16,19,42,44,48,56,60,
2021-05,74,,,,,,,,,,,,,,,,,,,
2021-06,17,,,,,,,,,,,,,,,,,,,
2021-07,0,32.42124542124542,11.405563689604685,54.52147388970229,22,27,32,39,42,3,6,11,17,20,40,46,53,65,68,
2021-08,0,,,,,,,,,,,,,,,,,,,
2021-09,0,,,,,,,,,,,,,,,,,,,
2021-10,0,39.764763299170326,6.41347588264545,52.61611721611722,29,34,41,45,48,0,3,6,10,13,42,44,51,62,64,
2021-11,6,,,,,,,,,,,,,,,,,,,
2021-12,9,,,,,,,,,,,,,,,,,,,
2022-01,43,40.71910112359551,5.852330973883329,51.92551892551892,30,36,42,46,48,1,3,5,10,12,42,44,51,60,63,
2022-02,68,,,,,,,,,,,,,,,,,,,
2022-03,61,,,,,,,,,,,,,,,,,,,
2022-04,8,36.33943833943834,5.22648801855192,57.10791015625,25,29,38,42,44,0,2,5,9,11,47,50,55,67,70,
2022-05,264,,,,,,,,,,,,,,,,,,,
2022-06,9,,,,,,,,,,,,,,,,,,,
2022-07,0,35.227183992191314,13.268245057359044,50.178955078125,24,32,36,40,44,7,9,13,17,19,43,45,48,57,59,
2022-08,7,,,,,,,,,,,,,,,,,,,
2022-09,20,,,,,,,,,,,,,,,,,,,
2022-10,0,39.81494140625,11.62353515625,47.13400048816207,28,35,41,45,47,6,9,12,15,17,38,41,44,55,59,
2022-11,0,,,,,,,,,,,,,,,,,,,
2022-12,9,,,,,,,,,,,,,,,,,,,
2023-01,99,35.54549890217126,9.152062484744935,53.916280205028066,25,29,36,40,45,5,6,9,12,14,46,48,54,60,64,
2023-02,164,,,,,,,,,,,,,,,,,,,
2023-03,49,,,,,,,,,,,,,,,,,,,
2023-04,7,26.693528693528695,10.363858363858364,61.24530144007811,17,21,27,32,35,4,7,11,14,15,55,56,59,68,70,
2023-05,0,,,,,,,,,,,,,,,,,,,
2023-06,35,,,,,,,,,,,,,,,,,,,
2023-07,0,29.310319590143937,3.3608923884514437,66.09685289094901,17,24,30,34,39,0,1,3,6,8,58,60,64,73,78,
2023-08,7,,,,,,,,,,,,,,,,,,,
