date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2019-12,1,,,,,,,,,,,,,,,,,,,
2020-01,4,39.464372864812105,2.868131868131868,56.23529411764706,34,36,38,42,50,0,1,3,4,6,45,54,57,59,61,
2020-02,9,,,,,,,,,,,,,,,,,,,
2020-03,16,,,,,,,,,,,,,,,,,,,
2020-04,55,33.3427734375,1.144960362400906,65.26092262631194,27,30,33,36,45,0,0,1,2,3,54,62,66,69,71,
2020-05,8,,,,,,,,,,,,,,,,,,,
2020-06,8,,,,,,,,,,,,,,,,,,,
2020-07,2,28.6984126984127,2.7152051488334674,67.72283272283272,23,25,29,32,35,0,1,3,4,6,61,65,68,71,74,
2020-08,33,,,,,,,,,,,,,,,,,,,
2020-09,38,,,,,,,,,,,,,,,,,,,
2020-10,50,36.54007820136852,5.838339438339438,55.97947214076246,31,33,36,39,46,1,4,6,8,9,46,53,57,60,62,
2020-11,8,,,,,,,,,,,,,,,,,,,
2020-12,12,,,,,,,,,,,,,,,,,,,
2021-01,26,36.02589154860772,15.739990234375,47.076397363924826,30,32,35,38,49,12,14,16,18,19,38,45,48,50,52,
2021-02,3,,,,,,,,,,,,,,,,,,,
2021-03,5,,,,,,,,,,,,,,,,,,,
2021-04,1,27.98168498168498,10.436874236874237,60.01123595505618,21,24,26,30,45,7,9,10,12,14,45,58,61,64,67,
2021-05,5,,,,,,,,,,,,,,,,,,,
2021-06,23,,,,,,,,,,,,,,,,,,,
2021-07,24,22.664142647777236,11.619687347337567,63.96021479131071,18,20,22,25,31,6,10,12,14,16,56,62,64,67,68,
2021-08,10,,,,,,,,,,,,,,,,,,,
2021-09,17,,,,,,,,,,,,,,,,,,,
2021-10,15,33.3601270461764,10.85986328125,54.3571079628725,27,29,32,35,46,7,9,11,13,14,42,53,55,58,60,
2021-11,69,,,,,,,,,,,,,,,,,,,
2021-12,4,,,,,,,,,,,,,,,,,,,
2022-01,30,36.714320625610945,10.67032967032967,51.05006105006105,33,34,36,38,47,8,9,11,12,13,40,49,52,54,56,
2022-02,1,,,,,,,,,,,,,,,,,,,
2022-03,23,,,,,,,,,,,,,,,,,,,
2022-04,61,25.363214460185638,7.982670246521845,65.58837890625,20,22,24,27,39,5,6,8,10,12,50,64,67,70,72,
2022-05,25,,,,,,,,,,,,,,,,,,,
2022-06,10,,,,,,,,,,,,,,,,,,,
2022-07,3,23.44221842169558,9.021978021978022,66.11290322580645,19,20,22,26,34,5,7,9,12,14,52,64,67,70,73,
2022-08,14,,,,,,,,,,,,,,,,,,,
2022-09,45,,,,,,,,,,,,,,,,,,,
2022-10,124,,,,,,,,,,,,,,,,,,,
2022-11,60,,,,,,,,,,,,,,,,,,,
2022-12,27,,,,,,,,,,,,,,,,,,,
2023-01,23,32.702880859375,16.57997557997558,49.48925256472887,28,29,32,35,42,13,15,16,19,20,37,48,50,53,55,
2023-02,1,,,,,,,,,,,,,,,,,,,
2023-03,12,,,,,,,,,,,,,,,,,,,
2023-04,15,,,,,,,,,,,,,,,,,,,
2023-05,12,,,,,,,,,,,,,,,,,,,
2023-06,58,,,,,,,,,,,,,,,,,,,
2023-07,11,24.279336423517933,13.255615234375,61.10261421939897,20,22,23,25,34,9,11,13,16,19,45,60,62,65,67,
2023-08,8,,,,,,,,,,,,,,,,,,,
