date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2018-11,21,,,,,,,,,,,,,,,,,,,
2018-12,17,,,,,,,,,,,,,,,,,,,
2019-01,22,49.09088688003909,6.492555528435441,42.9035409035409,42,46,50,52,54,4,5,6,8,9,38,40,42,45,49,
2019-02,49,,,,,,,,,,,,,,,,,,,
2019-03,8,,,,,,,,,,,,,,,,,,,
2019-04,4,62.328529555447,2.0082034454470876,34.042735042735046,53,59,63,66,68,0,1,2,3,4,29,31,33,37,42,
2019-05,0,,,,,,,,,,,,,,,,,,,
2019-06,26,,,,,,,,,,,,,,,,,,,
2019-07,0,64.617431640625,2.031520223152022,32.38427734375,51,62,66,69,71,0,1,2,3,5,26,29,31,35,44,
2019-08,5,,,,,,,,,,,,,,,,,,,
2019-09,0,,,,,,,,,,,,,,,,,,,
2019-10,2,62.020263671875,3.473400343221378,33.114501953125,55,59,62,65,67,0,2,3,5,7,29,31,33,35,37,
2019-11,2,,,,,,,,,,,,,,,,,,,
2019-12,2,,,,,,,,,,,,,,,,,,,
2020-01,234,39.00292897241884,19.60605320966561,39.97802197802198,33,36,39,42,45,11,14,19,25,28,34,37,40,43,45,
2020-02,49,,,,,,,,,,,,,,,,,,,
2020-03,3,,,,,,,,,,,,,,,,,,,
2020-04,13,19.311827956989248,30.135986328125,49.018310546875,15,16,19,22,25,25,28,30,33,35,45,47,49,51,53,
2020-05,6,,,,,,,,,,,,,,,,,,,
2020-06,2,,,,,,,,,,,,,,,,,,,
2020-07,1,25.83256041005614,12.563720703125,60.054931640625,18,21,26,31,35,7,10,12,15,19,54,57,60,63,66,
2020-08,5,,,,,,,,,,,,,,,,,,,
2020-09,0,,,,,,,,,,,,,,,,,,,
2020-10,9,37.416605616605615,8.219970703125,52.77400439775226,29,32,38,42,44,3,6,9,11,12,48,49,52,57,59,
2020-11,4,,,,,,,,,,,,,,,,,,,
2020-12,66,,,,,,,,,,,,,,,,,,,
2021-01,34,19.15914083475714,37.313797313797316,42.29831419496702,14,16,19,22,25,33,34,37,40,43,37,40,42,45,48,
2021-02,153,,,,,,,,,,,,,,,,,,,
2021-03,4,,,,,,,,,,,,,,,,,,,
2021-04,75,10.34716796875,50.549560546875,38.06715506715507,6,8,11,13,14,42,46,52,54,56,33,34,36,43,46,
2021-05,0,,,,,,,,,,,,,,,,,,,
2021-06,10,,,,,,,,,,,,,,,,,,,
2021-07,0,6.099096900170856,25.349206349206348,67.01952648279229,2,4,6,8,10,20,23,25,28,31,62,64,67,70,72,
2021-08,0,,,,,,,,,,,,,,,,,,,
2021-09,0,,,,,,,,,,,,,,,,,,,
2021-10,0,14.0126953125,7.251159384915792,77.0141532454856,6,10,13,19,22,3,5,7,9,11,69,72,77,81,88,
2021-11,9,,,,,,,,,,,,,,,,,,,
2021-12,1,,,,,,,,,,,,,,,,,,,
2022-01,34,20.229736328125,10.080605764533464,68.2112332112332,17,18,20,22,24,6,8,10,12,13,64,66,68,70,72,
2022-02,56,,,,,,,,,,,,,,,,,,,
2022-03,28,,,,,,,,,,,,,,,,,,,
2022-04,2,23.399267399267398,6.330322265625,68.82015617374329,19,21,23,26,27,3,4,6,8,10,66,67,69,70,72,
2022-05,44,,,,,,,,,,,,,,,,,,,
2022-06,28,,,,,,,,,,,,,,,,,,,
2022-07,0,26.308913308913308,6.2063492063492065,66.295166015625,21,24,26,29,31,3,4,6,8,10,63,65,66,68,69,
2022-08,1,,,,,,,,,,,,,,,,,,,
2022-09,60,,,,,,,,,,,,,,,,,,,
2022-10,5,32.44577430385931,6.65934065934066,59.352869352869355,26,29,32,36,39,3,5,7,9,10,55,57,59,62,64,
2022-11,1,,,,,,,,,,,,,,,,,,,
2022-12,23,,,,,,,,,,,,,,,,,,,
2023-01,50,32.584859584859586,5.202392578125,61.134310134310134,28,30,33,35,37,3,4,5,7,8,57,59,61,63,65,
2023-02,29,,,,,,,,,,,,,,,,,,,
2023-03,94,,,,,,,,,,,,,,,,,,,
2023-04,51,20.14041514041514,28.325109916951636,49.89374694675134,13,16,20,24,28,17,20,30,34,36,43,45,49,55,58,
2023-05,0,,,,,,,,,,,,,,,,,,,
2023-06,12,,,,,,,,,,,,,,,,,,,
2023-07,0,18.40078105931169,37.33821733821734,42.804443359375,14,16,18,21,23,26,30,39,43,46,36,38,41,49,51,
2023-08,1,,,,,,,,,,,,,,,,,,,
