date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2021-07,186,1.1277641277641277,44.460629921259844,53.40944881889764,0,0,1,2,3,34,35,38,54,57,41,43,47,63,65,
2021-08,141,,,,,,,,,,,,,,,,,,,
2021-09,111,,,,,,,,,,,,,,,,,,,
2021-10,201,5.715506715506716,60.456654456654455,31.960205078125,3,4,6,7,8,57,58,60,63,64,27,30,32,34,36,
2021-11,60,,,,,,,,,,,,,,,,,,,
2021-12,11,,,,,,,,,,,,,,,,,,,
2022-01,49,3.9645909645909647,57.17704517704518,37.17402977788626,2,2,4,5,6,54,55,57,59,61,34,35,37,39,40,
2022-02,19,,,,,,,,,,,,,,,,,,,
2022-03,32,,,,,,,,,,,,,,,,,,,
2022-04,56,1.3273972602739725,35.05029296875,63.064453125,0,0,1,2,3,31,33,35,37,39,59,61,63,65,67,
2022-05,98,,,,,,,,,,,,,,,,,,,
2022-06,103,,,,,,,,,,,,,,,,,,,
2022-07,50,1.741688731979994,31.098364657066146,66.2051282051282,0,0,2,3,4,26,28,31,34,36,62,64,66,69,71,
2022-08,152,,,,,,,,,,,,,,,,,,,
2022-09,60,,,,,,,,,,,,,,,,,,,
2022-10,265,2.73095703125,51.65543345543345,44.16398243045388,0,1,3,4,5,47,50,52,54,56,39,42,44,47,49,
2022-11,109,,,,,,,,,,,,,,,,,,,
2022-12,55,,,,,,,,,,,,,,,,,,,
2023-01,30,4.4322344322344325,58.07273614840127,36.09787649499634,2,3,4,6,7,54,56,58,60,63,30,34,36,38,40,
2023-02,47,,,,,,,,,,,,,,,,,,,
2023-03,81,,,,,,,,,,,,,,,,,,,
2023-04,61,3.069091796875,58.2725054891437,37.12420693020986,1,1,3,5,6,54,56,58,60,63,30,35,38,40,42,
2023-05,46,,,,,,,,,,,,,,,,,,,
2023-06,159,,,,,,,,,,,,,,,,,,,
2023-07,99,1.099767981438515,48.364080039043436,49.79331381161542,0,0,1,2,2,45,46,48,50,52,46,48,50,52,54,
2023-08,59,,,,,,,,,,,,,,,,,,,
