date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2018-03,66,,,,,,,,,,,,,,,,,,,
2018-04,0,58.1435546875,8.098344452680998,32.59892525647289,40,43,57,70,78,1,4,8,12,14,20,25,32,41,46,
2018-05,0,,,,,,,,,,,,,,,,,,,
2018-06,3,,,,,,,,,,,,,,,,,,,
2018-07,0,68.55609875336104,4.140814674939304,26.756109481915935,49,53,69,82,86,0,1,4,7,9,13,17,26,38,42,
2018-08,0,,,,,,,,,,,,,,,,,,,
2018-09,0,,,,,,,,,,,,,,,,,,,
2018-10,1,66.18490473864192,4.312806673209028,28.6064453125,53,57,66,75,78,1,2,4,7,8,20,22,28,35,39,
2018-11,23,,,,,,,,,,,,,,,,,,,
2018-12,0,,,,,,,,,,,,,,,,,,,
2019-01,0,69.53357753357753,3.589563472152534,26.255615234375,60,63,69,76,79,0,2,3,6,8,19,21,27,31,33,
2019-02,24,,,,,,,,,,,,,,,,,,,
2019-03,131,,,,,,,,,,,,,,,,,,,
2019-04,0,67.00366300366301,6.4697697950923345,25.743589743589745,55,58,65,76,83,0,2,6,10,12,15,21,27,31,33,
2019-05,4,,,,,,,,,,,,,,,,,,,
2019-06,2,,,,,,,,,,,,,,,,,,,
2019-07,0,69.43017578125,4.982923673997413,24.98168498168498,54,57,69,80,86,0,2,4,9,11,12,18,25,33,36,
2019-08,0,,,,,,,,,,,,,,,,,,,
2019-09,1,,,,,,,,,,,,,,,,,,,
2019-10,2,68.444091796875,4.666246533904714,26.03271484375,59,61,68,75,80,0,2,5,7,9,18,21,26,30,33,
2019-11,0,,,,,,,,,,,,,,,,,,,
2019-12,0,,,,,,,,,,,,,,,,,,,
2020-01,10,67.1767578125,4.328901154039137,27.561660561660563,59,61,67,73,77,1,2,4,6,8,20,23,28,32,34,
2020-02,39,,,,,,,,,,,,,,,,,,,
2020-03,69,,,,,,,,,,,,,,,,,,,
2020-04,15,71.24725140483753,4.749620637329286,23.095238095238095,57,61,71,81,85,0,2,4,8,11,13,17,23,30,33,
2020-05,0,,,,,,,,,,,,,,,,,,,
2020-06,0,,,,,,,,,,,,,,,,,,,
2020-07,0,80.02197802197803,1.4938151041666667,17.703296703296704,66,71,82,88,91,0,0,1,3,4,7,10,16,26,30,
2020-08,0,,,,,,,,,,,,,,,,,,,
2020-09,11,,,,,,,,,,,,,,,,,,,
2020-10,13,74.63858363858364,2.4030047443331575,22.12210012210012,64,68,75,81,84,0,1,2,4,5,14,17,22,28,30,
2020-11,3,,,,,,,,,,,,,,,,,,,
2020-12,48,,,,,,,,,,,,,,,,,,,
2021-01,27,71.71672771672772,3.1487074481699513,24.146520146520146,62,65,70,78,82,0,1,3,5,6,16,19,25,29,31,
2021-02,5,,,,,,,,,,,,,,,,,,,
2021-03,104,,,,,,,,,,,,,,,,,,,
2021-04,0,74.68131868131869,2.4211386543176245,22.169677734375,63,66,76,82,87,0,1,2,4,6,12,16,22,29,32,
2021-05,0,,,,,,,,,,,,,,,,,,,
2021-06,38,,,,,,,,,,,,,,,,,,,
2021-07,0,77.30647130647131,2.0070484581497796,20.227106227106226,61,65,76,87,91,0,1,2,3,5,8,12,21,30,35,
2021-08,0,,,,,,,,,,,,,,,,,,,
2021-09,6,,,,,,,,,,,,,,,,,,,
2021-10,35,70.93940874664061,3.7674655787863336,24.529526598340652,60,63,70,78,82,0,2,4,6,8,16,19,25,30,32,
2021-11,57,,,,,,,,,,,,,,,,,,,
2021-12,5,,,,,,,,,,,,,,,,,,,
2022-01,89,66.11618257261411,6.048534121704853,26.560439560439562,56,59,66,73,79,1,3,6,9,11,18,23,27,31,33,
2022-02,19,,,,,,,,,,,,,,,,,,,
2022-03,0,,,,,,,,,,,,,,,,,,,
2022-04,24,70.06979014153245,4.069279393173199,24.91357421875,57,61,70,78,84,0,2,4,7,9,15,19,25,31,34,
2022-05,0,,,,,,,,,,,,,,,,,,,
2022-06,20,,,,,,,,,,,,,,,,,,,
2022-07,0,80.57216117216117,1.1853383458646616,18.063720703125,68,72,81,88,91,0,0,1,2,3,7,10,18,27,30,
2022-08,7,,,,,,,,,,,,,,,,,,,
2022-09,6,,,,,,,,,,,,,,,,,,,
2022-10,16,74.520263671875,1.729586129753915,22.690261166707348,66,69,75,80,83,0,0,2,3,4,15,18,22,28,30,
2022-11,7,,,,,,,,,,,,,,,,,,,
2022-12,111,,,,,,,,,,,,,,,,,,,
2023-01,7,60.3564453125,8.509765625,30.113985843299975,54,56,59,65,69,4,6,9,11,12,25,27,30,33,35,
2023-02,71,,,,,,,,,,,,,,,,,,,
2023-03,24,,,,,,,,,,,,,,,,,,,
2023-04,3,60.81966813079551,6.577289377289377,31.20283134000488,49,54,61,67,73,2,4,7,9,10,23,27,30,36,42,
2023-05,0,,,,,,,,,,,,,,,,,,,
2023-06,3,,,,,,,,,,,,,,,,,,,
2023-07,44,66.7686111789114,3.256357031655423,29.15303880888455,54,60,66,75,80,0,1,3,5,7,18,23,30,35,39,
2023-08,0,,,,,,,,,,,,,,,,,,,
