,site_location_name,lag,window,R2
8022,NSANSS0001,35,17,0.0010950509905981454
8023,NSANSS0001,36,17,0.0015753072742712426
8024,NSANSS0001,37,17,0.0019372279277305449
8025,NSANSS0001,38,17,0.002196224287387527
8026,NSANSS0001,39,17,0.002305449463968934
8027,NSANSS0001,40,17,0.0025049854292190643
8028,NSANSS0001,41,17,0.0028236443959053226
8029,NSANSS0001,42,17,0.0035535816746362636
8030,NSANSS0001,43,17,0.004196859400168562
8031,NSANSS0001,44,17,0.0049278864366653075
8032,NSANSS0001,45,17,0.005410505272605115
8033,NSANSS0001,46,17,0.0055228500912746226
8034,NSANSS0001,47,17,0.005374174810558241
8035,NSANSS0001,48,17,0.00497418455771792
8036,NSANSS0001,49,17,0.004372205929605966
8037,NSANSS0001,1,18,0.2698319922880207
8038,NSANSS0001,2,18,0.29801275900436586
8039,NSANSS0001,3,18,0.32022565860354146
8040,NSANSS0001,4,18,0.3331368996813796
8041,NSANSS0001,5,18,0.3375744144790508
8042,NSANSS0001,6,18,0.3333270244203106
8043,NSANSS0001,7,18,0.32110164696834065
8044,NSANSS0001,8,18,0.30341328705999804
8045,NSANSS0001,9,18,0.2817348085537098
8046,NSANSS0001,10,18,0.2569917872421922
8047,NSANSS0001,11,18,0.23013529311327718
8048,NSANSS0001,12,18,0.20197819994889443
8049,NSANSS0001,13,18,0.1757718089378646
8050,NSANSS0001,14,18,0.15049015240438912
8051,NSANSS0001,15,18,0.1277139239291274
8052,NSANSS0001,16,18,0.10721812263710206
8053,NSANSS0001,17,18,0.08826186224645083
8054,NSANSS0001,18,18,0.07122001960534263
8055,NSANSS0001,19,18,0.05631830041986141
8056,NSANSS0001,20,18,0.04279090816700848
8057,NSANSS0001,21,18,0.03150664234709022
8058,NSANSS0001,22,18,0.022685308121604075
8059,NSANSS0001,23,18,0.01624943372173282
8060,NSANSS0001,24,18,0.011753638499271801
8061,NSANSS0001,25,18,0.008200232613149727
8062,NSANSS0001,26,18,0.005411844914440245
8063,NSANSS0001,27,18,0.0033709252992294436
8064,NSANSS0001,28,18,0.001953888902912926
8065,NSANSS0001,29,18,0.0009736010002141526
8066,NSANSS0001,30,18,0.000392020391261072
8067,NSANSS0001,31,18,5.3340909847210405e-05
8068,NSANSS0001,32,18,2.3844854151855444e-05
8069,NSANSS0001,33,18,0.00023916761134001874
8070,NSANSS0001,34,18,0.0007166420570092757
8071,NSANSS0001,35,18,0.0012398037331199374
8072,NSANSS0001,36,18,0.0016458352540265064
8073,NSANSS0001,37,18,0.0020459836997792635
8074,NSANSS0001,38,18,0.0021514430451842204
8075,NSANSS0001,39,18,0.002324355066359751
8076,NSANSS0001,40,18,0.0025134271768649796
8077,NSANSS0001,41,18,0.0030775971506857847
8078,NSANSS0001,42,18,0.003940383060071495
8079,NSANSS0001,43,18,0.004880629565117922
8080,NSANSS0001,44,18,0.005650073774108866
8081,NSANSS0001,45,18,0.00609139804547254
8082,NSANSS0001,46,18,0.005972117154104062
8083,NSANSS0001,47,18,0.0055395057078823084
8084,NSANSS0001,48,18,0.004888398406962646
8085,NSANSS0001,49,18,0.003882789204844306
8086,NSANSS0001,1,19,0.28560330296296177
8087,NSANSS0001,2,19,0.312682196173499
8088,NSANSS0001,3,19,0.33220477315128927
8089,NSANSS0001,4,19,0.3417748194868564
8090,NSANSS0001,5,19,0.34264237104263795
8091,NSANSS0001,6,19,0.33552735880057727
8092,NSANSS0001,7,19,0.32059883547359935
8093,NSANSS0001,8,19,0.3008269201751623
8094,NSANSS0001,9,19,0.27660896722597095
8095,NSANSS0001,10,19,0.25102652681495485
8096,NSANSS0001,11,19,0.22352310643181705
8097,NSANSS0001,12,19,0.19717725872991798
8098,NSANSS0001,13,19,0.17107744586440754
8099,NSANSS0001,14,19,0.14708477837962708
8100,NSANSS0001,15,19,0.12549398283393864
8101,NSANSS0001,16,19,0.10491728475295614
8102,NSANSS0001,17,19,0.0854753805765418
8103,NSANSS0001,18,19,0.06865039485494151
8104,NSANSS0001,19,19,0.0537266583073982
8105,NSANSS0001,20,19,0.04078838826378883
8106,NSANSS0001,21,19,0.03012298025158
8107,NSANSS0001,22,19,0.021990873832643754
8108,NSANSS0001,23,19,0.016009891102244378
8109,NSANSS0001,24,19,0.011230430758390142
8110,NSANSS0001,25,19,0.007534714457308578
8111,NSANSS0001,26,19,0.004644017181762994
8112,NSANSS0001,27,19,0.002579256119044193
8113,NSANSS0001,28,19,0.0013574018633834006
8114,NSANSS0001,29,19,0.0005907528657990158
8115,NSANSS0001,30,19,0.00017681211453035584
8116,NSANSS0001,31,19,4.635402686137269e-07
8117,NSANSS0001,32,19,9.086373009892235e-05
8118,NSANSS0001,33,19,0.00039051355736863247
8119,NSANSS0001,34,19,0.0008497730771612755
8120,NSANSS0001,35,19,0.001323494916625867
8121,NSANSS0001,36,19,0.001770537668917771
8122,NSANSS0001,37,19,0.0020319206013731383
8123,NSANSS0001,38,19,0.0021996553440085664
8124,NSANSS0001,39,19,0.0023614503985041058
8125,NSANSS0001,40,19,0.0027760397490672606
8126,NSANSS0001,41,19,0.00346107234087889
8127,NSANSS0001,42,19,0.0046060369411780044
8128,NSANSS0001,43,19,0.005578547157077285
8129,NSANSS0001,44,19,0.006295278480165978
8130,NSANSS0001,45,19,0.0064931265422732976
8131,NSANSS0001,46,19,0.006078341139890919
8132,NSANSS0001,47,19,0.0053948342071508115
8133,NSANSS0001,48,19,0.0043412420447780375
8134,NSANSS0001,49,19,0.003251748498164786
8135,NSANSS0001,1,20,0.29973769361805724
8136,NSANSS0001,2,20,0.32428835135875567
8137,NSANSS0001,3,20,0.34053800310480575
8138,NSANSS0001,4,20,0.34657744493095366
8139,NSANSS0001,5,20,0.344532942788659
8140,NSANSS0001,6,20,0.3346063759970693
8141,NSANSS0001,7,20,0.31765588566843395
8142,NSANSS0001,8,20,0.2953944675584357
8143,NSANSS0001,9,20,0.2702588955291585
8144,NSANSS0001,10,20,0.2439051817566371
8145,NSANSS0001,11,20,0.21813686350441752
8146,NSANSS0001,12,20,0.19185527948737402
8147,NSANSS0001,13,20,0.16711646524991985
8148,NSANSS0001,14,20,0.14434453633888322
8149,NSANSS0001,15,20,0.12266288460947372
8150,NSANSS0001,16,20,0.10157823876460981
8151,NSANSS0001,17,20,0.08241543241746341
8152,NSANSS0001,18,20,0.06562300144074584
8153,NSANSS0001,19,20,0.051313208026328216
8154,NSANSS0001,20,20,0.03905042386274149
8155,NSANSS0001,21,20,0.029174325040967286
8156,NSANSS0001,22,20,0.02158377952151025
8157,NSANSS0001,23,20,0.015320178621468838
8158,NSANSS0001,24,20,0.01040055590462452
8159,NSANSS0001,25,20,0.006598830809722012
8160,NSANSS0001,26,20,0.003700840032882846
8161,NSANSS0001,27,20,0.0018882349529371067
8162,NSANSS0001,28,20,0.0008990899172670597
8163,NSANSS0001,29,20,0.00031881723365512205
8164,NSANSS0001,30,20,4.4734377054767016e-05
8165,NSANSS0001,31,20,1.6052140811684268e-05
8166,NSANSS0001,32,20,0.00019329455757766123
8167,NSANSS0001,33,20,0.0004976333033001046
8168,NSANSS0001,34,20,0.0009309496395198957
8169,NSANSS0001,35,20,0.001447439432446851
8170,NSANSS0001,36,20,0.0017732958052115722
8171,NSANSS0001,37,20,0.002091647046852718
8172,NSANSS0001,38,20,0.0022484184375798355
8173,NSANSS0001,39,20,0.0026234428014009215
8174,NSANSS0001,40,20,0.0031490769365063453
8175,NSANSS0001,41,20,0.004090990417883411
8176,NSANSS0001,42,20,0.005279475184527427
8177,NSANSS0001,43,20,0.006204123932900707
8178,NSANSS0001,44,20,0.006682474692632501
8179,NSANSS0001,45,20,0.0065833330659489375
8180,NSANSS0001,46,20,0.005913807842938712
8181,NSANSS0001,47,20,0.004819952552572615
8182,NSANSS0001,48,20,0.0036796551384280507
8183,NSANSS0001,49,20,0.002904774154594003
8184,NSANSS0001,1,21,0.3106219517831367
8185,NSANSS0001,2,21,0.3319823721486249
8186,NSANSS0001,3,21,0.34467513888278223
8187,NSANSS0001,4,21,0.3478613614460976
8188,NSANSS0001,5,21,0.34291475339627897
8189,NSANSS0001,6,21,0.33093292061769086
8190,NSANSS0001,7,21,0.3115040252154381
8191,NSANSS0001,8,21,0.2882364020660384
8192,NSANSS0001,9,21,0.2623644070585841
8193,NSANSS0001,10,21,0.23777653464545812
8194,NSANSS0001,11,21,0.21206858663962103
8195,NSANSS0001,12,21,0.18720630144529316
8196,NSANSS0001,13,21,0.1637669360687085
8197,NSANSS0001,14,21,0.14093473540858825
8198,NSANSS0001,15,21,0.11870349237390998
8199,NSANSS0001,16,21,0.09791593763549944
8200,NSANSS0001,17,21,0.07884092298454393
8201,NSANSS0001,18,21,0.06272728158769403
8202,NSANSS0001,19,21,0.049156574581942114
8203,NSANSS0001,20,21,0.037775197412029726
8204,NSANSS0001,21,21,0.028541346314575056
8205,NSANSS0001,22,21,0.020675773415693044
8206,NSANSS0001,23,21,0.014280767502147684
8207,NSANSS0001,24,21,0.009259606048117153
8208,NSANSS0001,25,21,0.005454060487954604
8209,NSANSS0001,26,21,0.002860276308973453
8210,NSANSS0001,27,21,0.0013424944522534288
8211,NSANSS0001,28,21,0.0005562583986182812
8212,NSANSS0001,29,21,0.00012839644630813218
8213,NSANSS0001,30,21,4.093301850249809e-06
8214,NSANSS0001,31,21,6.919647331682377e-05
8215,NSANSS0001,32,21,0.0002694660633326684
8216,NSANSS0001,33,21,0.0005593761543384312
8217,NSANSS0001,34,21,0.0010307208774769094
8218,NSANSS0001,35,21,0.0014420724366249749
8219,NSANSS0001,36,21,0.0018158534399170811
8220,NSANSS0001,37,21,0.00212380363058029
8221,NSANSS0001,38,21,0.0024868899421853774
8222,NSANSS0001,39,21,0.0029687687821283726
8223,NSANSS0001,40,21,0.003737297045015464
8224,NSANSS0001,41,21,0.00472848405142634
8225,NSANSS0001,42,21,0.005904963651783279
8226,NSANSS0001,43,21,0.006619702842931896
8227,NSANSS0001,44,21,0.006811409017700609
8228,NSANSS0001,45,21,0.00644336295768988
8229,NSANSS0001,46,21,0.0053407729870851295
8230,NSANSS0001,47,21,0.00413997805761146
8231,NSANSS0001,48,21,0.003309087411617284
8232,NSANSS0001,49,21,0.0027159289688587496
8233,NSANSS0001,1,22,0.3183205637261741
8234,NSANSS0001,2,22,0.336200845942596
8235,NSANSS0001,3,22,0.34597611262840056
8236,NSANSS0001,4,22,0.3461957645392727
8237,NSANSS0001,5,22,0.3391165440733328
8238,NSANSS0001,6,22,0.32459374811062336
8239,NSANSS0001,7,22,0.30401430958717235
8240,NSANSS0001,8,22,0.27990195156311604
8241,NSANSS0001,9,22,0.2557648745841601
8242,NSANSS0001,10,22,0.23116709820230186
8243,NSANSS0001,11,22,0.20688965831121642
8244,NSANSS0001,12,22,0.18335717375440952
8245,NSANSS0001,13,22,0.15983890098671205
8246,NSANSS0001,14,22,0.13642601398422027
8247,NSANSS0001,15,22,0.11448819214611405
8248,NSANSS0001,16,22,0.09380465279890471
8249,NSANSS0001,17,22,0.07545649613185723
8250,NSANSS0001,18,22,0.060141480011429715
8251,NSANSS0001,19,22,0.04752706064615386
8252,NSANSS0001,20,22,0.036866646446353735
8253,NSANSS0001,21,22,0.02735839767095538
8254,NSANSS0001,22,22,0.019369973724509215
8255,NSANSS0001,23,22,0.012881413326332525
8256,NSANSS0001,24,22,0.007868420033501966
8257,NSANSS0001,25,22,0.004408448209963556
8258,NSANSS0001,26,22,0.002173909412407027
8259,NSANSS0001,27,22,0.0009152217377779159
8260,NSANSS0001,28,22,0.00029222708978215994
8261,NSANSS0001,29,22,4.4578096372704934e-05
8262,NSANSS0001,30,22,5.360337125281944e-06
8263,NSANSS0001,31,22,0.00011863680132373489
8264,NSANSS0001,32,22,0.0003188372295422903
8265,NSANSS0001,33,22,0.0006431121421135444
8266,NSANSS0001,34,22,0.001034885680935349
8267,NSANSS0001,35,22,0.0014867081351266354
8268,NSANSS0001,36,22,0.0018514729823347897
8269,NSANSS0001,37,22,0.0023539453367095176
8270,NSANSS0001,38,22,0.0028197486263008553
8271,NSANSS0001,39,22,0.0035330571238669783
8272,NSANSS0001,40,22,0.00434437777071639
8273,NSANSS0001,41,22,0.005323680782841178
8274,NSANSS0001,42,22,0.006311998826338483
8275,NSANSS0001,43,22,0.0067508245662678545
8276,NSANSS0001,44,22,0.006671775280380432
8277,NSANSS0001,45,22,0.00585054840350796
8278,NSANSS0001,46,22,0.004631056881989726
8279,NSANSS0001,47,22,0.003745976036063081
8280,NSANSS0001,48,22,0.003103281557099047
8281,NSANSS0001,49,22,0.0027536952027853445
8282,NSANSS0001,1,23,0.3224098978955543
8283,NSANSS0001,2,23,0.33731226934907954
8284,NSANSS0001,3,23,0.3440786890762759
8285,NSANSS0001,4,23,0.34213652603737366
8286,NSANSS0001,5,23,0.3324382508203174
8287,NSANSS0001,6,23,0.3165862599167575
8288,NSANSS0001,7,23,0.2950568467327068
8289,NSANSS0001,8,23,0.2725817361623506
8290,NSANSS0001,9,23,0.24841887984156286
8291,NSANSS0001,10,23,0.2252421621377274
8292,NSANSS0001,11,23,0.20228716471495412
8293,NSANSS0001,12,23,0.17867808072844915
8294,NSANSS0001,13,23,0.15454402969808023
8295,NSANSS0001,14,23,0.13145526940344865
8296,NSANSS0001,15,23,0.10965206170175301
8297,NSANSS0001,16,23,0.08975213398234105
8298,NSANSS0001,17,23,0.07229922704060832
8299,NSANSS0001,18,23,0.05803238286869139
8300,NSANSS0001,19,23,0.04622761424296318
8301,NSANSS0001,20,23,0.03531377617440845
8302,NSANSS0001,21,23,0.025701440496160632
8303,NSANSS0001,22,23,0.017634336797367034
8304,NSANSS0001,23,23,0.01117610123500723
8305,NSANSS0001,24,23,0.0065670046499167745
8306,NSANSS0001,25,23,0.003526163077541389
8307,NSANSS0001,26,23,0.0016110579621392285
8308,NSANSS0001,27,23,0.0005639268937970288
8309,NSANSS0001,28,23,0.000154063533076787
8310,NSANSS0001,29,23,5.4672190380467e-06
8311,NSANSS0001,30,23,2.4530956139967586e-05
8312,NSANSS0001,31,23,0.00015387686432333236
8313,NSANSS0001,32,23,0.00038537689527917696
8314,NSANSS0001,33,23,0.0006525064737349373
8315,NSANSS0001,34,23,0.001077981208386758
8316,NSANSS0001,35,23,0.0015221036329777782
8317,NSANSS0001,36,23,0.002063918740560333
8318,NSANSS0001,37,23,0.0026687646728993375
8319,NSANSS0001,38,23,0.003354737628662896
8320,NSANSS0001,39,23,0.004107512717594353
8321,NSANSS0001,40,23,0.004901436138491033
8322,NSANSS0001,41,23,0.005703648710487452
8323,NSANSS0001,42,23,0.006436277806747603
8324,NSANSS0001,43,23,0.006609026679801566
8325,NSANSS0001,44,23,0.006070330765101439
8326,NSANSS0001,45,23,0.00510668280226434
8327,NSANSS0001,46,23,0.004208053511438159
8328,NSANSS0001,47,23,0.003518299333481467
8329,NSANSS0001,48,23,0.0031306519198515126
8330,NSANSS0001,49,23,0.0027660323725273717
8331,NSANSS0001,1,24,0.32378160123806643
8332,NSANSS0001,2,24,0.33571468739348065
8333,NSANSS0001,3,24,0.34018180071360415
8334,NSANSS0001,4,24,0.3355758843209449
8335,NSANSS0001,5,24,0.32441871286711677
8336,NSANSS0001,6,24,0.3074502859510295
8337,NSANSS0001,7,24,0.2874291099805911
8338,NSANSS0001,8,24,0.2648098731319951
8339,NSANSS0001,9,24,0.2420645727008658
8340,NSANSS0001,10,24,0.22018833526090043
8341,NSANSS0001,11,24,0.1971104042684627
8342,NSANSS0001,12,24,0.172831261320735
8343,NSANSS0001,13,24,0.14900786092050777
8344,NSANSS0001,14,24,0.12603491105690245
8345,NSANSS0001,15,24,0.10503129421105795
8346,NSANSS0001,16,24,0.08607436790471956
8347,NSANSS0001,17,24,0.06975066073411207
8348,NSANSS0001,18,24,0.05636762358337344
8349,NSANSS0001,19,24,0.04430045266595395
8350,NSANSS0001,20,24,0.03327803965959997
8351,NSANSS0001,21,24,0.023591527136984647
8352,NSANSS0001,22,24,0.015567680568186915
8353,NSANSS0001,23,24,0.009573844052438552
8354,NSANSS0001,24,24,0.005457080043792528
8355,NSANSS0001,25,24,0.0027850773729100053
8356,NSANSS0001,26,24,0.0011271458713952853
8357,NSANSS0001,27,24,0.0003622239910053837
8358,NSANSS0001,28,24,6.50297997136784e-05
8359,NSANSS0001,29,24,1.0196519317773323e-07
8360,NSANSS0001,30,24,4.2659881591133875e-05
8361,NSANSS0001,31,24,0.00020230590197733989
8362,NSANSS0001,32,24,0.000395848113245445
8363,NSANSS0001,33,24,0.0006911094160689801
8364,NSANSS0001,34,24,0.001112786195130222
8365,NSANSS0001,35,24,0.0017148967604225795
8366,NSANSS0001,36,24,0.002355685707856936
8367,NSANSS0001,37,24,0.0031789590512016908
8368,NSANSS0001,38,24,0.0039059101598069024
8369,NSANSS0001,39,24,0.004644936844089731
8370,NSANSS0001,40,24,0.005272536226037072
8371,NSANSS0001,41,24,0.0058369636010578985
8372,NSANSS0001,42,24,0.006311302651199946
8373,NSANSS0001,43,24,0.006027087063009695
8374,NSANSS0001,44,24,0.005323986732835739
8375,NSANSS0001,45,24,0.004658488060916732
8376,NSANSS0001,46,24,0.003957315718298049
8377,NSANSS0001,47,24,0.003531592589296473
8378,NSANSS0001,48,24,0.0031294203815720456
8379,NSANSS0001,49,24,0.0028818026406168817
8380,NSANSS0001,1,25,0.32281633609733207
8381,NSANSS0001,2,25,0.33234666217503006
8382,NSANSS0001,3,25,0.3340436231356274
8383,NSANSS0001,4,25,0.32784424150830493
8384,NSANSS0001,5,25,0.31543247124884344
8385,NSANSS0001,6,25,0.29976877277361236
8386,NSANSS0001,7,25,0.27947184783478163
8387,NSANSS0001,8,25,0.2582708339034132
8388,NSANSS0001,9,25,0.23680766479230253
8389,NSANSS0001,10,25,0.2147362636332576
8390,NSANSS0001,11,25,0.19088441136259993
8391,NSANSS0001,12,25,0.1668588623455275
8392,NSANSS0001,13,25,0.14315173732743536
8393,NSANSS0001,14,25,0.12098675981925433
8394,NSANSS0001,15,25,0.10093118709649573
8395,NSANSS0001,16,25,0.08314346617593027
8396,NSANSS0001,17,25,0.06776824741756104
8397,NSANSS0001,18,25,0.054144374325234446
8398,NSANSS0001,19,25,0.04193441635825612
8399,NSANSS0001,20,25,0.030805383533111352
8400,NSANSS0001,21,25,0.021151026507805093
8401,NSANSS0001,22,25,0.01363508308918171
8402,NSANSS0001,23,25,0.00820379632491497
8403,NSANSS0001,24,25,0.00451116860814782
8404,NSANSS0001,25,25,0.0021285644665487435
8405,NSANSS0001,26,25,0.0008283765023555656
8406,NSANSS0001,27,25,0.00021507498743811304
8407,NSANSS0001,28,25,2.8784061044229148e-05
8408,NSANSS0001,29,25,3.7682150462181596e-06
8409,NSANSS0001,30,25,7.084003570578812e-05
8410,NSANSS0001,31,25,0.00021262484271344917
8411,NSANSS0001,32,25,0.0004298019550436072
8412,NSANSS0001,33,25,0.0007256353471475352
8413,NSANSS0001,34,25,0.0012840258105906166
8414,NSANSS0001,35,25,0.001985137838594664
8415,NSANSS0001,36,25,0.002836589041880222
8416,NSANSS0001,37,25,0.003715372797326588
8417,NSANSS0001,38,25,0.004433853686941824
8418,NSANSS0001,39,25,0.0050180505567443134
8419,NSANSS0001,40,25,0.005421240412533113
8420,NSANSS0001,41,25,0.00574775614831835
8421,NSANSS0001,42,25,0.005775454438602279
8422,NSANSS0001,43,25,0.005311704171342857
8423,NSANSS0001,44,25,0.004879710652591518
8424,NSANSS0001,45,25,0.004396229546969499
8425,NSANSS0001,46,25,0.003965649775678148
8426,NSANSS0001,47,25,0.0035243602726225953
8427,NSANSS0001,48,25,0.0032443637090360244
8428,NSANSS0001,49,25,0.0030177559152374522
8429,NSANSS0001,1,26,0.32040160150005603
8430,NSANSS0001,2,26,0.3271113346251082
8431,NSANSS0001,3,26,0.3271354225481624
8432,NSANSS0001,4,26,0.3195818752298829
8433,NSANSS0001,5,26,0.30832528395306047
8434,NSANSS0001,6,26,0.2922156237506708
8435,NSANSS0001,7,26,0.2732860979004559
8436,NSANSS0001,8,26,0.25326946157061037
8437,NSANSS0001,9,26,0.2315421714486008
8438,NSANSS0001,10,26,0.20855162530965698
8439,NSANSS0001,11,26,0.18483607249307543
8440,NSANSS0001,12,26,0.16080275541860833
8441,NSANSS0001,13,26,0.13784055599956613
8442,NSANSS0001,14,26,0.11661662538283057
8443,NSANSS0001,15,26,0.09773143811291707
8444,NSANSS0001,16,26,0.08091876673253517
8445,NSANSS0001,17,26,0.0653245754010785
8446,NSANSS0001,18,26,0.05151382391075077
8447,NSANSS0001,19,26,0.039138218025289384
8448,NSANSS0001,20,26,0.028001956711237175
8449,NSANSS0001,21,26,0.018877499963019684
8450,NSANSS0001,22,26,0.011978779107717386
8451,NSANSS0001,23,26,0.007023807684576444
8452,NSANSS0001,24,26,0.0036579717508038456
8453,NSANSS0001,25,26,0.001703796414046388
8454,NSANSS0001,26,26,0.000595092405765496
8455,NSANSS0001,27,26,0.00014322953698819862
8456,NSANSS0001,28,26,1.4049072463717671e-05
8457,NSANSS0001,29,26,1.4361619049108043e-05
8458,NSANSS0001,30,26,7.718832379299823e-05
8459,NSANSS0001,31,26,0.00023736811426322557
8460,NSANSS0001,32,26,0.0004580859301926976
8461,NSANSS0001,33,26,0.000867549765703246
8462,NSANSS0001,34,26,0.001522443750532454
8463,NSANSS0001,35,26,0.0024316084333156907
8464,NSANSS0001,36,26,0.0033551866266492425
8465,NSANSS0001,37,26,0.004251756636010073
8466,NSANSS0001,38,26,0.004833552591296919
8467,NSANSS0001,39,26,0.005207992415776741
8468,NSANSS0001,40,26,0.005387093005211896
8469,NSANSS0001,41,26,0.005294407880793717
8470,NSANSS0001,42,26,0.00512224294426078
8471,NSANSS0001,43,26,0.00489450150972548
8472,NSANSS0001,44,26,0.004621564949759072
8473,NSANSS0001,45,26,0.0043997429561388746
8474,NSANSS0001,46,26,0.003951627694077198
8475,NSANSS0001,47,26,0.0036379954957874716
8476,NSANSS0001,48,26,0.003380975840484357
8477,NSANSS0001,49,26,0.0032144642720408623
8478,NSANSS0001,1,27,0.31561069013201504
8479,NSANSS0001,2,27,0.32064750898197014
8480,NSANSS0001,3,27,0.3192417546472627
8481,NSANSS0001,4,27,0.3127167750686064
8482,NSANSS0001,5,27,0.30092173662111865
8483,NSANSS0001,6,27,0.2861063076655077
8484,NSANSS0001,7,27,0.26831289619738863
8485,NSANSS0001,8,27,0.24796056210536643
8486,NSANSS0001,9,27,0.2252207978361912
8487,NSANSS0001,10,27,0.20226044094244267
8488,NSANSS0001,11,27,0.1784525110709928
8489,NSANSS0001,12,27,0.1551617202637383
8490,NSANSS0001,13,27,0.13311704349335363
8491,NSANSS0001,14,27,0.11309211425121057
8492,NSANSS0001,15,27,0.09520615251040432
8493,NSANSS0001,16,27,0.07817221384612139
8494,NSANSS0001,17,27,0.0623684298695254
8495,NSANSS0001,18,27,0.048357888878750144
8496,NSANSS0001,19,27,0.03593488880527862
8497,NSANSS0001,20,27,0.02533564883785111
8498,NSANSS0001,21,27,0.016883642595122317
8499,NSANSS0001,22,27,0.010515349527684403
8500,NSANSS0001,23,27,0.005931832223431299
8501,NSANSS0001,24,27,0.0030813663121843637
8502,NSANSS0001,25,27,0.0013562428972287988
8503,NSANSS0001,26,27,0.0004691199351027908
8504,NSANSS0001,27,27,0.00010755281832686148
8505,NSANSS0001,28,27,3.834960967341594e-06
8506,NSANSS0001,29,27,1.6714478428991875e-05
8507,NSANSS0001,30,27,9.106174259576605e-05
8508,NSANSS0001,31,27,0.0002568123935821065
8509,NSANSS0001,32,27,0.0005701003049036757
8510,NSANSS0001,33,27,0.0010644025938706392
8511,NSANSS0001,34,27,0.001916364496955758
8512,NSANSS0001,35,27,0.00291987943862293
8513,NSANSS0001,36,27,0.0038848587622898334
8514,NSANSS0001,37,27,0.004673013169746332
8515,NSANSS0001,38,27,0.005057792071991973
8516,NSANSS0001,39,27,0.00521465147692568
8517,NSANSS0001,40,27,0.004990846802219839
8518,NSANSS0001,41,27,0.004706183929783947
8519,NSANSS0001,42,27,0.004726417758069923
8520,NSANSS0001,43,27,0.004633507201963094
8521,NSANSS0001,44,27,0.004607890972673334
8522,NSANSS0001,45,27,0.004362798722783001
8523,NSANSS0001,46,27,0.004049378957625804
8524,NSANSS0001,47,27,0.0037622476714938013
8525,NSANSS0001,48,27,0.003567811151323874
8526,NSANSS0001,49,27,0.0035934169275274597
8527,NSANSS0001,1,28,0.31029136899387544
8528,NSANSS0001,2,28,0.31374694474960174
8529,NSANSS0001,3,28,0.313079371590374
8530,NSANSS0001,4,28,0.3057912729332035
8531,NSANSS0001,5,28,0.29507808940535263
8532,NSANSS0001,6,28,0.2811275764084473
8533,NSANSS0001,7,28,0.26289021015638403
8534,NSANSS0001,8,28,0.24143547813254396
8535,NSANSS0001,9,28,0.21870885856041244
8536,NSANSS0001,10,28,0.19563825898009668
8537,NSANSS0001,11,28,0.1724663785375793
8538,NSANSS0001,12,28,0.15006932971447173
8539,NSANSS0001,13,28,0.12920219001935507
8540,NSANSS0001,14,28,0.11020626450837123
8541,NSANSS0001,15,28,0.09208427805375341
8542,NSANSS0001,16,28,0.07481368767659147
8543,NSANSS0001,17,28,0.05879876573689047
8544,NSANSS0001,18,28,0.044719424942880726
8545,NSANSS0001,19,28,0.03284078000005175
8546,NSANSS0001,20,28,0.02296628917351695
8547,NSANSS0001,21,28,0.015097753098195832
8548,NSANSS0001,22,28,0.009140241388106207
8549,NSANSS0001,23,28,0.005163143730335773
8550,NSANSS0001,24,28,0.002586612781255826
8551,NSANSS0001,25,28,0.0011449434843560091
8552,NSANSS0001,26,28,0.00039137487908924573
8553,NSANSS0001,27,28,6.918186642135282e-05
8554,NSANSS0001,28,28,1.7993313212727458e-06
8555,NSANSS0001,29,28,2.65770120279063e-05
8556,NSANSS0001,30,28,0.00010960346664257159
8557,NSANSS0001,31,28,0.00035020541002050987
8558,NSANSS0001,32,28,0.000741346481927696
8559,NSANSS0001,33,28,0.0014037660729179224
8560,NSANSS0001,34,28,0.002347967250983296
8561,NSANSS0001,35,28,0.003390806654558376
8562,NSANSS0001,36,28,0.004248696653442741
8563,NSANSS0001,37,28,0.004848818966276314
8564,NSANSS0001,38,28,0.00502789781427293
8565,NSANSS0001,39,28,0.004807080591092361
8566,NSANSS0001,40,28,0.004423775113610362
8567,NSANSS0001,41,28,0.004347809464159691
8568,NSANSS0001,42,28,0.004498748399921926
8569,NSANSS0001,43,28,0.004650500857129369
8570,NSANSS0001,44,28,0.00459935487543639
8571,NSANSS0001,45,28,0.004484680236666705
8572,NSANSS0001,46,28,0.004195321188313561
8573,NSANSS0001,47,28,0.003972613504333533
8574,NSANSS0001,48,28,0.00397834276402409
8575,NSANSS0001,49,28,0.004334852620322294
8576,NSANSS0001,1,29,0.30444042890592193
8577,NSANSS0001,2,29,0.308293020237872
8578,NSANSS0001,3,29,0.3065743383369729
8579,NSANSS0001,4,29,0.300097278985456
8580,NSANSS0001,5,29,0.28988443841701683
8581,NSANSS0001,6,29,0.2753433659396879
8582,NSANSS0001,7,29,0.2559736428782379
8583,NSANSS0001,8,29,0.23456457001950515
8584,NSANSS0001,9,29,0.21182524266361624
8585,NSANSS0001,10,29,0.18924732433781655
8586,NSANSS0001,11,29,0.1669232833348825
8587,NSANSS0001,12,29,0.14571265523688115
8588,NSANSS0001,13,29,0.1258707464598745
8589,NSANSS0001,14,29,0.10661460497572417
8590,NSANSS0001,15,29,0.08823877690319337
8591,NSANSS0001,16,29,0.07074077650363542
8592,NSANSS0001,17,29,0.054649620209046734
8593,NSANSS0001,18,29,0.04114681843131063
8594,NSANSS0001,19,29,0.030049039048382187
8595,NSANSS0001,20,29,0.020807076036261862
8596,NSANSS0001,21,29,0.013388151600823073
