,SLGA_1,SLGA_2,SLGA_3,DER_000_999
WAANUL0004,-2.517518393407992,0.24179040539118438,-0.3750001035732146,52.18384
WAANUL0005,0.7452179900796037,-2.2268263744008525,-1.2735760012533972,13.302586
WAANUL0006,-0.6780297636347155,-1.2650800674407858,-0.49317993233433666,11.873805
WAANUL0007,0.23546475073973572,-1.904118112658528,-0.8795960426987286,10.502285
WAANUL0008,-0.6321886868646308,-1.0398944692847902,-0.08286110287898531,12.488409
WAANUL0009,-1.3916861246004761,0.027028120080384868,-1.2945595411450366,53.422474
WAAPIL0001,-0.32729669731545186,0.1774745317021095,-1.9242623875410834,28.428469
WAAPIL0002,-0.05853016579193526,-0.043599152396930414,-0.14431331763132157,16.30483
WAAPIL0003,-0.49351457510847124,0.5770082166485928,-1.7075027299302317,9.731331
WAAPIL0004,1.0828865749630547,-0.9011099209088227,-1.7790158216938103,20.652334
WAAPIL0005,-0.46355016695884205,0.946317316720747,0.008903267106632288,12.137006
WAAPIL0006,-0.6804285618257088,0.8079246531611517,-0.8979508701468119,2.1410074
WAAPIL0007,-1.4931215397894715,1.0816941236812967,-1.1399734972342617,40.88077
WAAPIL0008,1.272732999540083,-1.6493302087589679,-0.07122489254211484,17.104216
WAAPIL0009,0.6617411912054699,-1.4965227394712948,-0.7852523776798669,42.954155
WAAPIL0010,-0.6971552339903719,0.43473089137239795,-1.749886320549476,23.386555
WAAPIL0011,0.19001069238674312,-1.464328091250594,-1.8757922504674092,34.332596
WAAPIL0012,-2.184890566272962,-0.24532259310990975,-0.7968531636564503,14.229655
WAAPIL0013,-1.454132330664578,-0.4732873899191841,-0.5791150460137715,3.8699508
WAAPIL0014,0.21245648309837956,-0.7763602565623399,-1.1407897553116546,38.15164
WAAPIL0015,0.5835465405542762,-0.9310505166415227,-3.0084399972061546,15.210648
WAAPIL0016,-2.0909752868953784,0.9266466347489788,-1.4032580174006473,21.083515
WAAPIL0017,-0.46675063679424394,0.39475773730903635,-1.1907374905121948,2.0628896
WAAPIL0018,0.3681535588958446,-1.1241773728075821,-1.7417796949590079,22.717506
WAAPIL0019,0.14627758853107112,-0.5590946583876435,-1.7196735217754882,19.078348
WAAPIL0020,-0.4518934092181524,-1.2584427461971741,0.7277953066129377,26.01402
WAAPIL0021,1.8427703132811701,-2.231797726329396,-0.395423282808232,24.073183
WAAPIL0022,0.8501282880998872,-0.2617676976410339,-0.5966268098039444,11.627652
WAAPIL0023,0.12096495555145834,-1.1797606773528468,-1.5747914082956136,42.153557
WAAPIL0024,0.016369754131219206,-0.5435689130180916,-1.5066513527172576,24.56131
WAAPIL0025,0.17541355433382336,-1.1123445257817375,-0.4889048883074107,36.488102
WAAPIL0026,-0.18318905246880055,-0.837877405929406,-1.1912494238049947,25.935165
WAAPIL0027,-0.7287815645907308,-0.8678853438497215,0.18506800436819745,49.05123
WAAPIL0028,-1.0914737395983394,-0.5672042847142716,-0.31784738119923733,52.57051
WAAPIL0029,0.6063297941550463,-1.1976020592130094,0.11349010097243348,47.62618
WAAPIL0030,0.05774318901952428,-0.6737244732673358,-2.1883589167562127,8.392558
WAAPIL0031,-1.4416440530467716,0.5552794699366037,-1.4141688934228804,4.41702
WAAPIL0032,0.2525933870565378,-1.0788497928315268,-1.11052012800145,32.389847
WAAPIL0033,0.20913464202161733,-0.4587823760103022,-2.3211302260043185,24.047281
WAAPIL0034,-2.938855104564049,0.6689093374530583,-0.14226706489624186,21.872423
WAAPIL0035,-2.6138899682463554,0.6895918438878612,-0.2914119150757144,15.935635
WAASWA0001,-3.374133013147139,6.710418529576375,1.4196231729989115,47.762417
WAASWA0002,-3.73729717192989,6.5295562127135405,1.1314720162186025,43.54044
WAASWA0003,-2.698997197756261,5.615858064147831,0.5335927927147165,42.906773
WAASWA0004,-4.5418769271908825,5.390472507087405,1.350248455120411,65.95231
WAAVIB0001,3.1981664052014507,-3.9561878561553416,-1.0504246300363251,11.623605
WAAVIB0002,-2.7853820051980565,1.5941015243775412,0.786166267738266,2.2871075
WAAVIB0003,-1.5446914053681535,3.185332488628789,1.051306837284378,5.230685
WAAVIB0004,3.26775984229563,3.366571909977928,2.2766404404985074,2.382456
WAAYAL0002,-5.363793601896719,3.5141905104935085,1.4772647041601232,27.07867
WAAYAL0004,-4.869054219052947,3.2627517100170818,1.8639717617410587,32.58064
WAAYAL0005,-4.011870874035924,4.55846706543964,2.2495351854762573,22.20474
WAAYAL0006,-2.769937842138606,1.6185205645518546,-0.8100854735334113,8.290091
WAAYAL0007,-2.0145962604634318,-0.26640693219695305,-0.48553179712804545,27.750998
WAAYAL0008,-1.3835561276181814,-0.1656457735601997,-0.957142152492494,15.748121
WAGCOO0001,-2.743191736298121,1.121638619032179,-1.9972761772514016,9.971666
WAGCOO0002,-4.430286905416498,2.157576602442984,-1.5419545667849492,12.24135
WAGCOO0004,-2.1707596497019064,-1.191999249616016,-1.0234793627845549,16.2026
QDASEQ0001,4.376893321685941,2.2723209428744275,-1.8119339202533324,6.9722905
SASMDD0013,3.1949287865225315,-4.554488337002303,0.29658254005993506,178.15999
