date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2019-01,22,51.11135531135531,4.33609958506224,43.47900390625,45,48,52,54,56,2,3,4,6,7,39,41,43,46,50,
2019-02,49,,,,,,,,,,,,,,,,,,,
2019-03,8,,,,,,,,,,,,,,,,,,,
2019-04,4,64.91819291819291,1,34.081807081807085,57,62,66,68,70,0,0,1,2,2,29,31,33,37,42,
2019-05,0,,,,,,,,,,,,,,,,,,,
2019-06,26,,,,,,,,,,,,,,,,,,,
2019-07,0,66.583984375,1,32.416015625,55,64,68,70,73,0,0,1,2,2,26,29,31,35,44,
2019-08,5,,,,,,,,,,,,,,,,,,,
2019-09,0,,,,,,,,,,,,,,,,,,,
2019-10,2,64.00634765625,2.2712187159956474,33.0976800976801,58,61,64,67,69,0,1,2,4,5,29,31,33,35,37,
2019-11,2,,,,,,,,,,,,,,,,,,,
2019-12,2,,,,,,,,,,,,,,,,,,,
2020-01,234,40.072509765625,18.006590187942397,40.07376648754275,34,37,40,43,46,9,12,18,24,27,34,36,41,44,45,
2020-02,49,,,,,,,,,,,,,,,,,,,
2020-03,3,,,,,,,,,,,,,,,,,,,
2020-04,13,19.467253176930598,29.03125,49.935302734375,15,16,19,23,25,23,26,29,32,34,46,48,50,52,54,
2020-05,6,,,,,,,,,,,,,,,,,,,
2020-06,2,,,,,,,,,,,,,,,,,,,
2020-07,1,26.551976573938507,10.582763671875,61.39316239316239,18,21,27,32,36,5,7,10,14,18,55,58,62,64,67,
2020-08,5,,,,,,,,,,,,,,,,,,,
2020-09,0,,,,,,,,,,,,,,,,,,,
2020-10,9,38.914041514041514,5.84130859375,53.74169110459433,30,33,40,44,46,1,3,6,8,10,49,50,53,57,60,
2020-11,4,,,,,,,,,,,,,,,,,,,
2020-12,66,,,,,,,,,,,,,,,,,,,
2021-01,34,19.59814453125,36.1611328125,42.82120175867123,14,16,19,23,26,31,33,36,40,42,37,40,43,46,49,
2021-02,153,,,,,,,,,,,,,,,,,,,
2021-03,4,,,,,,,,,,,,,,,,,,,
2021-04,75,10.34716796875,49.67667887667888,38.391941391941394,6,8,11,13,14,42,45,51,53,55,33,34,37,44,47,
2021-05,0,,,,,,,,,,,,,,,,,,,
2021-06,10,,,,,,,,,,,,,,,,,,,
2021-07,0,6.099096900170856,23.714599609375,68.874755859375,2,4,6,8,10,18,21,24,27,29,64,66,69,72,74,
2021-08,0,,,,,,,,,,,,,,,,,,,
2021-09,0,,,,,,,,,,,,,,,,,,,
2021-10,0,14.195848595848595,4.989894010352478,79.61136862649427,6,10,13,20,22,1,3,5,7,9,71,74,80,84,91,
2021-11,9,,,,,,,,,,,,,,,,,,,
2021-12,1,,,,,,,,,,,,,,,,,,,
2022-01,34,20.95263671875,7.584859584859585,69.984130859375,17,19,21,23,25,4,6,8,9,11,66,68,70,72,74,
2022-02,56,,,,,,,,,,,,,,,,,,,
2022-03,28,,,,,,,,,,,,,,,,,,,
2022-04,2,24.23876953125,3.8794239687576275,70.62515262515262,20,22,24,26,28,1,2,4,5,7,68,69,71,72,74,
2022-05,44,,,,,,,,,,,,,,,,,,,
2022-06,28,,,,,,,,,,,,,,,,,,,
2022-07,0,27.17578125,3.9633699633699635,68.02197802197803,22,25,27,30,32,1,2,4,6,7,64,66,68,70,71,
2022-08,1,,,,,,,,,,,,,,,,,,,
2022-09,60,,,,,,,,,,,,,,,,,,,
2022-10,5,33.53652577571464,4.296913277804998,60.809326171875,27,30,33,37,40,1,3,4,6,7,56,58,61,63,65,
2022-11,1,,,,,,,,,,,,,,,,,,,
2022-12,23,,,,,,,,,,,,,,,,,,,
2023-01,50,33.7992673992674,2.3508903937797845,62.44078144078144,29,32,34,36,38,0,1,2,4,5,58,60,63,64,66,
2023-02,29,,,,,,,,,,,,,,,,,,,
2023-03,94,,,,,,,,,,,,,,,,,,,
2023-04,51,20.904541015625,26.228327228327228,51.056396484375,13,16,21,25,30,14,17,28,32,35,44,46,50,56,59,
2023-05,0,,,,,,,,,,,,,,,,,,,
2023-06,12,,,,,,,,,,,,,,,,,,,
2023-07,0,19.154541015625,35.82559843673669,43.740966796875,14,17,19,22,24,25,28,38,41,44,37,39,42,50,52,
2023-08,1,,,,,,,,,,,,,,,,,,,
