date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2020-10,149,13.577044025157234,15.488993710691824,69.71590194846009,9,11,13,16,20,11,13,16,18,20,63,67,70,73,76,
2020-11,11,,,,,,,,,,,,,,,,,,,
2020-12,222,,,,,,,,,,,,,,,,,,,
2021-01,37,6.3681209717402085,36.48079306071871,55.65551425030979,3,4,6,8,11,30,33,36,40,47,47,53,56,59,63,
2021-02,172,,,,,,,,,,,,,,,,,,,
2021-03,237,,,,,,,,,,,,,,,,,,,
2021-04,23,2.0603067325188458,50.46440089307864,46.20302429350521,0,1,2,3,4,42,48,51,53,55,42,44,46,48,53,
2021-05,53,,,,,,,,,,,,,,,,,,,
2021-06,147,,,,,,,,,,,,,,,,,,,
2021-07,116,2.3146718146718146,45.30902777777778,51.40436616224262,0,1,2,4,5,39,41,46,50,53,45,48,51,55,58,
2021-08,62,,,,,,,,,,,,,,,,,,,
2021-09,72,,,,,,,,,,,,,,,,,,,
2021-10,70,4.41566866267465,25.744416873449133,68.44665012406948,1,3,4,6,8,18,21,26,30,33,62,65,68,72,75,
2021-11,266,,,,,,,,,,,,,,,,,,,
2021-12,96,,,,,,,,,,,,,,,,,,,
2022-01,94,3.8941497273177985,44.61786600496278,49.99577849515769,2,2,4,5,6,34,42,45,48,51,44,46,49,53,60,
2022-02,79,,,,,,,,,,,,,,,,,,,
2022-03,147,,,,,,,,,,,,,,,,,,,
2022-04,47,1.6877562975981253,58.908256880733944,38.98116013882003,0,0,2,3,4,46,56,60,62,64,34,36,38,41,52,
2022-05,93,,,,,,,,,,,,,,,,,,,
2022-06,27,,,,,,,,,,,,,,,,,,,
2022-07,50,2.1483926521239955,49.97867063492063,46.89040416563353,0,1,2,3,5,45,47,50,53,55,42,45,47,49,53,
2022-08,138,,,,,,,,,,,,,,,,,,,
2022-09,208,,,,,,,,,,,,,,,,,,,
2022-10,270,4.7924621869576,31.562577447335812,62.13311849281111,2,3,4,6,11,15,29,32,36,39,56,59,62,65,70,
2022-11,88,,,,,,,,,,,,,,,,,,,
2022-12,47,,,,,,,,,,,,,,,,,,,
2023-01,55,4.226381001548787,31.357585139318886,62.78213732576149,2,3,4,6,7,23,28,32,35,38,57,59,63,66,71,
2023-02,24,,,,,,,,,,,,,,,,,,,
2023-03,140,,,,,,,,,,,,,,,,,,,
2023-04,25,,,,,,,,,,,,,,,,,,,
2023-05,1,,,,,,,,,,,,,,,,,,,
2023-06,43,,,,,,,,,,,,,,,,,,,
2023-07,16,1.7751454696591853,40.582356570018504,57.438309685379394,0,0,2,3,5,34,36,40,45,47,52,54,57,60,63,
2023-08,10,,,,,,,,,,,,,,,,,,,
