date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2020-04,118,8.597503121098626,4.031098648993117,86.23651348651349,4,6,9,11,13,0,2,4,6,9,80,84,86,89,92,
2020-05,50,,,,,,,,,,,,,,,,,,,
2020-06,64,,,,,,,,,,,,,,,,,,,
2020-07,84,1.9439801918910553,15.717032967032967,82.1184407796102,0,0,2,3,5,6,10,16,21,24,73,77,83,87,90,
2020-08,69,,,,,,,,,,,,,,,,,,,
2020-09,46,,,,,,,,,,,,,,,,,,,
2020-10,78,5.912543728135932,34.04244694132335,58.39700374531835,3,4,6,8,9,25,29,34,38,46,49,54,59,63,66,
2020-11,42,,,,,,,,,,,,,,,,,,,
2020-12,68,,,,,,,,,,,,,,,,,,,
2021-01,77,1.654867256637168,67.45456814777833,29.832209737827714,0,0,2,3,4,54,65,68,72,76,21,25,29,33,43,
2021-02,95,,,,,,,,,,,,,,,,,,,
2021-03,136,,,,,,,,,,,,,,,,,,,
2021-04,12,1.2599565532223027,61.3696575856036,36.677330667333166,0,0,1,2,3,55,58,61,65,68,30,33,37,40,43,
2021-05,27,,,,,,,,,,,,,,,,,,,
2021-06,124,,,,,,,,,,,,,,,,,,,
2021-07,77,1.2241379310344827,57.03373313343328,41.25349650349651,0,0,1,2,3,50,53,57,60,66,33,38,41,45,48,
2021-08,70,,,,,,,,,,,,,,,,,,,
2021-09,57,,,,,,,,,,,,,,,,,,,
2021-10,48,1.2040510127531883,51.89488139825218,46.43121098626717,0,0,1,2,3,46,49,52,55,58,40,44,47,49,51,
2021-11,194,,,,,,,,,,,,,,,,,,,
2021-12,55,,,,,,,,,,,,,,,,,,,
2022-01,150,1.4536381197681907,60.58331251561329,37.23826173826174,0,0,1,3,3,53,57,61,65,67,31,33,37,41,44,
2022-02,13,,,,,,,,,,,,,,,,,,,
2022-03,66,,,,,,,,,,,,,,,,,,,
2022-04,181,1.12265625,65.64001998501124,32.976773226773226,0,0,1,2,3,59,62,66,69,71,28,30,33,36,40,
2022-05,91,,,,,,,,,,,,,,,,,,,
2022-06,13,,,,,,,,,,,,,,,,,,,
2022-07,115,1,56.29135432283858,42.605296027979016,0,0,1,2,2,50,53,57,60,62,37,39,42,46,49,
2022-08,118,,,,,,,,,,,,,,,,,,,
2022-09,137,,,,,,,,,,,,,,,,,,,
2022-10,160,,,,,,,,,,,,,,,,,,,
2022-11,126,,,,,,,,,,,,,,,,,,,
2022-12,36,,,,,,,,,,,,,,,,,,,
2023-01,70,1.912415216750221,62.06919810142393,35.08620689655172,0,1,2,3,4,51,56,63,68,71,27,29,35,41,45,
2023-02,37,,,,,,,,,,,,,,,,,,,
2023-03,62,,,,,,,,,,,,,,,,,,,
2023-04,72,,,,,,,,,,,,,,,,,,,
2023-05,6,,,,,,,,,,,,,,,,,,,
2023-06,45,,,,,,,,,,,,,,,,,,,
2023-07,37,1.0534629404617255,48.949262684328914,49.96825793551612,0,0,1,2,2,43,45,49,53,56,43,46,50,53,56,
2023-08,14,,,,,,,,,,,,,,,,,,,
