date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2019-04,1,85.93449671219018,1.3895486935866983,12.341340075853351,81,83,86,89,90,0,0,1,2,3,8,10,12,15,17,
2019-05,3,,,,,,,,,,,,,,,,,,,
2019-06,1,,,,,,,,,,,,,,,,,,,
2019-07,0,85.55948471836322,1.4253483742534838,12.622441243366186,80,83,86,89,90,0,0,1,3,3,7,9,13,16,18,
2019-08,0,,,,,,,,,,,,,,,,,,,
2019-09,1,,,,,,,,,,,,,,,,,,,
2019-10,0,83.93073811931244,1.51883507439063,14.074317492416583,79,81,84,87,89,0,0,1,3,3,9,11,14,17,19,
2019-11,3,,,,,,,,,,,,,,,,,,,
2019-12,3,,,,,,,,,,,,,,,,,,,
2020-01,1,82.98331648129424,1.51883507439063,15.023003033367038,77,80,83,86,89,0,0,1,3,3,10,12,15,18,21,
2020-02,43,,,,,,,,,,,,,,,,,,,
2020-03,2,,,,,,,,,,,,,,,,,,,
2020-04,10,85.10288169868554,1.465071151358344,12.988119312436805,80,82,85,89,91,0,0,1,3,3,7,10,13,16,18,
2020-05,1,,,,,,,,,,,,,,,,,,,
2020-06,0,,,,,,,,,,,,,,,,,,,
2020-07,1,88.25410872313527,1.4310743801652892,9.922882427307206,84,86,88,91,92,0,0,1,3,3,6,8,10,12,14,
2020-08,23,,,,,,,,,,,,,,,,,,,
2020-09,33,,,,,,,,,,,,,,,,,,,
2020-10,42,80.551201011378,2.608044164037855,15.950707785642063,75,78,81,84,86,0,1,3,4,5,11,13,16,19,22,
2020-11,1,,,,,,,,,,,,,,,,,,,
2020-12,27,,,,,,,,,,,,,,,,,,,
2021-01,23,81.99646196613597,1.552154903185509,15.870356330553449,77,80,82,85,87,0,0,2,3,3,11,13,16,18,20,
2021-02,5,,,,,,,,,,,,,,,,,,,
2021-03,31,,,,,,,,,,,,,,,,,,,
2021-04,0,84.8981551680566,1.3829642248722316,13.316906747536013,79,82,85,88,90,0,0,1,2,3,8,10,13,17,20,
2021-05,7,,,,,,,,,,,,,,,,,,,
2021-06,7,,,,,,,,,,,,,,,,,,,
2021-07,4,88.03917108920899,1.2810575878304962,10.561203844208396,84,86,88,90,92,0,0,1,2,3,6,8,10,13,15,
2021-08,1,,,,,,,,,,,,,,,,,,,
2021-09,4,,,,,,,,,,,,,,,,,,,
2021-10,6,87.06090472580237,1.4132397191574724,11.072042467138523,82,85,87,90,92,0,0,1,3,3,7,9,11,14,16,
2021-11,24,,,,,,,,,,,,,,,,,,,
2021-12,1,,,,,,,,,,,,,,,,,,,
2022-01,140,85.59287338893101,1.4310743801652892,12.583923154701719,81,83,85,88,90,0,0,1,3,3,8,10,13,15,17,
2022-02,31,,,,,,,,,,,,,,,,,,,
2022-03,3,,,,,,,,,,,,,,,,,,,
2022-04,47,74.75233999494056,4.5,19.537041719342604,58,65,77,81,86,0,2,4,7,11,11,14,19,26,30,
2022-05,23,,,,,,,,,,,,,,,,,,,
2022-06,3,,,,,,,,,,,,,,,,,,,
2022-07,1,55.361707501894415,19.38305941845765,23.939615967660433,39,43,57,63,69,10,14,19,26,30,16,19,24,29,31,
2022-08,5,,,,,,,,,,,,,,,,,,,
2022-09,5,,,,,,,,,,,,,,,,,,,
2022-10,68,61.89147482924361,10.560050568900126,26.48129423660263,45,55,64,68,71,6,8,10,13,15,17,22,25,31,44,
2022-11,15,,,,,,,,,,,,,,,,,,,
2022-12,23,,,,,,,,,,,,,,,,,,,
2023-01,11,60.56926188068756,7.926675094816687,30.53358585858586,45,55,62,66,69,4,6,8,10,11,21,25,28,37,49,
2023-02,1,,,,,,,,,,,,,,,,,,,
2023-03,2,,,,,,,,,,,,,,,,,,,
2023-04,7,,,,,,,,,,,,,,,,,,,
2023-05,1,,,,,,,,,,,,,,,,,,,
2023-06,45,,,,,,,,,,,,,,,,,,,
2023-07,3,67.10993176648977,2.0376126826235623,30.485844287158745,48,59,71,74,78,0,1,2,3,5,19,24,27,37,51,
2023-08,0,,,,,,,,,,,,,,,,,,,
