date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2019-10,1,34.20673663656334,3.513416815742397,60.87896534895071,30,32,34,36,39,1,2,3,5,7,55,59,61,63,67,
2019-11,1,,,,,,,,,,,,,,,,,,,
2019-12,4,,,,,,,,,,,,,,,,,,,
2020-01,26,33.04736328125,2.071711046664909,63.66178266178266,28,30,32,36,39,0,1,2,3,4,57,60,64,67,69,
2020-02,18,,,,,,,,,,,,,,,,,,,
2020-03,36,,,,,,,,,,,,,,,,,,,
2020-04,10,32.39404296875,1.8929489009420497,64.98389851183215,27,29,31,36,39,0,0,2,3,4,58,61,66,68,70,
2020-05,1,,,,,,,,,,,,,,,,,,,
2020-06,1,,,,,,,,,,,,,,,,,,,
2020-07,5,32.9384765625,2.2350267379679143,64.083740234375,28,30,33,36,39,0,1,2,4,5,59,61,64,67,70,
2020-08,8,,,,,,,,,,,,,,,,,,,
2020-09,1,,,,,,,,,,,,,,,,,,,
2020-10,31,41.290283203125,2.335142857142857,55.510498046875,37,38,41,44,48,0,1,2,4,6,48,52,56,59,61,
2020-11,4,,,,,,,,,,,,,,,,,,,
2020-12,98,,,,,,,,,,,,,,,,,,,
2021-01,26,34.619326500732065,14.533577533577533,49.50097608589556,29,32,34,37,41,11,12,14,16,19,42,45,50,54,56,
2021-02,23,,,,,,,,,,,,,,,,,,,
2021-03,88,,,,,,,,,,,,,,,,,,,
2021-04,0,27.24365234375,23.30417786464696,48.13553113553114,23,25,27,29,31,19,20,23,26,29,41,44,49,52,54,
2021-05,1,,,,,,,,,,,,,,,,,,,
2021-06,11,,,,,,,,,,,,,,,,,,,
2021-07,1,32.26110297706198,3.718632134774956,62.49780380673499,26,29,32,35,38,0,2,4,6,7,56,60,62,64,74,
2021-08,1,,,,,,,,,,,,,,,,,,,
2021-09,14,,,,,,,,,,,,,,,,,,,
2021-10,14,36.66292409079814,5.833292653160849,55.985347985347985,33,35,37,38,41,2,4,6,8,10,51,53,56,59,62,
2021-11,138,,,,,,,,,,,,,,,,,,,
2021-12,13,,,,,,,,,,,,,,,,,,,
2022-01,128,24.273548072230355,40.11496216743959,34.15371456500489,20,22,24,27,29,32,37,40,43,49,26,32,34,37,40,
2022-02,99,,,,,,,,,,,,,,,,,,,
2022-03,2,,,,,,,,,,,,,,,,,,,
2022-04,1,14.541748046875,35.7666015625,48.35243902439024,8,10,13,19,26,30,32,35,40,43,34,42,50,55,58,
2022-05,2,,,,,,,,,,,,,,,,,,,
2022-06,28,,,,,,,,,,,,,,,,,,,
2022-07,0,23.51892551892552,16.896240234375,58.124542124542124,19,21,23,26,28,8,11,17,23,26,48,51,60,65,68,
2022-08,4,,,,,,,,,,,,,,,,,,,
2022-09,22,,,,,,,,,,,,,,,,,,,
2022-10,37,34.27838827838828,12.804491091042227,51.35246702491451,29,31,34,37,41,5,8,12,18,22,36,44,52,58,61,
2022-11,43,,,,,,,,,,,,,,,,,,,
2022-12,51,,,,,,,,,,,,,,,,,,,
2023-01,122,25.451171875,33.54037570139058,39.50085386679678,21,23,25,28,31,26,28,33,38,44,32,35,40,44,47,
2023-02,8,,,,,,,,,,,,,,,,,,,
2023-03,12,,,,,,,,,,,,,,,,,,,
2023-04,39,,,,,,,,,,,,,,,,,,,
2023-05,2,,,,,,,,,,,,,,,,,,,
2023-06,39,,,,,,,,,,,,,,,,,,,
2023-07,4,28.656089821820846,7.911599511599512,61.93603515625,22,24,28,33,36,1,3,6,14,17,46,51,65,71,73,
2023-08,0,,,,,,,,,,,,,,,,,,,
