"","soil.bulk.site_unique","soil.bulk.site_location_name","soil.bulk.site_location_visit_id","soil.bulk.sample_id","soil.bulk.paper_bag_weight","soil.bulk.oven_dried_weight_in_bag","soil.bulk.ring_weight","soil.bulk.gravel_weight","soil.bulk.ring_volume","soil.bulk.gravel_volume","soil.bulk.fine_earth_weight_in_bag","soil.bulk.fine_earth_weight","soil.bulk.fine_earth_volume","soil.bulk.fine_earth_bulk_density","soil.bulk.gravel_bulk_density"
"210","SATFLB0025-53556","SATFLB0025",53556,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","SATFLB0025-53556","SATFLB0025",53556,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","SATFLB0025-53556","SATFLB0025",53556,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","SATSTP0001-53557","SATSTP0001",53557,"0",NA,NA,NA,NA,NA,NA,NA,317.41,209.35,1.516169095,NA
"214","SATSTP0001-53557","SATSTP0001",53557,"1",NA,NA,NA,NA,NA,NA,NA,280.07,209.35,1.337807499,NA
"215","SATSTP0001-53557","SATSTP0001",53557,"2",NA,NA,NA,NA,NA,NA,NA,294.61,209.35,1.407260568,NA
"216","SATSTP0002-53558","SATSTP0002",53558,"0",NA,NA,NA,NA,NA,NA,NA,362.56,209.35,1.731836637,NA
"217","SATSTP0002-53558","SATSTP0002",53558,"1",NA,NA,NA,NA,NA,NA,NA,339.49,209.35,1.621638405,NA
"218","SATSTP0002-53558","SATSTP0002",53558,"2",NA,NA,NA,NA,NA,NA,NA,343.68,209.35,1.641652735,NA
"219","SATSTP0003-53511","SATSTP0003",53511,"0",NA,NA,NA,NA,NA,NA,NA,360.29,209.35,1.720993551,NA
"220","SATSTP0003-53511","SATSTP0003",53511,"1",NA,NA,NA,NA,NA,NA,NA,346.78,209.35,1.656460473,NA
"221","SATSTP0003-53511","SATSTP0003",53511,"2",NA,NA,NA,NA,NA,NA,NA,320.4,209.35,1.530451397,NA
"222","SATSTP0004-53512","SATSTP0004",53512,"0",NA,NA,NA,NA,NA,NA,NA,330.24,209.35,1.577454024,NA
"223","SATSTP0004-53512","SATSTP0004",53512,"1",NA,NA,NA,NA,NA,NA,NA,341.42,209.35,1.630857416,NA
"224","SATSTP0004-53512","SATSTP0004",53512,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","SATSTP0005-53513","SATSTP0005",53513,"0",NA,NA,NA,NA,NA,NA,NA,369.44,209.35,1.764700263,NA
"226","SATSTP0005-53513","SATSTP0005",53513,"1",NA,NA,NA,NA,NA,NA,NA,312.86,209.35,1.494435156,NA
"227","SATSTP0005-53513","SATSTP0005",53513,"2",NA,NA,NA,NA,NA,NA,NA,380.38,209.35,1.816957249,NA
"228","SATSTP0006-53514","SATSTP0006",53514,"0",NA,NA,NA,NA,NA,NA,NA,360.31,209.35,1.721089085,NA
"229","SATSTP0006-53514","SATSTP0006",53514,"1",NA,NA,NA,NA,NA,NA,NA,376.71,209.35,1.799426797,NA
"230","SATSTP0006-53514","SATSTP0006",53514,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","SATSTP0007-53515","SATSTP0007",53515,"0",NA,NA,NA,NA,NA,NA,NA,348.02,209.35,1.662383568,NA
"232","SATSTP0007-53515","SATSTP0007",53515,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","SATSTP0007-53515","SATSTP0007",53515,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","SATFLB0016-53547","SATFLB0016",53547,"2",NA,NA,NA,26.12,NA,62,NA,229.05,147.35,1.66,0.42
"235","QDAMII0001-53504","QDAMII0001",53504,"0",NA,NA,NA,NA,NA,NA,NA,351.58,209.35,1.68,NA
"236","QDAMII0001-53504","QDAMII0001",53504,"1",NA,NA,NA,NA,NA,NA,NA,358.94,209.35,1.71,NA
"237","NTASSD0011-53559","NTASSD0011",53559,"0",5.11,528.64,151.42,0,209.354,0,377.22,377.22,209.354,1.777420064,0
"238","NTASSD0011-53559","NTASSD0011",53559,"1",4.71,536.45,152.39,0,209.354,0,384.06,384.06,209.354,1.812002637,0
"239","NTASSD0012-53560","NTASSD0012",53560,"0",5.25,520.45,152.22,0,209.354,0,368.23,362.98,209.354,1.733809719,0
"240","NTASSD0012-53560","NTASSD0012",53560,"1",6.76,551.38,151.89,0,209.354,0,399.49,392.73,209.354,1.875913524,0
"241","NTASSD0012-53560","NTASSD0012",53560,"2",4.08,565.44,159.83,0,209.354,0,405.61,401.53,209.354,1.917947591,0
"242","NTASSD0013-53563","NTASSD0013",53563,"0",5.22,520.1,163.06,0,209.354,0,357.04,351.82,209.354,1.68050288,0
"243","NTASSD0013-53563","NTASSD0013",53563,"1",4.95,519.55,163.06,0,209.354,0,356.49,351.54,209.354,1.679165433,0
"244","NTASSD0013-53563","NTASSD0013",53563,"2",5.11,523.66,154.81,0,209.354,0,368.85,363.74,209.354,1.737439934,0
"245","NTASSD0014-53564","NTASSD0014",53564,"0",5.07,512.4,154.95,0,209.354,0,357.45,352.38,209.354,1.683177775,0
"246","NTASSD0014-53564","NTASSD0014",53564,"1",4.76,521.58,153.3,0,209.354,0,368.28,363.52,209.354,1.736389083,0
"247","NTASSD0015-53565","NTASSD0015",53565,"0",5.46,550.19,151.67,0,209.354,0,398.52,393.06,209.354,1.877489802,0
"248","NTASSD0015-53565","NTASSD0015",53565,"1",4.85,511.22,153.11,0,209.354,0,358.11,353.26,209.354,1.687381182,0
"249","NTASSD0015-53565","NTASSD0015",53565,"2",5.51,534.99,153.23,0,209.354,0,381.76,376.25,209.354,1.797195181,0
"250","NTASSD0016-53566","NTASSD0016",53566,"0",5.53,526.39,155.07,0,209.354,0,371.32,365.79,209.354,1.747231961,0
"251","NTASSD0016-53566","NTASSD0016",53566,"1",5.36,530.77,151.71,0,209.354,0,379.06,373.7,209.354,1.785014855,0
"252","NTASSD0017-53561","NTASSD0017",53561,"0",4.9,567.23,153.73,0,209.354,0,413.5,408.6,209.354,1.951718142,0
"253","NTASSD0017-53561","NTASSD0017",53561,"1",4.69,546.28,153.04,0,209.354,0,393.24,388.55,209.354,1.855947343,0
"254","NTASSD0019-53567","NTASSD0019",53567,"0",4.73,564.78,162.86,0,209.354,0,401.92,397.19,209.354,1.897217154,0
"255","NTASSD0019-53567","NTASSD0019",53567,"1",4.75,519.18,151.52,0,209.354,0,367.66,362.91,209.354,1.733475358,0
"256","NTASSD0019-53567","NTASSD0019",53567,"2",4.72,517.82,162.49,0,209.354,0,355.33,350.61,209.354,1.674723196,0
"257","SATFLB0016-53547","SATFLB0016",53547,"1",NA,NA,NA,48.5,NA,23,NA,229.05,186.35,1.23,2.11
"258","QDAGUP0017-53568","QDAGUP0017",53568,"0",NA,NA,NA,NA,NA,NA,NA,371.85,209.35,1.78,NA
"259","QDAGUP0017-53568","QDAGUP0017",53568,"1",NA,NA,NA,NA,NA,NA,NA,383.15,209.35,1.83,NA
"260","QDAGUP0017-53568","QDAGUP0017",53568,"2",NA,NA,NA,NA,NA,NA,NA,400.74,209.35,1.91,NA
"261","QDAMII0001-53504","QDAMII0001",53504,"2",NA,NA,NA,NA,NA,NA,NA,291.97,195.35,1.49,NA
"262","NTAMAC0001-53574","NTAMAC0001",53574,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"263","NTAMAC0001-53574","NTAMAC0001",53574,"1",3.57,519.15,155.06,2.33,209.35,1,361.76,355.86,208.35,1.71,2.33
"264","NTAMAC0001-53574","NTAMAC0001",53574,"2",3.55,513.1,151.84,0,209.35,0,361.26,357.71,209.35,1.71,0
"265","NTAMAC0002-53575","NTAMAC0002",53575,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"266","NTAMAC0002-53575","NTAMAC0002",53575,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"267","NTAMAC0002-53575","NTAMAC0002",53575,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"268","NTAMAC0003-53576","NTAMAC0003",53576,"0",4.67,519.54,163.03,0,209.35,0,356.51,351.84,209.35,1.68,0
"269","NTAMAC0003-53576","NTAMAC0003",53576,"1",4.73,520.78,155.07,0,209.35,0,365.71,360.98,209.35,1.72,0
"270","NTAMAC0003-53576","NTAMAC0003",53576,"2",4.65,530.85,155.15,0,209.35,0,375.7,371.05,209.35,1.77,0
"271","NTADAC0001-53518","NTADAC0001",53518,"0",4.76,435.37,155.45,0,209.35,0,279.92,275.16,209.35,1.31,NA
"272","NTADAC0001-53518","NTADAC0001",53518,"1",4.92,448.29,172.1,0,209.35,0,276.19,271.27,209.35,1.3,NA
"273","NTADAC0001-53518","NTADAC0001",53518,"2",4.95,438.84,171.23,0,2209.35,0,276.61,262.66,209.35,1.25,NA
"274","WAACOO0002-53445","WAACOO0002",53445,"0",NA,NA,NA,NA,NA,296.61,NA,220.89,1.34,NA,NA
"275","WAACOO0002-53445","WAACOO0002",53445,"1",NA,NA,NA,NA,NA,281.79,NA,220.89,1.28,NA,NA
"276","WAACOO0003-53447","WAACOO0003",53447,"0",NA,NA,NA,NA,NA,292.42,NA,216.48,1.35,4.53,NA
"277","WAACOO0003-53447","WAACOO0003",53447,"1",NA,NA,NA,NA,NA,273.66,NA,214.27,1.28,5.28,NA
"278","WAALSD0001-53569","WAALSD0001",53569,"1",NA,NA,NA,NA,NA,330.36,NA,220.893,1.495565726,NA,NA
"279","WAACOO0002-53445","WAACOO0002",53445,"2",NA,NA,NA,NA,NA,286.13,NA,220.89,1.3,NA,NA
"280","WAACOO0003-53447","WAACOO0003",53447,"2",NA,NA,NA,NA,NA,38.51,NA,22.09,1.74,1.74,NA
"281","WAALSD0001-53569","WAALSD0001",53569,"2",NA,NA,NA,NA,NA,330.6,NA,220.893,1.496652225,NA,NA
"282","QDAMGD0001-53586","QDAMGD0001",53586,"None",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"283","QDAMGD0002-53587","QDAMGD0002",53587,"0.20 - 0.30",NA,485.44,152.16,NA,NA,NA,333.28,324.38,209.35,1.55,NA
"284","QDAMGD0010-53591","QDAMGD0010",53591,"0.00 - 0.10",NA,493.31,163.48,NA,NA,NA,329.83,324.66,209.35,1.55,NA
"285","QDACHC0001-53592","QDACHC0001",53592,"0.00 - 0.10",NA,536.42,154.47,NA,209.35,NA,1,373.1,209.35,1.78,NA
"286","QDACHC0001-53592","QDACHC0001",53592,"0.10 - 0.20",NA,598.71,163.24,NA,209.35,NA,1,426.61,209.35,2.04,NA
"287","QDACHC0001-53592","QDACHC0001",53592,"0.20 - 0.30",NA,510.9,151.86,NA,209.35,NA,1,350.02,209.35,1.67,NA
"288","QDACHC0002-53593","QDACHC0002",53593,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,391.85,209.35,1.87,NA
"289","QDACHC0002-53593","QDACHC0002",53593,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,340.44,209.35,1.63,NA
"290","QDACHC0002-53593","QDACHC0002",53593,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,385.34,209.35,1.84,NA
"291","QDAMUL0001-53594","QDAMUL0001",53594,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,337.11,209.35,1.61,NA
"292","QDAMUL0001-53594","QDAMUL0001",53594,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,353.08,209.35,1.69,NA
"293","QDAMUL0001-53594","QDAMUL0001",53594,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,350.91,209.35,1.68,NA
"294","QDAMUL0003-53595","QDAMUL0003",53595,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,355.91,209.35,1.7,NA
"295","QDAMUL0003-53595","QDAMUL0003",53595,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,337.59,209.35,1.61,NA
"296","QDAMUL0003-53595","QDAMUL0003",53595,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,341.33,209.35,1.63,NA
"297","NSABHC0001-53596","NSABHC0001",53596,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.64,NA
"298","NSABHC0001-53596","NSABHC0001",53596,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.44,NA
"299","NSABHC0001-53596","NSABHC0001",53596,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.33,NA
"300","NSABHC0002-53597","NSABHC0002",53597,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.74,NA
"301","NSABHC0002-53597","NSABHC0002",53597,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.8,NA
"302","NSABHC0002-53597","NSABHC0002",53597,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.72,NA
"303","NSABHC0003-53598","NSABHC0003",53598,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.78,NA
"304","NSABHC0003-53598","NSABHC0003",53598,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.77,NA
"305","NSABHC0003-53598","NSABHC0003",53598,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.61,NA
"306","NSABHC0004-53599","NSABHC0004",53599,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.49,NA
"307","NSABHC0004-53599","NSABHC0004",53599,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.52,NA
"308","NSABHC0004-53599","NSABHC0004",53599,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.57,NA
"309","NSABHC0005-53600","NSABHC0005",53600,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.37,NA
"310","WAALSD0003-53571","WAALSD0003",53571,"1",NA,NA,NA,NA,NA,NA,NA,348.46,220.893,1.577505851,NA
"311","WAALSD0003-53571","WAALSD0003",53571,"2",NA,NA,NA,NA,NA,NA,NA,352.55,220.893,1.596021603,NA
"312","WAALSD0002-53570","WAALSD0002",53570,"0",NA,NA,NA,NA,NA,NA,NA,359.21,220.893,1.626171948,NA
"313","WAALSD0002-53570","WAALSD0002",53570,"1",NA,NA,NA,NA,NA,NA,NA,356.59,220.893,1.614311001,NA
"314","WAALSD0002-53570","WAALSD0002",53570,"2",NA,NA,NA,NA,NA,NA,NA,349.29,220.893,1.581263327,NA
"315","WAALSD0001-53569","WAALSD0001",53569,"0",NA,NA,NA,NA,NA,NA,NA,351.26,220.893,1.590181672,NA
"316","WAACOO0001-53444","WAACOO0001",53444,"0",NA,NA,NA,NA,NA,NA,NA,305.2,220.89,1.38,NA
"317","WAACOO0001-53444","WAACOO0001",53444,"1",NA,NA,NA,NA,NA,NA,NA,293.52,220.89,1.33,NA
"318","WAACOO0001-53444","WAACOO0001",53444,"2",NA,NA,NA,NA,NA,NA,NA,317.35,220.89,1.44,NA
"319","NSABHC0005-53600","NSABHC0005",53600,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.41,NA
"320","NSABHC0005-53600","NSABHC0005",53600,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.25,NA
"321","NSABHC0006-53601","NSABHC0006",53601,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.11,NA
"322","NSABHC0006-53601","NSABHC0006",53601,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.23,NA
"323","NSABHC0006-53601","NSABHC0006",53601,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.46,NA
"324","NSABHC0007-53602","NSABHC0007",53602,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.4,NA
"325","NSABHC0007-53602","NSABHC0007",53602,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.53,NA
"326","NSABHC0007-53602","NSABHC0007",53602,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.62,NA
"327","NSABHC0008-53603","NSABHC0008",53603,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.82,NA
"328","NSABHC0008-53603","NSABHC0008",53603,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.82,NA
"329","NSABHC0008-53603","NSABHC0008",53603,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.76,NA
"330","NSABHC0009-53604","NSABHC0009",53604,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.51,NA
"331","NSABHC0009-53604","NSABHC0009",53604,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.47,NA
"332","NSABHC0009-53604","NSABHC0009",53604,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.29,NA
"333","NSABHC0010-53605","NSABHC0010",53605,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.21,NA
"334","NSABHC0010-53605","NSABHC0010",53605,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.41,NA
"335","NSABHC0010-53605","NSABHC0010",53605,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.29,NA
"336","NSABHC0011-53606","NSABHC0011",53606,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.4,NA
"337","NSABHC0011-53606","NSABHC0011",53606,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.35,NA
"338","NSABHC0011-53606","NSABHC0011",53606,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.43,NA
"339","NSABHC0012-53607","NSABHC0012",53607,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.41,NA
"340","NSABHC0012-53607","NSABHC0012",53607,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.52,NA
"341","NSABHC0012-53607","NSABHC0012",53607,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.55,NA
"342","NSABHC0013-53608","NSABHC0013",53608,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.43,NA
"343","NSABHC0013-53608","NSABHC0013",53608,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.23,NA
"344","NSABHC0013-53608","NSABHC0013",53608,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.28,NA
"345","NSABHC0014-53609","NSABHC0014",53609,"0.00 - 0.10",NA,NA,NA,NA,NA,NA,1,NA,NA,1.66,NA
"346","NSABHC0014-53609","NSABHC0014",53609,"0.10 - 0.20",NA,NA,NA,NA,NA,NA,1,NA,NA,1.58,NA
"347","NSABHC0014-53609","NSABHC0014",53609,"0.20 - 0.30",NA,NA,NA,NA,NA,NA,1,NA,NA,1.56,NA
"348","NTABRT0001-53616","NTABRT0001",53616,"0.00 - 0.10",4.77,517.08,151.26,0,209.35,0,365.82,361.05,209.35,1.72,NA
"349","NTABRT0001-53616","NTABRT0001",53616,"0.00 - 0.20",5.12,515.17,151.54,0,209.35,0,363.63,358.51,209.35,1.71,NA
"350","NTABRT0001-53616","NTABRT0001",53616,"0.20 - 0.30",5.62,509.22,151.4,0,209.35,0,357.82,352.2,209.35,1.68,NA
"351","NTABRT0001-53616","NTABRT0001",53616,"0.50 - 0.60",5.42,519.34,151.58,0,209.35,0,367.76,362.34,209.35,1.73,NA
"352","NTABRT0002-53617","NTABRT0002",53617,"0.00 - 0.10",4.87,509.97,151.65,0,209.35,0,358.32,353.45,209.35,1.69,NA
"353","NTABRT0002-53617","NTABRT0002",53617,"0.00 - 0.20",6.78,499.38,153.74,0,209.35,0,345.64,338.86,209.35,1.62,NA
"354","NTABRT0002-53617","NTABRT0002",53617,"0.20 - 0.30",6.61,513.35,154.76,0,209.35,0,358.59,351.98,209.35,1.68,NA
"355","NTABRT0003-53618","NTABRT0003",53618,"0.00 - 0.10",6.63,520.85,154.9,0,209.35,0,365.95,359.32,209.35,1.72,NA
"356","NTABRT0003-53618","NTABRT0003",53618,"0.00 - 0.20",5.08,500.44,151.79,0,209.35,0,348.65,343.57,209.35,1.64,NA
"357","NTABRT0003-53618","NTABRT0003",53618,"0.20 - 0.30",6.75,505.77,151.23,0,209.35,0,354.54,347.79,209.35,1.66,NA
"358","NTABRT0004-53619","NTABRT0004",53619,"0.00 - 0.10",5.04,527.04,163,0,209.35,0,364.04,359,209.35,1.71,NA
"359","NTABRT0004-53619","NTABRT0004",53619,"0.20 - 0.30",6.92,526.57,159.69,0,209.35,0,366.88,359.96,209.35,1.72,NA
"360","NTABRT0004-53619","NTABRT0004",53619,"0.00 - 0.20",5.18,509.19,151.23,0,209.35,0,357.96,352.78,209.35,1.69,NA
"361","NTABRT0005-53620","NTABRT0005",53620,"0.00 - 0.10",4.85,516.98,151.17,0,209.35,0,365.81,360.96,209.35,1.72,NA
"362","NTABRT0005-53620","NTABRT0005",53620,"0.00 - 0.20",5.01,508.78,151.71,0,209.35,0,357.07,352.06,209.35,1.68,NA
"363","NTABRT0005-53620","NTABRT0005",53620,"0.20 - 0.30",4.91,513.6,151.76,0,209.35,0,361.84,356.93,209.35,1.7,NA
"364","NTABRT0006-53621","NTABRT0006",53621,"0.00 - 0.10",5.43,513.11,151.85,0,209.35,0,361.26,355.83,209.35,1.7,NA
"365","NTABRT0006-53621","NTABRT0006",53621,"0.20 - 0.30",6.28,546.62,160.34,0,209.35,0,386.28,380,209.35,1.82,NA
"366","NTABRT0006-53621","NTABRT0006",53621,"0.00 - 0.20",6.1,519.53,151.31,0,209.35,0,368.22,362.12,209.35,1.73,NA
"367","NTAFIN0002-53622","NTAFIN0002",53622,"0.20 - 0.30",4.82,518.72,151.3,0,209.35,0,367.42,362.6,209.35,1.73,NA
"368","NTAFIN0002-53622","NTAFIN0002",53622,"0.10 - 0.20",4.77,497.48,152.63,0,209.35,0,344.85,340.08,209.35,1.62,NA
"369","NTAFIN0002-53622","NTAFIN0002",53622,"0.00 - 0.10",4.79,514.85,151.17,0,209.35,0,363.68,358.89,209.35,1.71,NA
"370","NTAFIN0003-53623","NTAFIN0003",53623,"0.10 - 0.20",4.83,537.09,159.74,44.32,209.35,18,333.03,328.2,191.35,1.72,2.46
"371","NTAFIN0003-53623","NTAFIN0003",53623,"0.00 - 0.10",4.83,527.33,162.9,32.37,209.35,10,332.06,327.23,199.35,1.64,3.23
"372","NTAFIN0003-53623","NTAFIN0003",53623,"0.20 - 0.30",4.82,520.28,151.46,30.91,209.35,11,337.91,333.09,198.35,1.68,2.81
"373","NTAFIN0005-53625","NTAFIN0005",53625,"0.00 - 0.10",4.81,562.23,162.91,0,209.35,0,399.32,394.51,209.35,1.88,NA
"374","NTAFIN0006-53626","NTAFIN0006",53626,"0.00 - 0.10",4.79,527.02,152.07,0,209.35,0,374.95,370.16,209.35,1.77,NA
"375","NTAFIN0006-53626","NTAFIN0006",53626,"0.20 - 0.30",4.8,505.19,151.71,0,209.35,0,353.48,348.68,209.35,1.67,NA
"376","NTAFIN0006-53626","NTAFIN0006",53626,"0.10 - 0.20",4.84,534.09,152.07,0,209.35,0,382.02,377.18,209.35,1.8,NA
"377","NTAFIN0008-53628","NTAFIN0008",53628,"0.00 - 0.10",4.82,524.04,163,0,209.35,0,361.04,356.22,209.35,1.7,NA
"378","NTAFIN0008-53628","NTAFIN0008",53628,"0.10 - 0.20",4.8,526.13,152.06,0,209.35,0,374.07,369.27,209.35,1.76,NA
"379","NTAFIN0008-53628","NTAFIN0008",53628,"0.20 - 0.30",4.8,518.78,151.71,0,209.35,0,367.07,362.27,209.35,1.73,NA
"380","NTAFIN0009-53629","NTAFIN0009",53629,"0.10 - 0.20",4.81,537.03,151.38,0,209.35,0,385.65,380.84,209.35,1.82,NA
"381","NTAFIN0009-53629","NTAFIN0009",53629,"0.00 - 0.10",4.78,536.1,162.59,0,209.35,0,373.51,368.73,209.35,1.76,NA
"382","NTAFIN0009-53629","NTAFIN0009",53629,"0.20 - 0.30",4.82,528.27,151.62,0,209.35,0,376.65,371.83,209.35,1.78,NA
"383","NTAFIN0010-53630","NTAFIN0010",53630,"0.20 - 0.30",4.82,517.65,151.3,0,209.35,0,366.35,361.53,209.35,1.73,NA
"384","NTAFIN0010-53630","NTAFIN0010",53630,"0.10 - 0.20",4.82,531.4,151.7,0,209.35,0,379.7,374.88,209.35,1.79,NA
"385","NTAFIN0010-53630","NTAFIN0010",53630,"0.00 - 0.10",4.79,508.16,151.53,0,209.35,0,356.63,351.84,209.35,1.68,NA
"386","NTAFIN0011-53631","NTAFIN0011",53631,"0.20 - 0.30",4.82,489.68,151.4,0,209.35,0,338.28,333.46,209.35,1.59,NA
"387","NTAFIN0011-53631","NTAFIN0011",53631,"0.10 - 0.20",4.8,529.1,163.1,0,209.35,0,366,361.2,209.35,1.73,NA
"388","SAASTP0002-53720","SAASTP0002",53720,"0.10 - 0.20",4.55,338.18,NA,NA,209.35,NA,4.9,338.18,208.75,1.62,NA
"389","NTAFIN0011-53631","NTAFIN0011",53631,"0.00 - 0.10",4.81,521.55,162.87,0,209.35,0,358.68,353.87,209.35,1.69,NA
"390","WAACOO0025-53452","WAACOO0025",53452,"0",NA,NA,NA,NA,NA,327.83,NA,220.89,1.48,NA,NA
"391","NTAFIN0012-53632","NTAFIN0012",53632,"0.10 - 0.20",4.81,523.53,154.89,0,209.35,0,368.64,363.83,209.35,1.74,NA
"392","NTAFIN0012-53632","NTAFIN0012",53632,"0.00 - 0.10",4.77,522.21,160.66,0,209.35,0,361.55,356.78,209.35,1.7,NA
"393","NTAFIN0013-53633","NTAFIN0013",53633,"0.20 - 0.30",4.82,538.68,163.28,0,209.35,0,375.4,370.58,209.35,1.77,NA
"394","NTAFIN0013-53633","NTAFIN0013",53633,"0.10 - 0.20",4.81,547.57,153.73,0,209.35,0,393.84,389.03,209.35,1.86,NA
"395","NTAFIN0013-53633","NTAFIN0013",53633,"0.00 - 0.10",4.82,499.25,151.78,0,209.35,0,347.47,342.65,209.35,1.64,NA
"396","NTAFIN0014-53634","NTAFIN0014",53634,"0.20 - 0.30",4.83,515.94,151.58,0,209.35,0,364.36,359.53,209.35,1.72,NA
"397","NTAFIN0014-53634","NTAFIN0014",53634,"0.10 - 0.20",4.83,517.7,151.28,0,209.35,0,366.42,361.59,209.35,1.73,NA
"398","NTAFIN0014-53634","NTAFIN0014",53634,"0.00 - 0.10",4.87,544.68,151.84,0,209.35,0,392.84,387.97,209.35,1.85,NA
"399","NTAFIN0015-53635","NTAFIN0015",53635,"0.20 - 0.30",4.84,527.62,151.32,0,209.35,0,376.3,371.46,209.35,1.77,NA
"400","NTAFIN0015-53635","NTAFIN0015",53635,"0.10 - 0.20",4.82,529.96,163.05,0,209.35,0,366.91,362.09,209.35,1.73,NA
"401","NTAFIN0015-53635","NTAFIN0015",53635,"0.00 - 0.10",4.85,491.82,151.71,0,209.35,0,340.11,335.26,209.35,1.6,NA
"402","NTAFIN0016-53636","NTAFIN0016",53636,"0.20 - 0.30",4.82,501.3,152.02,0,209.35,0,349.28,344.46,209.35,1.65,NA
"403","NTAFIN0016-53636","NTAFIN0016",53636,"0.00 - 0.10",4.83,514.54,151.42,0,209.35,0,363.12,358.29,209.35,1.71,NA
"404","NTAFIN0016-53636","NTAFIN0016",53636,"0.10 - 0.20",4.82,467.71,160.17,0,209.35,0,307.54,302.72,209.35,1.45,NA
"405","NTAFIN0026-53646","NTAFIN0026",53646,"0.00 - 0.10",7.35,575.38,162.97,0,209.35,0,412.41,405.06,209.35,1.93,NA
