"","time","npv","diff"
"244",2015-09-05,77.2937616440377,0.0636243376391548
"245",2015-09-06,77.3568910058371,0.0631293617994118
"246",2015-09-07,77.4195002282711,0.0626092224339345
"247",2015-09-08,77.4815588745033,0.0620586462322734
"248",2015-09-09,77.5430351893703,0.0614763148669226
"249",2015-09-10,77.603897417708,0.0608622283377258
"250",2015-09-11,77.6641138043528,0.0602163866448535
"251",2015-09-12,77.723652594141,0.0595387897882063
"252",2015-09-13,77.7824820319088,0.0588294377677414
"253",2015-09-14,77.8405703624924,0.0580883305836153
"254",2015-09-15,77.8978858307281,0.0573154682357
"255",2015-09-16,77.9543966814521,0.0565108507240382
"256",2015-09-17,78.0100711595007,0.0556744780485872
"257",2015-09-18,78.0648775097101,0.054806350209418
"258",2015-09-19,78.1187839769166,0.053906467206474
"259",2015-09-20,78.1717588059564,0.0529748290398118
"260",2015-09-21,78.2237702416658,0.0520114357093462
"261",2015-09-22,78.2747865288809,0.0510162872151483
"262",2015-09-23,78.3247759124382,0.0499893835572465
"263",2015-09-24,78.3736610964021,0.048885183963975
"264",2015-09-25,78.4211826217513,0.0475215253491683
"265",2015-09-26,78.4670354886927,0.0458528669413738
"266",2015-09-27,78.5109146974331,0.0438792087404352
"267",2015-09-28,78.5525152481796,0.0416005507464803
"268",2015-09-29,78.5915321411391,0.0390168929594523
"269",2015-09-30,78.6276603765184,0.0361282353793086
"270",2015-10-01,78.6605949545245,0.032934578006163
"271",2015-10-02,78.6900308753644,0.0294359208399015
"272",2015-10-03,78.715663139245,0.0256322638805813
"273",2015-10-04,78.7371867463732,0.0215236071282305
"274",2015-10-05,78.754296696956,0.0171099505827499
"275",2015-10-06,78.7666879912002,0.0123912942442246
"276",2015-10-07,78.7740556293129,0.00736763811265462
"277",2015-10-08,78.7760946115009,0.00203898218799736
"278",2015-10-09,78.7724999379711,-0.00359467352971876
"279",2015-10-10,78.7629916293269,-0.00950830864428553
"280",2015-10-11,78.747389787756,-0.0156018415708417
"281",2015-10-12,78.725539535843,-0.0218502519130652
"282",2015-10-13,78.6972859961718,-0.028253539671141
"283",2015-10-14,78.662474291327,-0.0348117048448557
"284",2015-10-15,78.6209495438926,-0.0415247474343943
"285",2015-10-16,78.572556876453,-0.048392667439586
"286",2015-10-17,78.5171414115924,-0.0554154648606016
"287",2015-10-18,78.454548271895,-0.0625931396973272
"288",2015-10-19,78.3846225799453,-0.069925691949777
"289",2015-10-20,78.3072094583273,-0.0774131216179939
"290",2015-10-21,78.2221540296253,-0.0850554287019349
"291",2015-10-22,78.1293014164237,-0.0928526132016287
"292",2015-10-23,78.0284967413066,-0.100804675117089
"293",2015-10-24,77.9195851268584,-0.108911614448232
"294",2015-10-25,77.8024116956632,-0.11717343119517
"295",2015-10-26,77.6768434610159,-0.125568234647332
"296",2015-10-27,77.5428349990531,-0.134008461962793
"297",2015-10-28,77.400362776622,-0.142472222431053
"298",2015-10-29,77.2494032605699,-0.15095951605214
"299",2015-10-30,77.0899329177439,-0.159470342825983
"300",2015-10-31,76.9219282149912,-0.168004702752683
"301",2015-11-01,76.7453656191591,-0.176562595832138
"302",2015-11-02,76.5602215970947,-0.185144022064421
"303",2015-11-03,76.3664726156452,-0.19374898144946
"304",2015-11-04,76.1640951416578,-0.202377473987411
"305",2015-11-05,75.9530656419798,-0.211029499678048
"306",2015-11-06,75.7333605834582,-0.219705058521541
"307",2015-11-07,75.5049564329404,-0.228404150517818
"308",2015-11-08,75.2678296572735,-0.237126775666937
"309",2015-11-09,75.0219567233046,-0.245872933968826
"310",2015-11-10,74.7673140978811,-0.254642625423514
"311",2015-11-11,74.5038782478501,-0.263435850030987
"312",2015-11-12,74.2316153256128,-0.272262922237303
"313",2015-11-13,73.9504502257864,-0.281165099826396
"314",2015-11-14,73.6602975285421,-0.290152697244295
"315",2015-11-15,73.3610718140512,-0.299225714490959
"316",2015-11-16,73.0526876624847,-0.308384151566472
"317",2015-11-17,72.735059654014,-0.317628008470734
"318",2015-11-18,72.4081023688102,-0.32695728520379
"319",2015-11-19,72.0717303870445,-0.336371981765652
"320",2015-11-20,71.7258582888882,-0.345872098156363
"321",2015-11-21,71.3704006545124,-0.355457634375782
"322",2015-11-22,71.0052720640884,-0.365128590424007
"323",2015-11-23,70.6303870977873,-0.374884966301082
"324",2015-11-24,70.2456603357804,-0.38472676200692
"325",2015-11-25,69.8510063582388,-0.394653977541566
"326",2015-11-26,69.4463397453338,-0.404666612904975
"327",2015-11-27,69.0315750772366,-0.41476466809722
"328",2015-11-28,68.6067568437545,-0.424818233482142
"329",2015-11-29,68.1724491732391,-0.434307670515395
"330",2015-11-30,67.7293461036782,-0.443103069560848
"331",2015-12-01,67.2781416730597,-0.451204430618546
"332",2015-12-02,66.8195299193712,-0.458611753688459
"333",2015-12-03,66.3542048806006,-0.465325038770601
"334",2015-12-04,65.8828605947356,-0.471344285864987
"335",2015-12-05,65.4061910997641,-0.476669494971517
"336",2015-12-06,64.9248904336738,-0.481300666090377
"337",2015-12-07,64.4396526344523,-0.485237799221409
"338",2015-12-08,63.9511717400877,-0.488480894364649
"339",2015-12-09,63.4601417885676,-0.491029951520119
"340",2015-12-10,62.9672568178797,-0.49288497068784
"341",2015-12-11,62.473210866012,-0.494045951867776
"342",2015-12-12,61.9786979709521,-0.494512895059898
"343",2015-12-13,61.4844121706877,-0.494285800264315
"344",2015-12-14,60.9910607255051,-0.493351445182654
"345",2015-12-15,60.499403784883,-0.491656940622143
"346",2015-12-16,60.0102147205985,-0.48918906428446
"347",2015-12-17,59.5242669044288,-0.485947816169677
"348",2015-12-18,59.0423337081511,-0.48193319627773
"349",2015-12-19,58.5651885035424,-0.477145204608682
"350",2015-12-20,58.0936046623799,-0.471583841162506
"351",2015-12-21,57.6283555564407,-0.465249105939158
"352",2015-12-22,57.170214557502,-0.45814099893871
"353",2015-12-23,56.7199550373409,-0.450259520161111
"354",2015-12-24,56.2783503677345,-0.441604669606392
"355",2015-12-25,55.84617392046,-0.432176447274557
"356",2015-12-26,55.4241990672944,-0.421974853165572
"357",2015-12-27,55.0131991800149,-0.410999887279452
"358",2015-12-28,54.6139476303987,-0.399251549616203
"359",2015-12-29,54.2272177902229,-0.386729840175825
"360",2015-12-30,53.8537830312646,-0.373434758958311
"361",2015-12-31,53.4941901931305,-0.359592838134134
"362",2016-01-01,53.1480799867454,-0.346110206385049
"363",2016-01-02,52.8148665908639,-0.333213395881558
"364",2016-01-03,52.4939641842402,-0.320902406623617
"365",2016-01-04,52.184786945629,-0.309177238611262
"366",2016-01-05,51.8867490537845,-0.298037891844501
"367",2016-01-06,51.5992646874612,-0.287484366323277
"368",2016-01-07,51.3217480254136,-0.277516662047631
"369",2016-01-08,51.053613246396,-0.268134779017579
"370",2016-01-09,50.7942745291629,-0.259338717233078
"371",2016-01-10,50.5431460524688,-0.251128476694156
"372",2016-01-11,50.2996419950679,-0.243504057400827
"373",2016-01-12,50.0631765357149,-0.236465459353006
"374",2016-01-13,49.8331638531641,-0.230012682550822
"375",2016-01-14,49.6090181261699,-0.224145726994188
"376",2016-01-15,49.3901535334868,-0.218864592683126
"377",2016-01-16,49.1760199221396,-0.214133611347243
"378",2016-01-17,48.9662098122346,-0.209810109904936
"379",2016-01-18,48.7603513921487,-0.205858420085875
"380",2016-01-19,48.5580728502588,-0.202278541889967
"381",2016-01-20,48.3590023749415,-0.199070475317306
"382",2016-01-21,48.1627681545736,-0.196234220367828
"383",2016-01-22,47.9689983775321,-0.193769777041538
"384",2016-01-23,47.7773212321936,-0.191677145338474
"385",2016-01-24,47.587364906935,-0.189956325258599
"386",2016-01-25,47.3987575901331,-0.188607316801928
"387",2016-01-26,47.2111274701646,-0.187630119968468
"388",2016-01-27,47.0241027354064,-0.187024734758211
"389",2016-01-28,46.8373115742353,-0.186791161171151
"390",2016-01-29,46.650382175028,-0.186929399207287
"391",2016-01-30,46.4629427261614,-0.187439448866627
"392",2016-01-31,46.2746214160122,-0.188321310149192
"393",2016-02-01,46.0851855516923,-0.189435864319876
"394",2016-02-02,45.8949589152539,-0.190226636438439
"395",2016-02-03,45.704404407484,-0.190554507769832
"396",2016-02-04,45.51398492917,-0.190419478314055
"397",2016-02-05,45.3241633810989,-0.189821548071066
"398",2016-02-06,45.135402664058,-0.188760717040935
"399",2016-02-07,44.9481656788343,-0.187236985223613
"400",2016-02-08,44.7629153262152,-0.1852503526191
"401",2016-02-09,44.5801145069878,-0.182800819227417
"402",2016-02-10,44.4002261219393,-0.179888385048564
"403",2016-02-11,44.2237130718568,-0.176513050082505
"404",2016-02-12,44.0510382575275,-0.172674814329305
"405",2016-02-13,43.8826645797386,-0.168373677788885
"406",2016-02-14,43.7190549392773,-0.163609640461303
"407",2016-02-15,43.5606722369307,-0.158382702346543
"408",2016-02-16,43.4079793734861,-0.152692863444621
"409",2016-02-17,43.2614034184489,-0.146575955037214
"410",2016-02-18,43.1212281161976,-0.140175302251251
"411",2016-02-19,42.9877013798292,-0.13352673636841
"412",2016-02-20,42.8610711224405,-0.126630257388747
"413",2016-02-21,42.7415852571283,-0.119485865312214
"414",2016-02-22,42.6294916969895,-0.11209356013881
"415",2016-02-23,42.5250383551209,-0.104453341868592
"416",2016-02-24,42.4284731446194,-0.0965652105014883
"417",2016-02-25,42.3400439785818,-0.0884291660375425
"418",2016-02-26,42.2599987701051,-0.08004520847674
"419",2016-02-27,42.188585432286,-0.0714133378191022
"420",2016-02-28,42.1260518782214,-0.0625335540645935
"421",2016-02-29,42.0726460210082,-0.0534058572132281
"422",2016-03-01,42.0286157737431,-0.0440302472650274
"423",2016-03-02,41.9942090495232,-0.0344067242199486
"424",2016-03-03,41.9696737614452,-0.0245352880780203
"425",2016-03-04,41.9552578226059,-0.0144159388392708
"426",2016-03-05,41.9512265418814,-0.00403128072455416
"427",2016-03-06,41.9579148112636,0.00668826938229472
"428",2016-03-07,41.9756749185241,0.0177601072604361
"429",2016-03-08,42.0048591514339,0.029184232909806
"430",2016-03-09,42.0458197977643,0.0409606463304115
"431",2016-03-10,42.0989091452866,0.0530893475223024
"432",2016-03-11,42.164479481772,0.0655703364854006
"433",2016-03-12,42.2428830949918,0.0784036132197699
"434",2016-03-13,42.3344722727172,0.0915891777254032
"435",2016-03-14,42.4395993027194,0.105127030002251
"436",2016-03-15,42.5586164727698,0.119017170050363
"437",2016-03-16,42.6918760706395,0.133259597869731
"438",2016-03-17,42.8397303840999,0.147854313460329
"439",2016-03-18,43.002531700922,0.16280131682219
"440",2016-03-19,43.1806323088773,0.178100607955301
"441",2016-03-20,43.374384495737,0.193752186859648
"442",2016-03-21,43.5839962649675,0.20961176923052
"443",2016-03-22,43.8090984828164,0.225102217848914
"444",2016-03-23,44.0491777312265,0.240079248410076
"445",2016-03-24,44.3037205921406,0.25454286091405
"446",2016-03-25,44.5722136475013,0.2684930553608
"447",2016-03-26,44.8541434792517,0.28192983175034
"448",2016-03-27,45.1489966693344,0.294853190082669
"449",2016-03-28,45.4562597996921,0.307263130357782
"450",2016-03-29,45.7754194522678,0.319159652575692
"451",2016-03-30,46.1059622090042,0.330542756736385
"452",2016-03-31,46.4473746518441,0.341412442839847
"453",2016-04-01,46.7991433627302,0.351768710886113
"454",2016-04-02,47.1607549236053,0.361611560875168
"455",2016-04-03,47.5316959164124,0.370940992807007
"456",2016-04-04,47.911452923094,0.379757006681636
"457",2016-04-05,48.299512525593,0.388059602499048
"458",2016-04-06,48.6953160572686,0.395803531675554
"459",2016-04-07,49.098123857145,0.402807799876385
"460",2016-04-08,49.5071510156628,0.40902715851783
"461",2016-04-09,49.9216126232627,0.414461607599911
"462",2016-04-10,50.3407237703853,0.419111147122621
"463",2016-04-11,50.7636995474713,0.422975777085924
"464",2016-04-12,51.1897550449612,0.426055497489912
"465",2016-04-13,51.6181053532957,0.428350308334494
"466",2016-04-14,52.0479655629154,0.429860209619719
"467",2016-04-15,52.4785507642609,0.430585201345536
"468",2016-04-16,52.9090760477729,0.430525283512011
"469",2016-04-17,53.338756503892,0.429680456119108
"470",2016-04-18,53.7668072230589,0.428050719166819
"471",2016-04-19,54.192443295714,0.425636072655159
"472",2016-04-20,54.6148798122982,0.422436516584135
"473",2016-04-21,55.0333318632519,0.418452050953718
"474",2016-04-22,55.4470145390158,0.413682675763951
"475",2016-04-23,55.8552104905439,0.40819595152805
"476",2016-04-24,56.2574726108428,0.40226212029895
"477",2016-04-25,56.6534213534327,0.395948742589916
"478",2016-04-26,57.0426771718337,0.38925581840094
"479",2016-04-27,57.4248605195657,0.382183347732038
"480",2016-04-28,57.7995918501489,0.374731330583209
"481",2016-04-29,58.1664916171033,0.366899766954383
"482",2016-04-30,58.525180273949,0.3586886568457
"483",2016-05-01,58.875278274206,0.350098000257027
"484",2016-05-02,59.2164060713944,0.341127797188406
"485",2016-05-03,59.5481841190343,0.331778047639865
"486",2016-05-04,59.8702328706457,0.322048751611405
"487",2016-05-05,60.1821727797487,0.311939909102968
"488",2016-05-06,60.4836242998633,0.301451520114618
"489",2016-05-07,60.7742078845096,0.290583584646313
"490",2016-05-08,61.0535439872077,0.279336102698089
"491",2016-05-09,61.3213192702981,0.267775283090387
"492",2016-05-10,61.5774852314033,0.256165961105239
"493",2016-05-11,61.8220595769664,0.244574345563073
"494",2016-05-12,62.0550600134304,0.233000436463954
"495",2016-05-13,62.2765042472382,0.221444233807837
"496",2016-05-14,62.4864099848329,0.209905737594731
"497",2016-05-15,62.6847949326576,0.198384947824636
"498",2016-05-16,62.8716767971551,0.186881864497558
"499",2016-05-17,63.0470732847686,0.175396487613504
"500",2016-05-18,63.2110021019411,0.163928817172469
"501",2016-05-19,63.3634809551155,0.152478853174436
"502",2016-05-20,63.5045275507349,0.141046595619407
"503",2016-05-21,63.6341595952423,0.129632044507396
"504",2016-05-22,63.7523947950808,0.118235199838431
"505",2016-05-23,63.8592508566932,0.106856061612461
"506",2016-05-24,63.9547454865227,0.0954946298294956
"507",2016-05-25,64.0389602743047,0.0842147877819954
"508",2016-05-26,64.1122323429445,0.0732720686397528
"509",2016-05-27,64.1749626986396,0.0627303556951802
"510",2016-05-28,64.227552347588,0.0525896489483273
"511",2016-05-29,64.2704022959871,0.0428499483991232
"512",2016-05-30,64.3039135500348,0.0335112540476672
"513",2016-05-31,64.3284871159287,0.0245735658939026
"514",2016-06-01,64.3445239998664,0.0160368839377441
"515",2016-06-02,64.3524252080458,0.00790120817940476
"516",2016-06-03,64.3525917466645,0.000166538618643131
"517",2016-06-04,64.3454246219201,-0.00716712474434189
"518",2016-06-05,64.3313248400104,-0.0140997819096782
"519",2016-06-06,64.3106934071331,-0.0206314328773374
"520",2016-06-07,64.2839313294858,-0.0267620776472626
"521",2016-06-08,64.2514396132663,-0.0324917162195248
"522",2016-06-09,64.2136192646722,-0.0378203485940674
"523",2016-06-10,64.1708712899013,-0.0427479747709327
"524",2016-06-11,64.1235758042485,-0.0472954856527679
"525",2016-06-12,64.0720293593985,-0.0515464448500182
