"","site_unique","time","diff","bs","pv","npv","ue"
"282","QDACYP0004-58588",17694,3,12.7294117647059,44.0941176470588,41.6235294117647,11.0470588235294
"283","QDACYP0005-58589",17694,2,9.65882352941176,49.2470588235294,39.7176470588235,12.1411764705882
"284","QDACYP0006-58591",17694,1,6.70238095238095,54.0238095238095,37.75,13.4166666666667
"285","QDACYP0007-58592",17694,1,11.8705882352941,46.3176470588235,39.9882352941176,12.9647058823529
"286","QDACYP0008-58593",17694,0,9.54761904761905,53.4761904761905,35.4404761904762,13.7738095238095
"287","QDACYP0009-58594",17694,0,11.9024390243902,45.3170731707317,41.0731707317073,26.0975609756098
"288","QDACYP0010-58595",17694,2,6.29850746268657,48.6716417910448,43.2686567164179,21.3283582089552
"289","QDACYP0011-58596",17702,6,2.94117647058824,50.7941176470588,45.3823529411765,14.2647058823529
"290","QDACYP0012-58597",17694,3,2,87.3095238095238,8.16666666666667,19.8571428571429
"291","QDACYP0013-58598",17710,6,3.42857142857143,63.3333333333333,31.5714285714286,16.0952380952381
"292","QDACYP0014-58599",17710,6,2.625,50.875,44.6875,30.0625
"293","QDACYP0015-58600",17726,9,53.7142857142857,19.2142857142857,25.9285714285714,4.03571428571429
"294","QDACYP0016-58601",17694,24,9.94117647058824,48.921568627451,39.2549019607843,33.2941176470588
"295","QDACYP0017-58602",17742,23,10.1904761904762,51.4166666666667,36.6785714285714,15.7142857142857
"296","QDACYP0018-58603",17733,13,50.7941176470588,37.6470588235294,10.6323529411765,6.73529411764706
"297","QDACYP0019-58604",17726,5,7.09523809523809,49.2261904761905,42.2380952380952,11.8809523809524
"298","QDACYP0020-58615",17733,11,3.74603174603175,56.7936507936508,37.6825396825397,17.3492063492063
"299","QDACYP0021-58606",17733,11,3.42352941176471,70.3294117647059,23.9764705882353,17.6588235294118
"300","QDACYP0022-58607",17742,19,20.5058823529412,43.8,34.0117647058824,13.1176470588235
"301","QDACYP0023-58608",17726,2,3.28571428571429,63.3571428571429,31.3452380952381,18.2142857142857
"302","QDACYP0024-58609",17726,1,3.85882352941176,65.4117647058823,28.9882352941176,19.8941176470588
"303","QDADEU0001-58888",18745,2,8.53571428571429,39.9404761904762,50.1547619047619,13.3809523809524
"304","QDADEU0002-58962",18745,3,12.0357142857143,36.5833333333333,50.0714285714286,11.9285714285714
"305","QDADEU0003-58898",18745,3,4.63095238095238,56.1547619047619,37.7142857142857,15.2619047619048
"306","QDAEIU0001-53470",15864,4,11.1538461538462,16.6153846153846,71.1666666666667,24.3333333333333
"307","QDAEIU0002-53523",15872,4,21.6,23.6117647058824,53.3294117647059,18.5411764705882
"308","QDAEIU0003-53471",15872,3,7.76190476190476,35.8333333333333,55.2976190476191,14.952380952381
"309","QDAEIU0004-53524",15872,3,8.78205128205128,37.8589743589744,52.3589743589744,15.0897435897436
"310","QDAEIU0005-53472",15976,2,21.6190476190476,19.4880952380952,57.8095238095238,8.41666666666667
"311","QDAEIU0006-53473",15976,3,3.70588235294118,43.2941176470588,52.1764705882353,14.8235294117647
"312","QDAEIU0007-53474",15976,3,4.91666666666667,41.5833333333333,52.5,14.9166666666667
"313","QDAEIU0008-58882",18752,0,18.5238095238095,42.2380952380952,38.1547619047619,11.2857142857143
"314","QDAEIU0009-58881",18752,0,12.3452380952381,48.8214285714286,37.5357142857143,11.25
"315","QDAEIU0010-58883",18777,6,10.4470588235294,45,43.1294117647059,13.2117647058824
"316","QDAGUP0001-53526",15872,0,12.7179487179487,21.2564102564103,64.8974358974359,12.9358974358974
"317","QDAGUP0002-53475",15872,1,10.9880952380952,38.8214285714286,48.7619047619048,13.1190476190476
"318","QDAGUP0003-53527",15872,1,38.9230769230769,16.3589743589744,42.9358974358974,7.97435897435897
"319","QDAGUP0004-53476",15911,1,34.2435897435897,20.5769230769231,43.5512820512821,8.51282051282051
"320","QDAGUP0005-53528",15871,3,35.8,24,39.2,8.6
"321","QDAGUP0006-53477",15879,4,23.2117647058824,31.1411764705882,44.3176470588235,9.90588235294118
"322","QDAGUP0007-53478",15871,4,29.6944444444444,1.30555555555556,67.875,9
"323","QDAGUP0008-53529",15878,2,11.8333333333333,28.6666666666667,58,13
"324","QDAGUP0009-53530",15878,2,47.9375,7.875,42.875,9.97916666666667
"325","QDAGUP0010-53479",15878,1,31.6823529411765,21.6470588235294,45.2352941176471,8.92941176470588
"326","QDAGUP0011-53531",15878,1,24.1764705882353,24.3764705882353,50.1058823529412,10.3176470588235
"327","QDAGUP0012-53525",15893,3,37.3076923076923,4.98717948717949,56.2435897435897,8.38461538461539
"328","QDAGUP0013-53532",15893,4,24.6588235294118,3.36470588235294,70.5764705882353,10.8823529411765
"329","QDAGUP0014-53480",15894,3,10.6470588235294,9.64705882352941,78.4,9.8
"330","QDAGUP0015-53533",15901,3,8.26153846153846,14.9076923076923,75.6307692307692,9.75384615384615
"331","QDAGUP0016-53481",15902,4,14.0833333333333,19.3809523809524,65.2619047619048,9.98809523809524
"332","QDAGUP0017-53568",15901,3,36.8888888888889,15.2777777777778,46.3333333333333,6.125
"333","QDAGUP0018-53482",15902,3,6.04761904761905,35.9047619047619,56.7023809523809,11.0119047619048
"334","QDAGUP0019-53534",15902,2,37.640625,45.796875,14.953125,11.09375
"335","QDAGUP0020-53483",15901,0,13.047619047619,22.297619047619,63.2857142857143,10.4047619047619
"336","QDAGUP0021-53535",15902,0,14.0941176470588,41.9764705882353,42.6,10.6823529411765
"337","QDAGUP0022-53484",15902,0,36.1904761904762,9.83333333333333,52.5119047619048,5.73809523809524
"338","QDAGUP0023-53536",15902,1,18.5128205128205,23.8076923076923,56.4102564102564,8.02564102564103
"339","QDAGUP0024-53485",15893,10,30.8717948717949,4.21794871794872,63.7179487179487,4.47435897435897
"340","QDAGUP0025-53537",15901,3,14.4823529411765,24.8352941176471,59.3882352941176,9.04705882352941
"341","QDAGUP0026-53486",15901,3,14.6184210526316,21.8947368421053,62.1184210526316,9.02631578947368
"342","QDAGUP0027-53538",15902,3,18.3076923076923,24.7435897435897,55.6794871794872,9.87179487179487
"343","QDAGUP0028-53487",15902,3,14.8589743589744,27.5512820512821,56.1923076923077,11.6153846153846
"344","QDAGUP0029-53488",15975,3,24.8941176470588,17.6705882352941,55.9647058823529,7.89411764705882
"345","QDAGUP0030-53489",15975,2,16.6352941176471,22.4823529411765,59.3294117647059,8.2
"346","QDAGUP0031-53490",15975,3,23.8974358974359,20.2564102564103,54.3205128205128,8.3974358974359
"347","QDAMGD0001-53586",15809,3,14.325,11,73,5.225
"348","QDAMGD0002-53587",15809,4,34.7261904761905,20.0952380952381,43.7619047619048,6.47619047619048
"349","QDAMGD0003-53491",15816,1,22.3647058823529,19.1294117647059,57.1882352941176,8.64705882352941
"350","QDAMGD0004-53588",15816,2,49.5813953488372,13.4418604651163,35.5581395348837,7.58139534883721
"351","QDAMGD0005-53589",15816,2,43.8690476190476,18.702380952381,36.0952380952381,7.94047619047619
"352","QDAMGD0006-53492",15816,1,34.3717948717949,8.75641025641026,55.6666666666667,8.34615384615385
"353","QDAMGD0007-53590",15816,0,39.8709677419355,12.3548387096774,46.3870967741936,8.70967741935484
"354","QDAMGD0008-53493",15816,0,44.7741935483871,6.19354838709677,47.9354838709677,7.83870967741935
"355","QDAMGD0009-53494",15816,1,21.3333333333333,28.297619047619,49.0714285714286,11.5
"356","QDAMGD0010-53591",15816,2,26.8333333333333,34.9880952380952,36.7023809523809,13.047619047619
"357","QDAMGD0011-53495",15816,1,34.4722222222222,0.527777777777778,63.75,8.36111111111111
"358","QDAMGD0012-53496",15817,4,31.7051282051282,24.5769230769231,42.2435897435897,10.1923076923077
"359","QDAMGD0013-53539",15840,1,52.7261904761905,2.07142857142857,43.5119047619048,5.78571428571429
"360","QDAMGD0014-53497",15840,1,44.9294117647059,2.58823529411765,50.8705882352941,5.10588235294118
"361","QDAMGD0015-53540",15840,0,34.1764705882353,10.9176470588235,53.3058823529412,5.27058823529412
"362","QDAMGD0016-53498",15840,0,26.1764705882353,9.56470588235294,62.8352941176471,6.98823529411765
"363","QDAMGD0017-53499",15848,7,19.6282051282051,1.97435897435897,77.2435897435897,10.1282051282051
"364","QDAMGD0018-53541",15848,7,18.8928571428571,1.48809523809524,78.3333333333333,9.80952380952381
"365","QDAMGD0019-53542",15839,3,37.875,0.0833333333333333,61.0416666666667,8.58333333333333
"366","QDAMGD0020-53500",15839,3,37.0235294117647,12.9058823529412,48.4470588235294,7.69411764705882
"367","QDAMGD0021-53543",15839,4,9.89583333333333,1.5,88.0833333333333,9.58333333333333
"368","QDAMGD0022-53501",15854,11,44.2051282051282,5.08974358974359,49.1153846153846,6.64102564102564
"369","QDAMGD0023-53544",15854,8,15.2142857142857,31.8809523809524,51.4404761904762,12.4761904761905
"370","QDAMGD0024-53502",15846,0,54.3205128205128,0.461538461538462,44.1794871794872,4
"371","QDAMGD0025-53545",15872,1,25.047619047619,25.9285714285714,47.4642857142857,11.3214285714286
"372","QDAMGD0026-53503",15872,0,31.3809523809524,21.1309523809524,46.0595238095238,11.2857142857143
"373","QDAMGD0027-56936",16140,1,33.7294117647059,35.2235294117647,29.5882352941176,9
"374","QDAMGD0028-56937",16140,0,24.5176470588235,38.3529411764706,35.7882352941176,9.02352941176471
"375","QDAMII0001-53504",15893,3,47.2352941176471,10.9647058823529,40.0823529411765,8.90588235294118
"376","QDAMII0002-53546",16140,0,27.3764705882353,25.1176470588235,46.3176470588235,10.0352941176471
"377","QDAMUL0001-53594",15817,4,11.3214285714286,35.6309523809524,51.9166666666667,18.5238095238095
"378","QDAMUL0002-53505",15825,3,9.89411764705882,40.5176470588235,48.6588235294118,22.0235294117647
"379","QDAMUL0003-53595",15817,4,15.9047619047619,30.4047619047619,52.1309523809524,18.0833333333333
"380","QDASEQ0001-58960",18710,0,0.247058823529412,81.4823529411765,17.0823529411765,25.5294117647059
"381","QDASEQ0002-58745",17997,0,25.1153846153846,54.7692307692308,19.0384615384615,13.8461538461538
"382","QDASEQ0003-58961",18710,1,0,76.1647058823529,22.7764705882353,25.8588235294118
"383","QDASEQ0004-58885",18710,2,0,74.3647058823529,24.7647058823529,25.7058823529412
"384","QDASSD0001-53756",16189,1,56.7236842105263,3.25,38.8815789473684,7.52631578947368
"385","QDASSD0001-57621",16557,7,61.4782608695652,1.02173913043478,36.1521739130435,7.47826086956522
"386","QDASSD0001-58680",17693,0,56.8333333333333,1.16666666666667,40.3333333333333,6.16666666666667
"387","QDASSD0002-53757",16189,2,70.8470588235294,8.48235294117647,19.0941176470588,6.34117647058823
"388","QDASSD0002-57622",16541,0,72.3846153846154,8.96153846153846,17.2692307692308,6.03846153846154
"389","QDASSD0002-58681",17701,2,67.8470588235294,13.3882352941176,16.7764705882353,6.03529411764706
"390","QDASSD0003-56912",16189,2,63.4823529411765,6.54117647058824,28.5176470588235,7.03529411764706
"391","QDASSD0003-57623",16541,0,65.85,9.6,22.8,6
"392","QDASSD0003-58682",17701,2,66.5294117647059,13.2470588235294,18.2470588235294,6.17647058823529
"393","QDASSD0004-56913",16189,3,56.1666666666667,2.96428571428571,39.5,7.66666666666667
"394","QDASSD0004-57624",16541,0,58.5952380952381,0.761904761904762,39.2976190476191,7.63095238095238
"395","QDASSD0004-58683",17709,2,46.8333333333333,3.45238095238095,48.3571428571429,7.96428571428571
"396","QDASSD0005-56914",16189,3,58.474358974359,3.73076923076923,36.2692307692308,7.6025641025641
"397","QDASSD0005-57625",16549,2,63.7872340425532,3.14893617021277,31.2765957446809,5.61702127659574
"398","QDASSD0005-58684",17701,3,53.9880952380952,5.89285714285714,38.4166666666667,7.59523809523809
"399","QDASSD0006-56915",16196,3,55.828125,8.34375,34.4375,7.3125
"400","QDASSD0006-57626",16541,2,60,10.6190476190476,28.0357142857143,6.91666666666667
"401","QDASSD0006-58685",17700,1,59.4814814814815,19.2222222222222,20.0740740740741,6.77777777777778
"402","QDASSD0007-56916",16196,1,51.2121212121212,11.2121212121212,36.3030303030303,7.86363636363636
"403","QDASSD0007-57627",16548,3,64.5952380952381,4.72619047619048,29.2261904761905,4.40476190476191
"404","QDASSD0007-58686",17701,0,58.0235294117647,17.2117647058824,23.1764705882353,6.83529411764706
"405","QDASSD0008-56917",16197,3,42.625,15.2916666666667,40.5833333333333,9.125
"406","QDASSD0008-57628",16541,4,44.3333333333333,11.4583333333333,42.7916666666667,8.375
"407","QDASSD0008-58687",17701,0,57,12.1666666666667,29.0833333333333,7.04166666666667
"408","QDASSD0009-56918",16197,3,28.7948717948718,17.7307692307692,52.2307692307692,10.6666666666667
"409","QDASSD0009-57629",16541,5,26.1794871794872,27.4871794871795,45.3333333333333,10.1282051282051
"410","QDASSD0009-58688",17700,0,16.3333333333333,33.6025641025641,48.7435897435897,12.8846153846154
"411","QDASSD0010-56919",16197,2,59.2142857142857,6.22619047619048,32.6666666666667,8.58333333333333
"412","QDASSD0010-58689",17701,1,22.2352941176471,35.2588235294118,40.9529411764706,11.7882352941176
"413","QDASSD0011-56920",16197,0,64.2142857142857,12.8095238095238,20.8333333333333,6.29761904761905
"414","QDASSD0011-57631",16548,0,63.2173913043478,15.9565217391304,19.3913043478261,6.30434782608696
"415","QDASSD0011-58690",17701,3,60.9882352941176,14.5647058823529,22.9764705882353,6.56470588235294
"416","QDASSD0012-56921",16197,0,62.4404761904762,3.76190476190476,32.0357142857143,5.26190476190476
"417","QDASSD0012-57632",16548,1,50.9294117647059,8.34117647058824,39.1529411764706,5.72941176470588
"418","QDASSD0012-58691",17701,4,47.0352941176471,10.9764705882353,40.3176470588235,6.14117647058824
"419","QDASSD0013-56922",16197,0,55.0941176470588,8.35294117647059,34.8117647058824,7.82352941176471
"420","QDASSD0013-57633",16549,0,42.8,2,53.6,5.56
"421","QDASSD0013-58692",17645,1,49.5764705882353,17.8,31.3176470588235,7.44705882352941
"422","QDASSD0014-56923",16197,1,68.0384615384615,7.69230769230769,22.3717948717949,6.16666666666667
"423","QDASSD0014-57634",16548,0,70.8474576271186,8.69491525423729,19.2542372881356,6
"424","QDASSD0014-58693",17708,3,61.9230769230769,7.17948717948718,29.2307692307692,6.51282051282051
"425","QDASSD0015-56924",16197,1,61.5694444444444,10.4027777777778,25.9722222222222,6.90277777777778
"426","QDASSD0015-57635",16549,1,59.4571428571429,5.71428571428571,32.7,5.95714285714286
"427","QDASSD0015-58694",17708,2,52.4861111111111,11.1527777777778,34.9305555555556,7.44444444444444
"428","SAABHC0001-58578",17640,1,50.3913043478261,8.47826086956522,39.6086956521739,9.21739130434783
"429","SAABHC0001-58793",18175,1,59.1176470588235,6.58823529411765,32.7764705882353,7.11764705882353
"430","SAABHC0002-58563",17647,6,60.3411764705882,8.24705882352941,29.8235294117647,6.42352941176471
"431","SAABHC0002-58794",18176,0,69.8333333333333,6.83333333333333,21.6190476190476,5.84523809523809
"432","SAABHC0003-58577",17647,5,53.5576923076923,2.44230769230769,42.7307692307692,7.94230769230769
"433","SAABHC0003-58795",18176,1,65.6666666666667,2.10714285714286,30.2261904761905,6.55952380952381
"434","SAABHC0004-58564",17640,2,27.1071428571429,31.2142857142857,40.4285714285714,10.3214285714286
"435","SAABHC0004-58796",18175,0,36.2608695652174,23.8260869565217,38.2608695652174,9.30434782608696
"436","SAABHC0005-58797",18175,3,79.5,2.5,16,5
"437","SAABHC0006-58798",18175,2,77.95,2.75,17.65,5
"438","SAAEYB0001-57637",16726,6,16.6547619047619,37.7738095238095,44.1428571428571,13.9642857142857
"439","SAAEYB0002-58852",18494,0,7.80281690140845,44.3239436619718,46.3521126760563,18.5211267605634
"440","SAAEYB0003-58853",18518,1,8.91666666666667,49.1547619047619,40.4523809523809,22.9761904761905
"441","SAAEYB0004-58846",18478,15,17.0769230769231,45.0128205128205,36.2564102564103,18.5384615384615
"442","SAAEYB0005-58851",18526,4,21.2093023255814,37.6744186046512,39.7674418604651,17.3488372093023
"443","SAAEYB0006-58850",18518,18,9.33333333333333,48.8333333333333,40.525641025641,22.5897435897436
"444","SAAEYB0007-58848",18493,1,15.0123456790123,34.1728395061728,49.2962962962963,37.5802469135802
"445","SAAEYB0008-58849",18518,2,6.94047619047619,50.7738095238095,41,21.1309523809524
"446","SAAEYB0009-58841",18526,7,13.8352941176471,43.5294117647059,41.1294117647059,16.3176470588235
"447","SAAEYB0010-58842",18525,9,7.27058823529412,46.9647058823529,44.4352941176471,22.3411764705882
"448","SAAEYB0011-58847",18582,27,36.15625,33.75,28.78125,22.25
"449","SAAEYB0012-58840",18518,17,57.9411764705882,30.0588235294118,10.7647058823529,17.1764705882353
"450","SAAEYB0013-58845",18526,24,41.7714285714286,34.4571428571429,22.2571428571429,16
"451","SAAEYB0021-58834",18517,1,26.4705882352941,23.7058823529412,48.3294117647059,11.5764705882353
"452","SAAEYB0022-58839",18517,0,14.4235294117647,28.8,55.2588235294118,13.7294117647059
"453","SAAEYB0023-58835",18517,0,49.7176470588235,26.3294117647059,22.2588235294118,8.34117647058824
"454","SAAEYB0024-58836",18517,1,37.2435897435897,33.6923076923077,27.5512820512821,10.1923076923077
"455","SAAEYB0025-58844",18524,5,11.3589743589744,45.8974358974359,41.1282051282051,18.7307692307692
"456","SAAEYB0026-58843",18524,5,10.1547619047619,49.8571428571429,38.4166666666667,16.5357142857143
"457","SAAEYB0027-58854",18524,4,15.3529411764706,49.1882352941176,33.9647058823529,15.6470588235294
"458","SAAEYB0028-58829",18524,4,6.78823529411765,5.55294117647059,85.9058823529412,3.72941176470588
"459","SAAEYB0029-58855",18686,2,56.1176470588235,13.1176470588235,29.1058823529412,7.50588235294118
"460","SAAEYB0030-58856",18700,11,30.3809523809524,21.1428571428571,47.3333333333333,21.1428571428571
"461","SAAEYB0031-58884",18686,2,22.2117647058824,29.0941176470588,47.2588235294118,11.8
"462","SAAEYB0032-58899",18686,4,35.7647058823529,17.6323529411765,45.4411764705882,10.0735294117647
"463","SAAEYB0033-58859",18693,3,26.5342465753425,29.0547945205479,43.2191780821918,9.32876712328767
"464","SAAFLB0003-58033",17103,4,2.42857142857143,62.8095238095238,33.2142857142857,20.1666666666667
"465","SAAFLB0003-58704",17815,27,6.83333333333333,55.7142857142857,35.7142857142857,18.2380952380952
"466","SAAFLB0004-58526",17391,4,0.511904761904762,57.3571428571429,41.3690476190476,22.3809523809524
"467","SAAFLB0005-58618",17782,4,11.0851063829787,50.4255319148936,37.1276595744681,17.0851063829787
"468","SAAFLB0007-58620",17814,0,50.5,1.5,47,18
"469","SAAFLB0008-58621",17822,8,41.6190476190476,11.3214285714286,45.4404761904762,9.70238095238095
"470","SAAFLB0030-53506",15926,4,77.5714285714286,0.885714285714286,20.4,4.6
"471","SAAFLB0030-58617",17749,4,63.1764705882353,2.2,32.7294117647059,6.85882352941176
"472","SAAFLB0031-53507",15934,4,63.8214285714286,2.73809523809524,31.547619047619,7.59523809523809
"473","SAAFLB0031-58616",17741,4,58.6470588235294,0.470588235294118,39.4411764705882,7.41176470588235
"474","SAAGAW0001-56992",16485,1,35.4941176470588,16.0588235294118,46.9647058823529,9.77647058823529
"475","SAAGAW0002-56993",16485,1,38.1647058823529,12.0588235294118,48.2,8.15294117647059
"476","SAAGAW0003-56994",16485,2,27.0416666666667,20.8888888888889,50.6388888888889,12.4305555555556
"477","SAAGAW0005-58748",18036,1,53.3571428571429,1.04761904761905,44.1666666666667,7.32142857142857
"478","SAAGAW0006-58717",18036,2,58.4125,13.7625,26.325,7.725
"479","SAAGAW0007-58749",18036,2,60.6621621621622,11.5810810810811,26.2027027027027,7.43243243243243
"480","SAAGAW0008-58750",18036,3,46.3411764705882,2.91764705882353,50.0588235294118,4.71764705882353
"481","SAAGVD0001-56925",16312,4,37.9411764705882,15.8588235294118,44.5764705882353,9
"482","SAAGVD0002-56926",16312,4,44.2352941176471,14.7294117647059,39.4823529411765,8
"483","SAAGVD0003-56927",16313,4,39.5714285714286,14.9880952380952,44.0714285714286,9.57142857142857
"484","SAAGVD0004-56947",16330,7,39.1794871794872,15.0897435897436,44.1282051282051,8.67948717948718
"485","SAAKAN0001-58610",17822,1,20.0512820512821,50.0128205128205,28.1153846153846,13.3461538461538
"486","SAAKAN0001-58893",18518,29,10.7179487179487,59.474358974359,28.5512820512821,16.5
"487","SAAKAN0002-58630",17822,2,8.29761904761905,57.7142857142857,32.1190476190476,23.4285714285714
"488","SAAKAN0002-58876",18518,28,6,48,45,23
"489","SAAKAN0003-58622",17822,3,7.75641025641026,54.6410256410256,36,17.2179487179487
"490","SAAKAN0003-58892",NA,NA,NA,NA,NA,NA
"491","SAAKAN0004-58623",17822,4,12.0694444444444,52.2222222222222,34.0833333333333,19.0277777777778
"492","SAAKAN0004-58877",18518,25,91,8,0,27
"493","SAAKAN0005-58624",17830,3,2,58.3333333333333,38,25.7037037037037
"494","SAAKAN0005-58891",18518,25,34.1666666666667,17,47.8333333333333,20.3333333333333
"495","SAAKAN0006-58625",17830,2,7.08235294117647,43.1058823529412,48.7882352941176,17.2705882352941
"496","SAAKAN0007-58632",17829,0,15.2705882352941,49.9647058823529,33,24.1882352941176
"497","SAAKAN0007-58878",18533,9,49.6666666666667,23.3194444444444,25.3888888888889,12.4027777777778
"498","SAAKAN0008-58626",17830,0,4.21428571428571,49.4523809523809,45.0595238095238,19.3571428571429
"499","SAAKAN0008-58894",18518,30,NA,NA,NA,NA
"500","SAAKAN0009-58634",17830,1,18.9642857142857,40.8690476190476,38.7261904761905,27.047619047619
"501","SAAKAN0009-58901",18526,22,56.175,35.4,7.675,18.9
"502","SAAKAN0010-58627",17830,2,11.1923076923077,45.7692307692308,41.4230769230769,34.6538461538462
"503","SAAKAN0010-58895",18567,18,8.55128205128205,51.4358974358974,38.3461538461538,19.3461538461538
"504","SAAKAN0011-58628",NA,NA,NA,NA,NA,NA
"505","SAAKAN0011-58879",NA,NA,NA,NA,NA,NA
"506","SAAKAN0012-58629",17846,12,10.5405405405405,46.5135135135135,41.4324324324324,18.1351351351351
"507","SAAKAN0012-58896",18567,17,16.4941176470588,50.9294117647059,30.8823529411765,15.9058823529412
"508","SAAMDD0007-53742",15151,10,11.3176470588235,39.6941176470588,47.6823529411765,12.7411764705882
"509","SAAMDD0007-58833",18447,4,34,20,45,9.66666666666667
"510","SAAMDD0008-53743",15151,9,0.230769230769231,51.4615384615385,47.3589743589744,19.8846153846154
"511","SAAMDD0008-58832",18447,3,9.65384615384615,41.6538461538462,47.6794871794872,19.7820512820513
"512","SAAMDD0009-53744",15151,8,8.88461538461539,42.2692307692308,47.8076923076923,13.6923076923077
"513","SAAMDD0009-58830",18447,4,20.6904761904762,28.3214285714286,49.7142857142857,11.9761904761905
"514","SAAMDD0010-53700",15151,6,10.2470588235294,40.1411764705882,48.3647058823529,16.9882352941176
"515","SAAMDD0010-58831",18447,5,16.8117647058824,29.6705882352941,52.4235294117647,17.0352941176471
"516","SAAMDD0011-53745",15176,30,NA,NA,NA,NA
"517","SAAMDD0011-58828",18447,5,13.8,33,52.3176470588235,14.5647058823529
"518","SAANUL0001-56948",16322,0,28.5666666666667,8.76666666666667,61.3666666666667,13.3666666666667
"519","SAANUL0002-56949",16322,2,26.4615384615385,21.2307692307692,50.7692307692308,9.53846153846154
"520","SAANUL0003-56950",16321,3,35.1527777777778,10.5694444444444,52.8472222222222,17.6388888888889
"521","SAANUL0004-56951",16329,4,37.6823529411765,10.2823529411765,50.5294117647059,7.11764705882353
"522","SAASTP0001-53719",15515,3,25.9193548387097,9.25806451612903,63.241935483871,7.41935483870968
"523","SAASTP0002-53720",15515,4,27.202380952381,4.53571428571429,66.8809523809524,7.14285714285714
"524","SAASTP0003-53721",15515,5,37.7564102564103,1.02564102564103,60.1025641025641,6.96153846153846
"525","SAASTP0004-53722",15515,7,40.0705882352941,11.5764705882353,46.9764705882353,7.16470588235294
"526","SAASTP0005-53723",15515,8,25.5,32.5,41,9.5
"527","SAASTP0006-57066",15563,3,7,52,39,12
"528","SAASTP0007-53724",15563,2,19.2,16.0588235294118,63.0941176470588,8.14117647058823
"529","SAASTP0008-53725",15563,1,70.1666666666667,4.35897435897436,24.1025641025641,5
"530","SAASTP0009-53726",15556,7,23.5375,38.65,36.1875,10.225
"531","SAASTP0010-53727",15563,1,62.8333333333333,0.321428571428571,35.8452380952381,5.89285714285714
"532","SAASTP0011-53728",15563,2,53.3974358974359,0.0384615384615385,45.5641025641026,4.53846153846154
"533","SAASTP0012-53729",15579,13,52.474358974359,0.0641025641025641,46.5384615384615,7.3974358974359
"534","SAASTP0013-53730",15563,4,55.6547619047619,0.107142857142857,43.3095238095238,7.05952380952381
"535","SAASTP0014-57067",15588,8,60.4776119402985,0.507462686567164,38.2089552238806,5.58208955223881
"536","SAASTP0015-53715",15588,7,66.3953488372093,0.790697674418605,31.4418604651163,5.53488372093023
"537","SAASTP0016-53716",15604,7,39.7564102564103,5.97435897435897,52.8333333333333,7.01282051282051
"538","SAASTP0017-53717",15604,5,31.7294117647059,11.6823529411765,55.1882352941176,9.14117647058823
"539","SAASTP0018-53718",15604,5,64.75,0,34.25,6
"540","SAASTP0019-53731",15604,4,55.0384615384615,0.0769230769230769,43.9358974358974,5.6025641025641
"541","SAASTP0020-53732",15604,3,69.8,0,29.8,5
"542","SAASTP0021-53733",15604,3,59.9529411764706,0.2,38.8588235294118,7.47058823529412
"543","SAASTP0022-53735",15627,3,32.1410256410256,0.346153846153846,66.6666666666667,7.53846153846154
"544","SAASTP0023-53736",15627,4,33.0823529411765,0.8,65.1411764705882,7.4
"545","SAASTP0024-53737",15627,5,49.6363636363636,0,49.6363636363636,8.72727272727273
"546","SAASTP0025-53734",15627,5,45.6212121212121,0,53.6515151515151,9.09090909090909
"547","SAASTP0026-53738",15627,6,46.75,0,52.4583333333333,8
"548","SAASTP0027-53739",15627,7,48.6823529411765,0,50.3764705882353,8.03529411764706
"549","SAASTP0028-53740",15643,2,49.3472222222222,0.75,48.5277777777778,8.25
"550","SAASTP0029-53741",15636,0,57.3717948717949,0,41.7564102564103,6.64102564102564
"551","SAASTP0030-56935",15934,2,57.1764705882353,2.4,38.5647058823529,7.27058823529412
"552","SAASTP0031-56938",15934,3,57.025641025641,3.05128205128205,38.1282051282051,7.05128205128205
"553","SAASTP0032-56939",15934,3,51.3529411764706,2,44.9882352941176,8.43529411764706
"554","SAASTP0033-58724",18036,3,61.6666666666667,0.5,36.6794871794872,8.47435897435897
"555","SAASTP0034-58751",18036,4,53.9058823529412,1.28235294117647,43.4705882352941,6.04705882352941
"556","SASMDD0001-53710",15608,4,28.1309523809524,25.5595238095238,44.7738095238095,12.047619047619
"557","SASMDD0001-58760",18024,6,51.6309523809524,20.6428571428571,26.5714285714286,8
"558","SASMDD0002-53711",15608,2,19.5833333333333,31.8928571428571,47.3095238095238,13.3928571428571
"559","SASMDD0003-57009",16560,4,59.1632653061224,23.1020408163265,15.9795918367347,5.89795918367347
"560","SASMDD0004-56997",16544,4,19.6428571428571,18.5238095238095,60.5833333333333,11.9880952380952
"561","SASMDD0004-57013",15720,7,31.7647058823529,7.30588235294118,59.6,9.14117647058823
"562","SASMDD0005-53712",15608,1,23.4342105263158,17.8684210526316,57.7631578947368,12.4868421052632
"563","SASMDD0005-57006",16560,6,32.25,9.1875,57.25,19.125
"564","SASMDD0006-53713",15608,0,30.2564102564103,23.6282051282051,44.6923076923077,11.4615384615385
"565","SASMDD0006-57007",16560,6,30.625,9.375,58.5,25.625
"566","SASMDD0006-58759",18024,7,30.5588235294118,20.6176470588235,47.6323529411765,10.25
"567","SASMDD0008-57638",16544,7,11.9358974358974,40.8076923076923,45.6666666666667,16.025641025641
"568","SASMDD0008-58757",18008,8,15.2820512820513,32,51.5384615384615,14.0512820512821
"569","SASMDD0009-57008",16560,5,34.6282051282051,24.9487179487179,39.0128205128205,8.56410256410256
