"","site_unique","time","latitude","longitude","diff","bs","pv","npv","ue","timesteps"
"374","QDAMGD0028-56937","2014-03-11",-19.9491388888889,138.098630555556,0,-0.109770637549578,2.36649335564998,-2.17841320466111,0.98586550898214,1037
"375","QDAMII0001-53504","2013-07-07",-19.50785,140.221358333333,-3,1.29122707380318,-0.677141705210148,-0.883763818624254,0.0121458236794737,1104
"376","QDAMII0002-53546","2014-03-11",-20.0078944444444,138.160591666667,0,-0.761761256299572,1.3363764643968,-0.404282571783948,0.760686704682335,1037
"377","QDAMUL0001-53594","2013-04-22",-24.7336472222222,144.683438888889,-4,-0.757428732464694,0.961886741989206,-0.363575182589729,0.782156784613933,1053
"378","QDAMUL0002-53505","2013-04-30",-24.7381527777778,144.701591666667,3,-0.672528802924752,1.38400265252214,-1.02240918736806,1.10884770332999,1053
"379","QDAMUL0003-53595","2013-04-22",-24.7551222222222,144.708322222222,-4,-0.752610691577595,0.873797663045617,-0.181331515412625,0.852398348076372,1053
"380","QDASEQ0001-58960","2021-03-24",-27.388974,152.880106,0,-0.449197137376504,1.22227580486521,-1.17799081628422,0.903914692461145,1035
"381","QDASEQ0002-58745",NA,-26.9026219444444,151.632718888889,NA,NA,NA,NA,NA,1002
"382","QDASEQ0003-58961","2021-03-24",-27.391123,152.876739,-1,-0.628086453354772,1.46083522673615,-1.09744903712818,1.19098037372727,1035
"383","QDASEQ0004-58885","2021-03-24",-27.390056,152.875777,-2,-0.572040664328002,1.21001653449764,-0.85750784990431,0.84542974187434,1035
"384","QDASSD0001-53756","2014-04-29",-23.7640694444444,138.476516666667,-1,-0.0675047432227256,-0.751112912958285,0.585324192904376,0.469293197745074,1067
"385","QDASSD0001-57621","2015-04-16",-23.7640694444444,138.476516666667,-9,NA,NA,NA,NA,NA
"386","QDASSD0001-58680","2018-06-03",-23.7640694444444,138.476516666667,-8,NA,NA,NA,NA,NA
"387","QDASSD0002-53757","2014-04-29",-23.8277194444444,138.389702777778,-2,0.262840734093135,-0.434904625732732,-0.0892915202280009,0.0315216772516964,1067
"388","QDASSD0002-57622","2015-04-08",-23.8277194444444,138.389702777778,-8,NA,NA,NA,NA,NA
"389","QDASSD0002-58681","2018-06-19",-23.8277194444444,138.389702777778,-2,NA,NA,NA,NA,NA
"390","QDASSD0003-56912","2014-04-29",-23.8315722222222,138.407416666667,-2,-0.11177076523714,-0.680241143554613,0.381505082392317,0.441748843932793,1067
"391","QDASSD0003-57623","2015-04-08",-23.8315722222222,138.407416666667,-8,NA,NA,NA,NA,NA
"392","QDASSD0003-58682","2018-06-19",-23.8315722222222,138.407416666667,-2,NA,NA,NA,NA,NA
"393","QDASSD0004-56913","2014-04-29",-23.680125,138.433775,-3,0.350331861956134,-0.647951441228782,0.0741022581093549,0.0251591402650203,1048
"394","QDASSD0004-57624","2015-04-16",-23.680125,138.433775,0,NA,NA,NA,NA,NA
"395","QDASSD0004-58683","2018-06-27",-23.680125,138.433775,-2,NA,NA,NA,NA,NA
"396","QDASSD0005-56914","2014-04-29",-23.6944388888889,138.440997222222,-3,0.169019053268737,-0.795033186847081,0.344069729031386,0.433678161722375,1051
"397","QDASSD0005-57625","2015-05-02",-23.6944388888889,138.440997222222,6,NA,NA,NA,NA,NA
"398","QDASSD0005-58684","2018-06-19",-23.6944388888889,138.440997222222,-3,NA,NA,NA,NA,NA
"399","QDASSD0006-56915","2014-05-06",-23.8795416666667,138.098419444444,3,-0.519940867927745,-0.954604292611706,0.930972905411987,0.251318349559087,2018
"400","QDASSD0006-57626","2015-04-16",-23.8795416666667,138.098419444444,-2,NA,NA,NA,NA,NA
"401","QDASSD0006-58685","2018-06-19",-23.8795416666667,138.098419444444,2,NA,NA,NA,NA,NA
"402","QDASSD0007-56916","2014-05-06",-23.8804888888889,138.096425,1,-0.687015741713737,-0.492359839744007,0.92669058946629,0.48269967048062,2019
"403","QDASSD0007-57627","2015-04-23",-23.8804888888889,138.096425,3,NA,NA,NA,NA,NA
"404","QDASSD0007-58686","2018-06-19",-23.8804888888889,138.096425,0,NA,NA,NA,NA,NA
"405","QDASSD0008-56917","2014-05-07",-23.9541527777778,138.136986111111,3,-1.20531822480433,0.7377291414329,0.712870229478986,0.413882279569728,1504
"406","QDASSD0008-57628","2015-04-16",-23.9541527777778,138.136986111111,-4,NA,NA,NA,NA,NA
"407","QDASSD0008-58687","2018-06-19",-23.9541527777778,138.136986111111,0,NA,NA,NA,NA,NA
"408","QDASSD0009-56918","2014-05-07",-23.9673083333333,138.140975,3,0.00665966431810284,-0.343454175001724,0.50060830755728,-0.0571826091342744,1442
"409","QDASSD0009-57629","2015-04-08",-23.9673083333333,138.140975,-13,NA,NA,NA,NA,NA
"410","QDASSD0009-58688","2018-06-18",-23.9673083333333,138.140975,0,NA,NA,NA,NA,NA
"411","QDASSD0010-56919","2014-05-07",-23.731025,138.000386111111,2,2.39008463289583,-1.57685358173299,-1.58933135306334,-1.28606280389468,2089
"412","QDASSD0010-58689","2018-06-19",-23.731025,138.000386111111,-1,NA,NA,NA,NA,NA
"413","QDASSD0011-56920","2014-05-07",-23.2366333333333,138.226080555556,0,0.0495876145070942,0.0491670048059264,-0.123065428706393,-0.0948886210399833,2048
"414","QDASSD0011-57631","2015-04-24",-23.2366333333333,138.226080555556,1,NA,NA,NA,NA,NA
"415","QDASSD0011-58690","2018-06-19",-23.2366333333333,138.226080555556,-3,NA,NA,NA,NA,NA
"416","QDASSD0012-56921","2014-05-07",-23.3444972222222,138.252244444444,0,0.656899266212027,-0.427567867723426,-0.529803407969654,-0.359323027809964,1818
"417","QDASSD0012-57632","2015-04-23",-23.3444972222222,138.252244444444,-1,NA,NA,NA,NA,NA
"418","QDASSD0012-58691","2018-06-19",-23.3444972222222,138.252244444444,-4,NA,NA,NA,NA,NA
"419","QDASSD0013-56922","2014-05-07",-23.2941888888889,138.226025,0,0.129169652300805,-0.174573576903998,-0.0756733875941492,0.178556262964572,2019
"420","QDASSD0013-57633","2015-04-23",-23.2941888888889,138.226025,-1,NA,NA,NA,NA,NA
"421","QDASSD0013-58692","2018-04-24",-23.2941888888889,138.226025,-1,NA,NA,NA,NA,NA
"422","QDASSD0014-56923","2014-05-07",-23.1757861111111,138.167288888889,-1,0.475480352348249,0.0625314533734711,-0.590014748732027,-0.332279024029856,2070
"423","QDASSD0014-57634","2015-04-16",-23.1757861111111,138.167288888889,-7,NA,NA,NA,NA,NA
"424","QDASSD0014-58693","2018-06-26",-23.1757861111111,138.167288888889,3,NA,NA,NA,NA,NA
"425","QDASSD0015-56924","2014-05-07",-23.188075,138.193094444444,-1,0.480912394173033,0.111011248912798,-0.647110762787285,-0.146623573806126,2070
"426","QDASSD0015-57635","2015-04-24",-23.188075,138.193094444444,-1,NA,NA,NA,NA,NA
"427","QDASSD0015-58694","2018-06-26",-23.188075,138.193094444444,2,NA,NA,NA,NA,NA
"428","SAABHC0001-58578","2018-04-18",-31.9228805555556,140.465169444444,-2,0.195693360092334,0.288219023308596,-0.495573046575809,-0.610885040890432,1998
"429","SAABHC0001-58793","2019-10-06",-31.9228805555556,140.465169444444,1,NA,NA,NA,NA,NA
"430","SAABHC0002-58563","2018-04-26",-31.9833694444444,140.502377777778,6,-0.174967344314929,-0.223941973564532,0.278077728079284,-0.255636656728798,1998
"431","SAABHC0002-58794","2019-10-07",-31.9833694444444,140.502377777778,0,NA,NA,NA,NA,NA
"432","SAABHC0003-58577","2018-04-27",-31.9426555555556,140.546602777778,6,0.550709752974735,-0.465637526245817,-0.164372370998826,-0.2722437163257,1998
"433","SAABHC0003-58795","2019-10-07",-31.9426555555556,140.546602777778,-1,NA,NA,NA,NA,NA
"434","SAABHC0004-58564","2018-04-19",-32.0189972222222,140.526855555556,-2,-0.271242750961974,0.177427907256743,0.13922647502089,-0.206340852844178,1998
"435","SAABHC0004-58796","2019-10-07",-32.0189972222222,140.526855555556,1,NA,NA,NA,NA,NA
"436","SAABHC0005-58797","2019-09-29",-31.9732123531821,140.583642862064,-4,1.46561085787404,-0.663910719098063,-1.28342751579755,-0.878343027422619,1998
"437","SAABHC0006-58798","2019-10-07",-31.9046965345642,140.680164670566,3,1.45099316098666,-0.576049038466545,-1.41011789364958,-0.880720574116214,1999
"438","SAAEYB0001-57637","2015-10-18",-34.4568,137.364630555556,6,-0.549692306914543,-0.0103681990194656,0.296237776137813,-0.19767234287811,917
"439","SAAEYB0002-58852","2020-08-20",-35.1010595017196,137.395733562074,0,-0.87078794302172,1.19073976599217,-0.284963355675383,0.234404242009111,916
"440","SAAEYB0003-58853","2020-09-13",-35.1726705844467,137.165134496676,-1,-0.171724503976327,0.456309073729861,-0.25317875841226,0.470527002734626,916
"441","SAAEYB0004-58846","2020-08-04",-35.1536276675088,137.078354169249,-15,0.395728382588208,0.130353493635799,-0.629224864885416,-0.614250387420219,932
"442","SAAEYB0005-58851",NA,-35.113453,137.017442,NA,NA,NA,NA,NA,963
"443","SAAEYB0006-58850","2020-09-13",-35.132789,137.095945,-18,-0.397521540094464,0.792017962361836,-0.296441462800417,0.403139627568705,927
"444","SAAEYB0007-58848","2020-08-19",-35.2704748,136.8777863,1,-0.274699888765763,-0.759597201052765,1.05063413568881,3.41329488356912,1202
"445","SAAEYB0008-58849","2020-09-13",-35.0493487203366,137.213925289641,-2,-0.640132413393488,0.763748072185719,-0.198595094833537,0.799534069438375,916
"446","SAAEYB0009-58841","2020-09-21",-35.2553630961802,136.848181144853,-7,0.0533759673963572,0.0607607051956526,-0.136403518301048,-0.832203270744649,1438
"447","SAAEYB0010-58842","2020-09-20",-35.246255,136.926715,-9,-0.561687494145313,0.606442048636859,0.0289651985627064,0.414847299222408,1052
"448","SAAEYB0011-58847",NA,-35.156909,137.046928,NA,NA,NA,NA,NA,939
"449","SAAEYB0012-58840","2020-09-05",-35.1725933091166,136.946590517549,-25,-0.248342524720102,1.15489167105306,-0.760576172367238,-0.323825695321599,1013
"450","SAAEYB0013-58845",NA,-35.1897168287742,137.096902886899,NA,NA,NA,NA,NA,918
"451","SAAEYB0021-58834","2020-09-12",-33.8388221207133,136.129233067226,1,-0.131068262475018,-0.453684580271205,0.451053570337603,-0.290066545947348,996
"452","SAAEYB0022-58839","2020-09-12",-33.8352958348223,136.018886214555,0,-0.428743880738712,-0.163506912575035,0.627716101630599,-0.134991914689381,996
"453","SAAEYB0023-58835","2020-09-12",-33.8109867050971,136.147319838707,0,0.269062721034958,0.464874611902805,-0.731234994119911,-0.141034790714716,980
"454","SAAEYB0024-58836","2020-09-12",-33.7616102915026,136.067405126058,-1,0.0780787097099691,0.652888851615408,-0.760398441810218,-0.0704094344571216,950
"455","SAAEYB0025-58844","2020-09-19",-34.6620865346686,135.37095427325,5,-0.26422779765297,0.87410114049901,-0.639775535699334,0.392498069624845,1601
"456","SAAEYB0026-58843","2020-09-19",-34.6702565665773,135.392463514687,5,-0.402652432858942,0.937587407808146,-0.764085563577587,0.352534351241306,1605
"457","SAAEYB0027-58854","2020-09-19",-34.6799485006395,135.391065811798,4,-0.39841887610705,1.12530105520027,-0.817965200205004,0.382864983397003,1602
"458","SAAEYB0028-58829","2020-09-19",-34.688537987332,135.387597043682,4,0.3344960171453,0.342472685461702,-0.452422638459923,-0.0214444431350301,1604
"459","SAAEYB0029-58855","2021-02-28",-33.265793866005,136.937198090851,-2,2.54815976722754,-1.10749796385467,-2.68584815035678,-1.39644544153011,1904
"460","SAAEYB0030-58856","2021-03-14",-33.1909190686092,136.823457430335,11,1.37530122436819,-1.0928646596326,-0.707275100075352,2.50438258863684,1825
"461","SAAEYB0031-58884","2021-02-28",-33.2081081678862,136.90071180528,-2,-0.193997480237324,0.241848510824564,0.0235265901559914,-0.458730942353963,1904
"462","SAAEYB0032-58899","2021-02-28",-33.2023505004681,136.849443665604,-4,1.28048767908204,-1.25446228561519,-0.523306175002384,-0.865375354134169,1901
"463","SAAEYB0033-58859","2021-02-28",-33.2233481080784,136.924063302282,-4,-0.325535321826867,0.447875716568729,-0.116283250363688,-0.388358006194767,1904
"464","SAAFLB0003-58033",NA,-34.97365,138.646998,NA,NA,NA,NA,NA,947
"465","SAAFLB0003-58704",NA,-34.97365,138.646998,NA,NA,NA,NA,NA,NA
"466","SAAFLB0004-58526","2017-08-13",-35.0703472222222,138.5786,-4,NA,NA,NA,NA,NA
"467","SAAFLB0005-58618",NA,-33.0267694444444,138.103255555556,NA,NA,NA,NA,NA,979
"468","SAAFLB0007-58620","2018-10-18",-31.8236888888889,138.299702777778,8,0.340685714652244,-0.562014538224213,0.0737932787051587,-0.150927494655119,1028
"469","SAAFLB0008-58621","2018-10-18",-31.8377861111111,138.351191666667,8,0.370543309804182,-0.599637549499039,0.183065799291423,-0.233290819993288,1028
"470","SAAFLB0030-53506","2013-08-17",-29.9784833333333,138.015119444444,4,0.0654126029672383,0.0958350487997774,-0.189071655380836,0.433070350601652,2034
"471","SAAFLB0030-58617","2018-08-06",-29.9784833333333,138.015119444444,4,NA,NA,NA,NA,NA
"472","SAAFLB0031-53507","2013-08-17",-29.971575,137.954566666667,4,-0.073165743382086,0.444441156387584,-0.209438586975432,0.435915565137591,2033
"473","SAAFLB0031-58616","2018-08-06",-29.971575,137.954566666667,4,NA,NA,NA,NA,NA
"474","SAAGAW0001-56992","2015-02-19",-32.9832472222222,137.197208333333,1,-0.182234894976866,0.123473037203785,0.104333929539001,-0.768879227716278,1905
"475","SAAGAW0002-56993","2015-02-19",-32.9801194444444,137.244272222222,1,-0.537042673051284,0.294249725542038,0.442005354243433,-0.206230867226479,1905
"476","SAAGAW0003-56994","2015-02-19",-32.97155,137.248361111111,2,-0.611320234962328,0.402449339173938,0.419343752288292,-0.27130465314034,1905
"477","SAAGAW0005-58748","2019-05-20",-30.8032510114135,135.390123508285,-1,0.882527203392132,-0.439711598170279,-0.747669941782285,-0.206263139337714,1021
"478","SAAGAW0006-58717","2019-05-20",-30.533632,135.547127,-2,0.151829736873709,0.502407931180207,-0.418002456768556,-0.165912379784404,1022
"479","SAAGAW0007-58749","2019-05-20",-30.5473675778894,135.526835008113,-2,0.0125162214088955,0.613197114165526,-0.300783189841597,-0.0896958170368379,1022
"480","SAAGAW0008-58750","2019-05-20",-30.6796833723201,135.538546009711,-3,0.813298237485615,-0.464415359334641,-0.650892182843017,-0.136269587394664,1022
"481","SAAGVD0001-56925","2014-08-30",-29.3453361111111,130.446161111111,-4,-1.01442976095422,1.11397775299986,0.355894906721534,0.164658075970426,1953
"482","SAAGVD0002-56926","2014-08-30",-29.3464916666667,130.450477777778,-4,-0.910533522367953,1.42741138598712,0.235789217848131,0.112830121190418,1953
"483","SAAGVD0003-56927","2014-08-31",-29.3216888888889,130.446161111111,-4,-0.875515032769255,0.815122174848775,0.475346826223554,0.240806834319762,1953
"484","SAAGVD0004-56947","2014-09-17",-30.8147527777778,132.134261111111,7,0.017465551353209,0.933156047083831,-0.735469555478656,-0.16440681617003,974
"485","SAAKAN0001-58610","2018-10-18",-35.6486444444444,137.368027777778,-1,0.53595591426253,0.443294353263793,-0.85994657262879,-0.397882500444545,858
"486","SAAKAN0001-58893","2020-09-13",-35.6486444444444,137.368027777778,-29,-0.491676672963636,1.04906375162268,-0.812664529050869,0.00682829684363897,858
"487","SAAKAN0002-58630","2018-10-18",-35.643269,137.217397,-2,-0.266081394881342,0.385496944026167,-0.267926904474302,-0.103759337781392,858
"488","SAAKAN0002-58876",NA,-35.643269,137.217397,NA,NA,NA,NA,NA,858
"489","SAAKAN0003-58622","2018-10-18",-35.7440833333333,137.334044444444,-3,-0.205342697678051,0.120716953936431,0.0219473038136886,-0.0451589618799563,858
"490","SAAKAN0003-58892",NA,-35.7440833333333,137.334044444444,NA,NA,NA,NA,NA,858
"491","SAAKAN0004-58623","2018-10-18",-35.723154,136.973161,-4,-0.383894300070809,0.376097162641802,-0.0143454527442949,-0.262171570881622,858
"492","SAAKAN0004-58877",NA,-35.723154,136.973161,NA,NA,NA,NA,NA,858
"493","SAAKAN0005-58624","2018-10-18",-35.810624,136.88294,-5,-0.619104466641983,0.623691255133228,-0.105487087873744,0.221766824107912,858
"494","SAAKAN0005-58891",NA,-35.810624,136.88294,NA,NA,NA,NA,NA,858
"495","SAAKAN0006-58625","2018-10-26",-35.900621287,136.896083468,2,-0.575979513066305,0.205210177261368,0.511094021523526,-0.331055854280427,858
"496","SAAKAN0007-58632","2018-10-25",-35.908982,136.586576,0,-0.190319717869813,0.151733064722582,0.00120095284886934,0.407798289271461,1057
"497","SAAKAN0007-58878","2020-09-28",-35.908982,136.586576,-9,1.99241689850553,-1.41299605118073,-0.847487981033282,-0.87519304777288,1057
"498","SAAKAN0008-58626","2018-10-26",-35.904381,137.551283,0,-0.574248298785489,0.022727824747533,0.580583508340502,-0.346359091357221,1539
"499","SAAKAN0008-58894",NA,-35.904381,137.551283,NA,NA,NA,NA,NA,1539
"500","SAAKAN0009-58634","2018-10-26",-35.943027,137.324832,-1,0.201960839712291,-0.471908965672236,0.287529834249385,0.87873984409852,859
"501","SAAKAN0009-58901",NA,-35.943027,137.324832,NA,NA,NA,NA,NA,859
"502","SAAKAN0010-58627","2018-10-26",-35.842017,137.906987,-2,-0.226415060857281,-0.399018560694979,0.652956743471836,1.7123244169923,1694
"503","SAAKAN0010-58895","2020-11-01",-35.842017,137.906987,18,-0.396130236277201,0.0395891387323904,0.347868458472743,-0.482848532747793,1694
"504","SAAKAN0011-58628",NA,-35.783373,138.061671,NA,NA,NA,NA,NA,NA
"505","SAAKAN0011-58879",NA,-35.783373,138.061671,NA,NA,NA,NA,NA,NA
"506","SAAKAN0012-58629","2018-10-10",-35.884354,137.989879,-20,0.170779284262998,-0.315873575100898,0.0930264731305046,-0.486345237113787,1694
"507","SAAKAN0012-58896","2020-11-01",-35.884354,137.989879,17,-0.0822197440646368,0.352288056756343,-0.280684290214456,-0.409576996416495,1694
"508","SAAMDD0007-53742","2011-06-26",-34.3623461111111,139.499723611111,10,-1.12997642707866,1.32486247570729,-0.307604930413291,0.612343685152831,1481
"509","SAAMDD0007-58833","2020-06-26",-34.3623461111111,139.499723611111,-12,1.13331966302847,-0.0763660659372922,-1.27095460955159,-0.496235946349081,1481
"510","SAAMDD0008-53743","2011-06-26",-34.3417311111111,139.507722222222,9,-1.58739853398692,1.98895238053305,-0.0297924874969196,0.962132892605374,1486
"511","SAAMDD0008-58832","2020-07-04",-34.3417311111111,139.507722222222,-3,-0.394565304528413,0.617582112587706,-0.114661856612979,0.948974719699806,1486
"512","SAAMDD0009-53744",NA,-34.3579019444444,139.485928611111,NA,NA,NA,NA,NA,1378
"513","SAAMDD0009-58830","2020-07-04",-34.3579019444444,139.485928611111,-4,-0.602826124589923,0.372952485709821,0.314386383858043,0.39365250562245,1378
"514","SAAMDD0010-53700","2011-06-26",-34.3205658333333,139.502423888889,6,-1.4309255117605,1.72017040284838,-0.236603497657117,0.818215309717834,1417
"515","SAAMDD0010-58831","2020-07-04",-34.3205658333333,139.502423888889,-5,-0.582010414729935,0.108538532071584,0.63910435907215,0.85207242573046,1417
"516","SAAMDD0011-53745",NA,-34.3199805555556,139.530028611111,NA,NA,NA,NA,NA,1550
"517","SAAMDD0011-58828","2020-07-04",-34.3199805555556,139.530028611111,-5,-0.813694378013247,0.58623208400299,0.250040849759964,0.716666643103081,1550
"518","SAANUL0001-56948","2014-09-17",-30.9657583333333,132.087641666667,8,-0.343554553921843,0.817588562868308,-0.324635733573812,0.326082549171976,999
"519","SAANUL0002-56949","2014-09-16",-31.3933722222222,131.277372222222,5,-0.500401686620506,0.306978285602633,0.197755457533214,-0.00465705567758873,1786
"520","SAANUL0003-56950","2014-09-08",-31.482375,131.266791666667,-3,-0.164026071815314,-0.0621699140900074,0.225523877820752,3.21600670900047,1786
"521","SAANUL0004-56951","2014-09-16",-31.5111777777778,131.306630555556,4,0.137196998845386,-0.0904721899814364,-0.0892832770865779,-0.0332920045719827,1786
"522","SAASTP0001-53719","2012-06-24",-26.2781722222222,134.9992,-3,-1.02796104421348,0.560509712154848,0.685792283367038,0.51398970938434,1036
"523","SAASTP0002-53720","2012-06-24",-26.2746083333333,135.015597222222,-4,-0.135153009567563,-0.15883666331119,0.278719194838114,-0.11880643784978,1036
"524","SAASTP0003-53721","2012-06-24",-26.2739,135.072966666667,-5,-0.422262015885385,0.291448377749633,0.34381185881273,0.306752583091161,1036
"525","SAASTP0004-53722","2012-06-24",-26.0881422222222,135.452201944444,-7,-0.742747320786744,0.302825687240514,0.607171212343045,0.330973715247751,1037
"526","SAASTP0005-53723","2012-07-10",-26.0959083333333,135.423503333333,8,-1.25678453222375,1.20789801240473,0.625552169454608,0.549096991716192,1037
"527","SAASTP0006-57066","2012-08-04",-26.340247,135.873785,-4,-1.77836748786729,2.22810835546128,-1.0623102180766,0.980589766318097,2042
"528","SAASTP0007-53724","2012-08-11",-26.3550416666667,135.816591666667,2,-1.21495071196826,0.607636544437521,0.783786366980939,0.0117300190970337,2042
"529","SAASTP0008-53725","2012-08-11",-26.3688777777778,135.788761111111,1,-0.40581137355421,0.429758604386423,0.279147170745889,0.356534524193623,2042
"530","SAASTP0009-53726","2012-08-04",-26.3502527777778,135.704627777778,-7,-1.32378201726299,1.90694690008701,-0.769141949304887,0.817211556912797,2042
"531","SAASTP0010-53727","2012-08-11",-26.3666833333333,135.581711111111,-1,-0.466538380779634,-0.476500462401229,0.568869788841533,0.585882644432976,1936
"532","SAASTP0011-53728","2012-08-11",-26.4805,135.457647222222,-2,-0.507048761753676,-0.641713777391331,0.6233463997487,0.146831749596822,1295
"533","SAASTP0012-53729","2012-08-27",-26.6227944444444,135.433727777778,13,-0.0511557975832024,-0.578453050074855,0.480567537435183,-0.381381018046932,1450
"534","SAASTP0013-53730","2012-08-11",-26.5741027777778,135.307391666667,-4,-0.374971872470325,-0.622285763539827,0.655205985881988,0.193506891764927,1037
"535","SAASTP0014-57067","2012-09-05",-27.86115,136.649369444444,-8,-0.673778175732468,-0.678900831509106,1.11129119614121,-0.725611352146883,1371
"536","SAASTP0015-53715","2012-08-20",-27.8656666666667,136.678330555556,-23,-0.908641696763574,-0.0552459136034488,0.987351257852676,-1.11598415051441,1648
"537","SAASTP0016-53716","2012-09-21",-27.8349611111111,136.629922222222,7,-0.796944002022093,-0.16622488117632,0.828356732200741,0.0930326282813393,1144
"538","SAASTP0017-53717","2012-09-21",-27.8397833333333,136.639730555556,5,-0.339060772430762,-0.302497343664268,0.565642771789035,-0.0265764186944086,1218
"539","SAASTP0018-53718","2012-09-05",-28.4334277777778,136.428380555556,-11,-0.548985599163317,-0.394590361626988,0.824379647513575,0.0944368785673838,1048
"540","SAASTP0019-53731","2012-09-21",-28.4196569444444,136.481239722222,4,-0.797113676633685,-0.553198021457399,0.990844304875704,0.490864812865197,1180
"541","SAASTP0020-53732","2012-09-05",-28.4376444444444,136.458813888889,-13,-0.491309309315704,-0.606858934616462,0.631675435562646,0.0762886429389127,1092
"542","SAASTP0021-53733","2012-09-21",-28.4024694444444,136.532908333333,3,-0.381185287229592,-0.420031920583803,0.83329658597864,0.109670199965266,1614
"543","SAASTP0022-53735","2012-10-14",-28.2056083333333,134.536,-3,-0.617299797390727,-0.470060272469649,1.00760709884522,0.462908945996705,1044
"544","SAASTP0023-53736","2012-10-14",-28.20895,134.584947222222,-4,-0.454894994659955,-0.448677030116024,0.945524523331447,0.168662779992977,1044
"545","SAASTP0024-53737","2012-10-30",-27.9941,134.973888888889,11,-0.160237087332174,-0.393822859408122,0.498974133769535,0.36530798894245,1031
"546","SAASTP0025-53734","2012-10-14",-27.9597227777778,134.971319444444,-5,-0.287400436909098,-0.43534725716834,0.57185266548759,-0.0259834559049516,1027
"547","SAASTP0026-53738","2012-10-14",-27.788875,134.892207777778,-6,-0.53148671820472,-0.531944624160141,1.20125141011728,0.0321473806088929,1024
"548","SAASTP0027-53739","2012-10-14",-27.73725,134.843755555556,-7,-0.342705155426557,-0.511896190132478,0.90353715338794,0.0117875165421811,1024
"549","SAASTP0028-53740","2012-10-30",-27.7105611111111,134.844616666667,2,-0.503888459869165,-0.38596050790992,0.955235596030029,0.178894815121368,1024
"550","SAASTP0029-53741","2012-10-23",-28.0870777777778,135.861472222222,0,-0.0892686974151758,-0.262290862842185,0.18487005150679,0.650969581410476,1061
"551","SAASTP0030-56935","2013-08-17",-29.290199,139.179877,-2,-0.813629372885302,-0.280220697469344,0.951139619654691,1.29928824812654,1028
"552","SAASTP0031-56938","2013-08-17",-29.276984,139.175572,-3,-0.737717945015382,-0.203908117875813,0.779831541212008,1.09002314429377,1028
"553","SAASTP0032-56939","2013-08-17",-29.2894861111111,139.182461111111,-3,-0.815355268382518,-0.159877679759524,0.954969250665002,1.81362044821047,1028
"554","SAASTP0033-58724","2019-05-20",-30.3605802,135.3898437,-3,0.420764826545881,-0.532528904480407,-0.192193143191447,-0.139643561019342,1022
"555","SAASTP0034-58751","2019-05-20",-30.3633961,135.5281127,-4,0.137262602644459,-0.341297924863032,-0.000400770860213797,-0.0859810493162775,1022
"556","SASMDD0001-53710","2012-09-25",-34.0026583333333,140.586408333333,4,-1.10234111849812,1.00771350470995,0.844602869383001,0.815195244291382,968
"557","SASMDD0001-58760","2019-05-08",-34.0026583333333,140.586408333333,6,0.651004363607269,0.238215673131101,-0.912837816416333,-0.678639171739053,968
"558","SASMDD0002-53711","2012-09-25",-34.0116972222222,140.592691666667,2,-0.812534236728927,0.900906546079653,0.256744204136553,0.469396645050884,968
"559","SASMDD0003-57009","2015-04-19",-33.9945305555556,140.585636111111,-12,1.23131395986251,-0.653698403887822,-1.35317877920086,-1.01864267591177,968
"560","SASMDD0004-56997","2015-04-19",-33.9967638888889,140.734627777778,-4,-1.02215547843488,0.234491769426073,1.05264759819301,1.04193995366934,973
"561","SASMDD0004-57013","2013-01-15",-33.9967638888889,140.734627777778,-7,-0.14958854389373,-0.580314043338134,0.994818363840713,0.00425143216591192,973
"562","SASMDD0005-53712","2012-09-25",-33.9743111111111,140.725780555556,1,-0.722061555527513,0.0830711758238403,0.854969504110998,0.860943031186762,1011
"563","SASMDD0005-57006","2015-04-19",-33.9743111111111,140.725780555556,-10,-0.380373980374668,-0.272515224993483,0.824951870978534,0.233502350175779,1011
"564","SASMDD0006-53713","2012-09-25",-33.9727416666667,140.727261111111,0,-0.491550328771446,0.398508770008833,0.299489409371837,0.38015418532252,1017
"565","SASMDD0006-57007","2015-04-11",-33.9727416666667,140.727261111111,-18,-0.528293709587802,0.0876259477490941,0.743294733430778,0.051326191201073,1017
"566","SASMDD0006-58759","2019-05-08",-33.9727416666667,140.727261111111,7,-0.427702905778188,-0.038169703741103,0.70122069109197,0.0106125429267648,1017
"567","SASMDD0008-57638","2015-04-19",-34.0441527777778,140.76035,-7,-0.984124022904613,1.17703080062805,-0.0735117287291507,0.430563507092145,967
"568","SASMDD0008-58757","2019-04-22",-34.0441527777778,140.76035,-8,-0.773763594831707,-0.0805964615158555,1.08123499570633,-0.06279876389985,967
"569","SASMDD0009-57008","2015-05-05",-34.060282,140.69458,5,0.167861664599225,0.83295743003887,-1.19889686121099,-0.565718286304692,967
"570","SASMDD0011-56998","2015-04-19",-34.0188944444444,140.709527777778,-5,-0.535344137462053,0.0321197539738917,0.636085229236287,0.397241037074117,967
"571","SASMDD0011-57068","2012-12-30",-34.0188944444444,140.709527777778,14,0.289530807723982,-0.575289120531531,0.453259439480868,-0.240187075774802,967
"572","SASMDD0012-56974","2013-10-30",-34.0591388888889,140.754347222222,-20,-0.0285945961469335,-0.379840776089126,0.387020974877965,-0.290358703341338,967
"573","SASMDD0013-56979","2013-10-30",-34.0567027777778,140.734869444444,-19,0.283814152004956,0.205822443352289,-0.41617130529398,-0.123063971839891,967
