"","site_unique","time","diff","bs","pv","npv","ue","npixels"
"245","NTASTU0003-58430","2016-04-29",-2,14.0591715976331,51.7041420118343,32.1538461538462,11.7396449704142,169
"246","NTASTU0004-58426","2016-04-29",-4,9.62130177514793,41.8994082840237,47.094674556213,10.7337278106509,169
"247","NTASTU0005-58427","2016-04-29",-4,11.5029585798817,40.4792899408284,46.698224852071,10.9644970414201,169
"248","NTATAN0001-58874","2020-08-07",2,34.9763313609467,17.5739644970414,45.8520710059172,10.8402366863905,169
"249","NTATAN0002-58870","2020-08-07",2,35.3846153846154,19.9112426035503,43.2603550295858,10.8165680473373,169
"250","NTATAN0003-58871","2020-08-07",1,54.1065088757396,15.9289940828402,27.9585798816568,7.6094674556213,169
"251","NTATAN0004-58875","2020-08-07",1,76.9526627218935,17.7988165680473,3.10650887573965,5.67455621301775,169
"252","NTTDAB0001-53580","2014-03-14",-3,2,62.5625,33.75,17.25,144
"253","NTTDAC0001-53755","2014-03-29",11,3.76923076923077,50.7159763313609,44.0532544378698,16.5798816568047,169
"254","NTTDMR0001-53582","2014-03-16",3,11.8333333333333,44.5208333333333,42.2083333333333,15.6666666666667,144
"255","NTTDMR0002-53581","2014-03-16",2,24.2307692307692,42.8284023668639,31.1952662721894,9.94674556213018,169
"256","NTTDMR0003-53583","2014-03-16",2,17.6666666666667,48.4935897435897,32.25,10.8589743589744,156
"257","NTTMGD0001-53521","2014-03-15",0,9.13609467455621,48.8757396449704,40.8402366863905,12.792899408284,169
"258","NTTPCK0001-53584","2014-03-22",3,15.3333333333333,54.8141025641026,28.6666666666667,17.5448717948718,156
"259","NTTSTU0001-53585","2014-03-15",0,4.09615384615385,52.4807692307692,42.0448717948718,20.9423076923077,156
"260","QDABBN0001-58730","2019-04-09",2,19,33.9349112426035,45.4674556213018,12.6863905325444,169
"261","QDABBN0002-58741","2019-04-09",1,4.01775147928994,46.112426035503,48.2781065088757,15.9289940828402,169
"262","QDABBS0001-58708","2019-03-31",-4,11.4852071005917,11.207100591716,76.0236686390533,16.1242603550296,169
"263","QDABBS0002-58703","2019-03-31",-4,29.5207100591716,6.85207100591716,62.1301775147929,15.5680473372781,169
"264","QDABBS0003-58709","2019-03-31",-5,4.70414201183432,36.1597633136095,58.2426035502959,16.810650887574,169
"265","QDABBS0004-58726","2019-03-31",-5,11,26.9230769230769,61,16.2307692307692,156
"266","QDABBS0005-58747","2019-03-31",-6,4.86538461538461,36.8076923076923,57.1153846153846,17.2307692307692,156
"267","QDABBS0006-58727","2019-04-10",0,15.5502958579882,36.0118343195266,46.905325443787,19.3136094674556,169
"268","QDABBS0007-58711","2019-04-03",-7,18.1715976331361,34.7810650887574,45.7455621301775,14.2662721893491,169
"269","QDABBS0008-58728","2019-04-08",-3,74.6217948717949,7.78846153846154,15.974358974359,4.94871794871795,156
"270","QDABBS0009-58729","2019-04-11",-2,5.98224852071006,50.4437869822485,42.2958579881657,17.810650887574,169
"271","QDABBS0010-58963","2021-03-31",3,6.63905325443787,49.6331360946746,42.7278106508876,23.7869822485207,169
"272","QDACHC0001-53592","2013-04-21",-1,58.2564102564103,11.2820512820513,29.0705128205128,6.42307692307692,156
"273","QDACHC0002-53593","2013-04-29",5,47.7115384615385,16.8269230769231,33.7884615384615,7.71153846153846,156
"274","QDACHC0003-53467","2013-04-29",6,32.2426035502959,16.9289940828402,49.5207100591716,8.30177514792899,169
"275","QDACHC0004-53468","2013-05-29",10,25.6272189349112,17.9408284023669,55.0414201183432,9.85207100591716,169
"276","QDACHC0005-53522","2013-05-29",10,45.6923076923077,4.90384615384615,47.8269230769231,6.78846153846154,156
"277","QDACHC0006-53469","2013-05-14",-6,18.8284023668639,6.61538461538461,73.2544378698225,11.6804733727811,169
"278","QDACHC0007-53517","2013-05-29",9,52.6923076923077,2.66272189349112,43.1065088757396,6,169
"279","QDACYP0001-58585","2018-06-22",15,12.4733727810651,52.7159763313609,33.5680473372781,13.4437869822485,169
"280","QDACYP0002-58586","2018-06-06",-1,16.6346153846154,51.6923076923077,30.4615384615385,12.2115384615385,156
"281","QDACYP0003-58587","2018-06-06",-2,10.5576923076923,63.1474358974359,25.1089743589744,14.1858974358974,156
"282","QDACYP0004-58588","2018-06-12",3,12.7159763313609,44.0591715976331,41.6745562130178,11.0532544378698,169
"283","QDACYP0005-58589","2018-06-12",2,9.65680473372781,49.2485207100592,39.7100591715976,12.1420118343195,169
"284","QDACYP0006-58591","2018-06-12",1,6.71005917159763,54.0473372781065,37.7218934911243,13.414201183432,169
"285","QDACYP0007-58592","2018-06-12",1,11.887573964497,46.301775147929,40,12.9585798816568,169
"286","QDACYP0008-58593","2018-06-12",0,9.58579881656805,53.4792899408284,35.396449704142,13.7869822485207,169
"287","QDACYP0009-58594","2018-06-13",1,3.08284023668639,52.3431952662722,43.3491124260355,15.207100591716,169
"288","QDACYP0010-58595","2018-06-12",-2,6.32330827067669,48.6315789473684,43.2481203007519,21.3458646616541,169
"289","QDACYP0011-58596","2018-05-27",-18,12.2115384615385,64.4230769230769,21.6923076923077,11.8846153846154,156
"290","QDACYP0012-58597","2018-06-12",-3,2,87.2958579881657,8.19526627218935,19.8639053254438,169
"291","QDACYP0013-58598","2018-06-12",-22,4.39644970414201,66.5680473372781,27.1952662721894,15.6213017751479,169
"292","QDACYP0014-58599","2018-07-14",10,10.2426035502959,36.1952662721894,52.0059171597633,24.4260355029586,169
"293","QDACYP0015-58600","2018-07-30",25,11.2011834319527,33.2603550295858,54.3609467455621,11.8520710059172,169
"294","QDACYP0016-58601","2018-07-30",24,13.4556213017751,41.6627218934911,43.4023668639053,14.7869822485207,169
"295","QDACYP0017-58602","2018-07-30",23,10.207100591716,51.2603550295858,36.7988165680473,15.6923076923077,169
"296","QDACYP0018-58603","2018-07-21",13,50.6444444444444,37.8,10.6222222222222,6.75555555555556,169
"297","QDACYP0019-58604","2018-07-14",5,7.08284023668639,49.2662721893491,42.207100591716,11.9112426035503,169
"298","QDACYP0020-58615","2018-07-21",11,3.744,56.736,37.744,17.328,156
"299","QDACYP0021-58606","2018-07-21",11,3.43786982248521,70.3491124260355,23.9644970414201,17.6449704142012,169
"300","QDACYP0022-58607","2018-07-30",19,20.585798816568,43.6863905325444,34.0473372781065,13.0710059171598,169
"301","QDACYP0023-58608","2018-07-14",2,3.28402366863905,63.3727810650888,31.3313609467456,18.2248520710059,169
"302","QDACYP0024-58609","2018-07-14",1,3.87573964497041,65.4260355029586,28.9467455621302,19.887573964497,169
"303","QDADEU0001-58888","2021-04-28",-2,8.53846153846154,39.9467455621302,50.1065088757396,13.3727810650888,169
"304","QDADEU0002-58962","2021-04-28",-3,12.0650887573964,36.5562130177515,50.0769230769231,11.9289940828402,169
"305","QDADEU0003-58898","2021-04-28",-3,4.62130177514793,56.1834319526627,37.7041420118343,15.2662721893491,169
"306","QDAEIU0001-53470","2013-06-08",-4,11.7564102564103,16.3205128205128,70.8846153846154,24.275641025641,156
"307","QDAEIU0002-53523","2013-06-16",4,21.6745562130178,23.5562130177515,53.3254437869822,18.5502958579882,169
"308","QDAEIU0003-53471","2013-06-16",3,7.76331360946746,35.8284023668639,55.2781065088757,14.9644970414201,169
"309","QDAEIU0004-53524","2013-06-16",3,8.71794871794872,38.0192307692308,52.2564102564103,15.1089743589744,156
"310","QDAEIU0005-53472","2013-09-28",-2,21.6094674556213,19.491124260355,57.810650887574,8.42011834319527,169
"311","QDAEIU0006-53473","2013-09-27",-4,6.29585798816568,42.2840236686391,50.0414201183432,15.0118343195266,169
"312","QDAEIU0007-53474","2013-09-27",-4,7.53205128205128,41.3589743589744,49.8589743589744,15.1346153846154,156
"313","QDAEIU0008-58882","2021-05-05",0,18.4319526627219,42.207100591716,38.2781065088757,11.2899408284024,169
"314","QDAEIU0009-58881","2021-05-05",0,12.3786982248521,48.7692307692308,37.5502958579882,11.2485207100592,169
"315","QDAEIU0010-58883","2021-05-30",-6,10.4852071005917,44.9585798816568,43.1420118343195,13.1775147928994,169
"316","QDAGUP0001-53526","2013-06-16",0,12.974358974359,21.4038461538462,64.4615384615385,12.8782051282051,156
"317","QDAGUP0002-53475","2013-06-16",1,11.0591715976331,38.792899408284,48.7218934911243,13.1065088757396,169
"318","QDAGUP0003-53527","2013-06-16",-1,38.9294871794872,16.3910256410256,42.8910256410256,7.96794871794872,156
"319","QDAGUP0004-53476","2013-07-25",-1,34.3076923076923,20.5961538461538,43.4230769230769,8.48076923076923,156
"320","QDAGUP0005-53528","2013-06-23",5,18.1538461538462,28.7820512820513,51.8269230769231,10.5705128205128,156
"321","QDAGUP0006-53477","2013-06-23",4,23.189349112426,31.1597633136095,44.3195266272189,9.89940828402367,169
"322","QDAGUP0007-53478","2013-06-15",-4,29.7708333333333,1.3125,67.8125,9,169
"323","QDAGUP0008-53529","2013-06-23",3,15.4852071005917,27.3905325443787,55.7633136094675,11.9644970414201,169
"324","QDAGUP0009-53530","2013-06-23",3,36.8055555555556,6.16666666666667,55.6458333333333,9.40972222222222,144
"325","QDAGUP0010-53479","2013-06-22",1,31.698224852071,21.6568047337278,45.2130177514793,8.91715976331361,169
"326","QDAGUP0011-53531","2013-06-22",1,24.1005917159763,24.3727810650888,50.207100591716,10.3195266272189,169
"327","QDAGUP0012-53525","2013-07-07",-3,37.525641025641,5.09615384615385,55.9358974358974,8.38461538461539,156
"328","QDAGUP0013-53532","2013-07-07",-4,24.6568047337278,3.3491124260355,70.5917159763314,10.8816568047337,169
"329","QDAGUP0014-53480","2013-07-08",-3,10.7159763313609,9.59763313609468,78.3846153846154,9.78698224852071,169
"330","QDAGUP0015-53533","2013-07-15",3,8.2,14.9307692307692,75.6846153846154,9.75384615384615,169
"331","QDAGUP0016-53481","2013-07-16",4,14.0828402366864,19.3609467455621,65.2662721893491,9.98224852071006,169
"332","QDAGUP0017-53568","2013-07-15",3,37,15.2708333333333,46.25,6.125,169
"333","QDAGUP0018-53482","2013-07-16",3,6.24260355029586,35.792899408284,56.603550295858,10.9822485207101,169
"334","QDAGUP0019-53534","2013-07-16",2,38.3161764705882,45.0808823529412,14.9852941176471,10.875,144
"335","QDAGUP0020-53483","2013-07-15",0,12.9171597633136,22.2426035502959,63.4852071005917,10.396449704142,169
"336","QDAGUP0021-53535","2013-07-16",0,14.0887573964497,41.905325443787,42.6686390532544,10.6686390532544,169
"337","QDAGUP0022-53484","2013-07-16",0,36.2130177514793,9.79289940828402,52.5207100591716,5.73372781065089,169
"338","QDAGUP0023-53536","2013-07-16",-1,18.5064102564103,23.8397435897436,56.3974358974359,8.02564102564103,156
"339","QDAGUP0024-53485","2013-07-07",-10,30.4615384615385,4.25,64.0576923076923,4.55769230769231,156
"340","QDAGUP0025-53537","2013-07-15",-3,14.3846153846154,24.792899408284,59.5502958579882,9.04733727810651,169
"341","QDAGUP0026-53486","2013-07-15",-3,14.22,22.54,61.96,9.1,156
"342","QDAGUP0027-53538","2013-07-16",-3,18.2115384615385,24.9038461538462,55.6089743589744,9.90384615384615,156
"343","QDAGUP0028-53487","2013-07-16",-3,14.8205128205128,27.6153846153846,56.1987179487179,11.6346153846154,156
"344","QDAGUP0029-53488","2013-09-27",3,24.8639053254438,17.6508875739645,56.0355029585799,7.89940828402367,169
"345","QDAGUP0030-53489","2013-09-27",2,16.5976331360947,22.4792899408284,59.3786982248521,8.20710059171598,169
"346","QDAGUP0031-53490","2013-09-27",3,23.8525641025641,20.2692307692308,54.3525641025641,8.40384615384615,156
"347","QDAMGD0001-53586","2013-04-13",-4,22.5320512820513,14.3141025641026,61.8076923076923,8.07692307692308,156
"348","QDAMGD0002-53587","2013-04-14",-4,34.9349112426035,20.1360946745562,43.5266272189349,6.4792899408284,169
"349","QDAMGD0003-53491","2013-04-21",1,22.3195266272189,19.1538461538462,57.1952662721894,8.64497041420118,169
"350","QDAMGD0004-53588","2013-04-22",3,46.4082840236686,12.8757396449704,39.1420118343195,7.17159763313609,169
"351","QDAMGD0005-53589","2013-04-21",2,43.7692307692308,18.7396449704142,36.1834319526627,7.93491124260355,169
"352","QDAMGD0006-53492","2013-04-21",1,34.3717948717949,8.76923076923077,55.6346153846154,8.33974358974359,156
"353","QDAMGD0007-53590","2013-04-22",1,36.3012820512821,13.2948717948718,48.7692307692308,8.5448717948718,156
"354","QDAMGD0008-53493","2013-04-22",1,36.2662721893491,6.71597633136095,55.8402366863905,7.98224852071006,169
"355","QDAMGD0009-53494","2013-04-21",-1,21.3076923076923,28.2840236686391,49.1242603550296,11.491124260355,169
"356","QDAMGD0010-53591","2013-04-21",-2,26.9349112426036,35.0177514792899,36.5680473372781,13.0532544378698,169
"357","QDAMGD0011-53495","2013-04-21",-1,34.5,0.548611111111111,63.7013888888889,8.375,156
"358","QDAMGD0012-53496","2013-04-22",-4,31.6089743589744,24.4294871794872,42.4487179487179,10.275641025641,156
"359","QDAMGD0013-53539","2013-05-15",1,52.6745562130178,2.0887573964497,43.5384615384615,5.78698224852071,169
"360","QDAMGD0014-53497","2013-05-15",1,44.8934911242604,2.58579881656805,50.8934911242604,5.10650887573965,169
"361","QDAMGD0015-53540","2013-05-15",0,34.1301775147929,10.7988165680473,53.4674556213018,5.27810650887574,169
"362","QDAMGD0016-53498","2013-05-15",0,26.1538461538462,9.52662721893491,62.8934911242604,6.99408284023669,169
"363","QDAMGD0017-53499","2013-05-23",7,19.4871794871795,1.82051282051282,77.5384615384615,10.0961538461538,156
"364","QDAMGD0018-53541","2013-05-23",7,18.8165680473373,1.52662721893491,78.3905325443787,9.81065088757397,169
"365","QDAMGD0019-53542","2013-05-14",-3,37.9791666666667,0.104166666666667,60.9166666666667,8.60416666666667,144
"366","QDAMGD0020-53500","2013-05-14",-3,37.0177514792899,12.9644970414201,48.396449704142,7.68639053254438,169
"367","QDAMGD0021-53543","2013-05-29",11,43.6089743589744,2,52.8076923076923,5.12820512820513,156
"368","QDAMGD0022-53501","2013-05-29",11,44.6923076923077,4.46153846153846,49.2115384615385,6.53846153846154,156
"369","QDAMGD0023-53544","2013-05-29",8,15.2899408284024,31.8994082840237,51.3668639053254,12.4852071005917,169
"370","QDAMGD0024-53502","2013-05-21",0,54.3461538461538,0.461538461538462,44.1538461538462,4,169
"371","QDAMGD0025-53545","2013-06-16",-1,25.0769230769231,25.9408284023669,47.396449704142,11.3254437869822,169
"372","QDAMGD0026-53503","2013-06-16",0,31.2307692307692,21.2248520710059,46.112426035503,11.2840236686391,169
"373","QDAMGD0027-56936","2014-03-11",1,33.7514792899408,35.207100591716,29.5739644970414,9,169
"374","QDAMGD0028-56937","2014-03-11",0,24.4852071005917,38.3136094674556,35.8579881656805,9.01775147928994,169
"375","QDAMII0001-53504","2013-07-07",-3,47.2840236686391,10.9230769230769,40.0769230769231,8.90532544378698,169
"376","QDAMII0002-53546","2014-03-11",0,27.3846153846154,25.094674556213,46.3313609467456,10.0414201183432,169
"377","QDAMUL0001-53594","2013-04-22",-4,11.3313609467456,35.6213017751479,51.9230769230769,18.508875739645,169
"378","QDAMUL0002-53505","2013-04-30",3,9.87573964497041,40.4852071005917,48.7100591715976,22.0414201183432,169
"379","QDAMUL0003-53595","2013-04-22",-4,15.8934911242604,30.4082840236686,52.1301775147929,18.0887573964497,169
"380","QDASEQ0001-58960","2021-03-24",0,0.248520710059172,81.4674556213018,17.0887573964497,25.5443786982249,169
"381","QDASEQ0002-58745",NA,NA,NA,NA,NA,NA,0
"382","QDASEQ0003-58961","2021-03-24",-1,0,76.112426035503,22.8402366863905,25.8343195266272,169
"383","QDASEQ0004-58885","2021-03-24",-2,0,74.2840236686391,24.8579881656805,25.6863905325444,169
"384","QDASSD0001-53756","2014-04-29",-1,56.7218543046358,3.27152317880795,38.841059602649,7.54304635761589,169
"385","QDASSD0001-57621","2015-04-16",-9,60.2899408284024,2.01183431952663,36.396449704142,7.14201183431953,169
"386","QDASSD0001-58680","2018-06-03",-8,59.6627218934911,4.0887573964497,34.4970414201183,6.73372781065089,169
"387","QDASSD0002-53757","2014-04-29",-2,70.8994082840237,8.4792899408284,19.0414201183432,6.3491124260355,169
"388","QDASSD0002-57622","2015-04-08",-8,72.2,8.72903225806452,17.3032258064516,5.98064516129032,169
"389","QDASSD0002-58681","2018-06-19",-2,67.8579881656805,13.3727810650888,16.8047337278106,6.03550295857988,169
"390","QDASSD0003-56912","2014-04-29",-2,63.4378698224852,6.54437869822485,28.5621301775148,7.03550295857988,169
"391","QDASSD0003-57623","2015-04-08",-8,65.4970414201184,8.98816568047337,23.6213017751479,6.33727810650888,169
"392","QDASSD0003-58682","2018-06-19",-2,66.491124260355,13.1834319526627,18.3491124260355,6.17751479289941,169
"393","QDASSD0004-56913","2014-04-29",-3,56.1360946745562,2.94674556213018,39.5384615384615,7.66863905325444,169
"394","QDASSD0004-57624","2015-04-16",0,58.6094674556213,0.757396449704142,39.2899408284024,7.64497041420118,169
"395","QDASSD0004-58683","2018-06-27",-2,46.8165680473373,3.45562130177515,48.3727810650888,7.96449704142012,169
"396","QDASSD0005-56914","2014-04-29",-3,58.4423076923077,3.75,36.2692307692308,7.59615384615385,169
"397","QDASSD0005-57625","2015-05-02",6,61.7573964497041,3.63313609467456,33.1952662721894,7.11834319526627,169
"398","QDASSD0005-58684","2018-06-19",-3,54.112426035503,5.88757396449704,38.2781065088757,7.58579881656805,169
"399","QDASSD0006-56915","2014-05-06",3,55.8914728682171,8.32558139534884,34.3875968992248,7.32558139534884,169
"400","QDASSD0006-57626","2015-04-16",-2,59.9467455621302,10.6804733727811,28.0118343195266,6.9112426035503,169
"401","QDASSD0006-58685","2018-06-19",2,64.7573964497041,18.6449704142012,15.1005917159763,6.39644970414201,169
"402","QDASSD0007-56916","2014-05-06",1,51.1363636363636,11.2954545454545,36.2954545454545,7.86363636363636,169
"403","QDASSD0007-57627","2015-04-23",3,64.5562130177515,4.69822485207101,29.2781065088757,4.40236686390533,169
"404","QDASSD0007-58686","2018-06-19",0,58.1360946745562,17.2130177514793,23.0769230769231,6.81656804733728,169
"405","QDASSD0008-56917","2014-05-07",3,42.5416666666667,15.3958333333333,40.5625,9.10416666666667,144
"406","QDASSD0008-57628","2015-04-16",-4,44.375,11.4791666666667,42.6875,8.35416666666667,144
"407","QDASSD0008-58687","2018-06-19",0,57.125,12.4583333333333,28.7083333333333,7.02083333333333,144
"408","QDASSD0009-56918","2014-05-07",3,28.5384615384615,17.7884615384615,52.3461538461538,10.75,156
"409","QDASSD0009-57629","2015-04-08",-13,28.1923076923077,33.3269230769231,36.6538461538462,9.92307692307692,156
"410","QDASSD0009-58688","2018-06-18",0,16.1153846153846,33.9871794871795,48.5705128205128,12.9615384615385,156
"411","QDASSD0010-56919","2014-05-07",2,59.1834319526627,6.16568047337278,32.7573964497041,8.57396449704142,169
"412","QDASSD0010-58689","2018-06-19",-1,22.3786982248521,35.2307692307692,40.8343195266272,11.792899408284,169
"413","QDASSD0011-56920","2014-05-07",0,64.2366863905325,12.7988165680473,20.8224852071006,6.30177514792899,169
"414","QDASSD0011-57631","2015-04-24",1,71.2958579881657,6.61538461538461,19.9585798816568,4.47337278106509,169
"415","QDASSD0011-58690","2018-06-19",-3,61.0532544378698,14.5325443786982,22.9289940828402,6.55029585798817,169
"416","QDASSD0012-56921","2014-05-07",0,62.414201183432,3.76331360946746,32.0710059171598,5.25443786982249,169
"417","QDASSD0012-57632","2015-04-23",-1,50.9349112426035,8.34319526627219,39.1420118343195,5.7396449704142,169
"418","QDASSD0012-58691","2018-06-19",-4,47.0118343195266,11.0118343195266,40.2958579881657,6.1301775147929,169
"419","QDASSD0013-56922","2014-05-07",0,55.1420118343195,8.33136094674556,34.810650887574,7.82840236686391,169
"420","QDASSD0013-57633","2015-04-23",-1,60.5147928994083,11.2248520710059,26.792899408284,6.73372781065089,169
"421","QDASSD0013-58692","2018-04-24",-1,49.585798816568,17.7514792899408,31.3609467455621,7.44970414201183,169
"422","QDASSD0014-56923","2014-05-07",-1,67.9423076923077,7.78205128205128,22.3910256410256,6.17307692307692,156
"423","QDASSD0014-57634","2015-04-16",-7,69.1858974358974,7.39102564102564,21.8910256410256,6,156
"424","QDASSD0014-58693","2018-06-26",3,61.3269230769231,7.23076923076923,29.7307692307692,6.51923076923077,156
"425","QDASSD0015-56924","2014-05-07",-1,62.7083333333333,10.0416666666667,25.25,6.79166666666667,144
"426","QDASSD0015-57635","2015-04-24",-1,59.8297872340426,5.40425531914894,32.6808510638298,5.93617021276596,144
"427","QDASSD0015-58694","2018-06-26",2,53.6875,10.8194444444444,34.0277777777778,7.31944444444444,144
"428","SAABHC0001-58578","2018-04-18",-2,55.603550295858,9.9585798816568,32.5621301775148,6.83431952662722,169
"429","SAABHC0001-58793","2019-10-06",1,59.1242603550296,6.61538461538461,32.7337278106509,7.11242603550296,169
"430","SAABHC0002-58563","2018-04-26",6,60.4556213017751,8.23668639053254,29.7159763313609,6.42011834319527,169
"431","SAABHC0002-58794","2019-10-07",0,69.8994082840237,6.81065088757396,21.5798816568047,5.84615384615385,169
"432","SAABHC0003-58577","2018-04-27",6,56.7041420118343,3.84615384615385,37.7396449704142,7.66863905325444,169
"433","SAABHC0003-58795","2019-10-07",-1,65.7337278106509,2.10650887573965,30.1597633136095,6.56213017751479,169
"434","SAABHC0004-58564","2018-04-19",-2,27.1065088757396,31.189349112426,40.4437869822485,10.301775147929,169
"435","SAABHC0004-58796","2019-10-07",1,35.4319526627219,23.4970414201183,39.4792899408284,9.03550295857988,169
"436","SAABHC0005-58797","2019-09-29",-4,76.8579881656805,1.86390532544379,19.7396449704142,5,169
"437","SAABHC0006-58798","2019-10-07",3,75.8846153846154,2,19.7307692307692,5,156
"438","SAAEYB0001-57637","2015-10-18",6,16.698224852071,37.7041420118343,44.189349112426,13.9526627218935,169
"439","SAAEYB0002-58852","2020-08-20",0,7.76760563380282,44.2887323943662,46.4295774647887,18.5140845070423,169
"440","SAAEYB0003-58853","2020-09-13",-1,8.97041420118343,49.1242603550296,40.4260355029586,22.9526627218935,169
"441","SAAEYB0004-58846","2020-08-04",-15,16.9869281045752,45.1307189542484,36.2614379084967,18.5359477124183,156
"442","SAAEYB0005-58851",NA,NA,NA,NA,NA,NA,0
"443","SAAEYB0006-58850","2020-09-13",-18,9.23717948717949,48.8717948717949,40.5897435897436,22.5769230769231,156
"444","SAAEYB0007-58848","2020-08-19",1,14.85,34.1625,49.4375,37.61875,169
"445","SAAEYB0008-58849","2020-09-13",-2,6.97041420118343,50.7337278106509,41.0295857988166,21.1479289940828,169
"446","SAAEYB0009-58841","2020-09-21",-7,13.8343195266272,43.5325443786982,41.1242603550296,16.3076923076923,169
"447","SAAEYB0010-58842","2020-09-20",-9,7.2603550295858,47.0710059171598,44.3491124260355,22.3431952662722,169
"448","SAAEYB0011-58847",NA,NA,NA,NA,NA,NA,0
"449","SAAEYB0012-58840","2020-09-05",-25,9.56804733727811,51.0710059171598,37.7041420118343,16.9881656804734,169
"450","SAAEYB0013-58845",NA,NA,NA,NA,NA,NA,0
"451","SAAEYB0021-58834","2020-09-12",1,26.5266272189349,23.6686390532544,48.301775147929,11.585798816568,169
"452","SAAEYB0022-58839","2020-09-12",0,14.4201183431953,28.8461538461538,55.2130177514793,13.7396449704142,169
"453","SAAEYB0023-58835","2020-09-12",0,49.7573964497041,26.3136094674556,22.2189349112426,8.32544378698225,169
"454","SAAEYB0024-58836","2020-09-12",-1,37.1602564102564,33.6858974358974,27.6346153846154,10.1923076923077,156
"455","SAAEYB0025-58844","2020-09-19",5,11.3653846153846,45.8910256410256,41.1217948717949,18.7179487179487,156
"456","SAAEYB0026-58843","2020-09-19",5,10.1065088757396,49.8934911242604,38.4319526627219,16.5384615384615,169
"457","SAAEYB0027-58854","2020-09-19",4,15.3313609467456,49.3076923076923,33.8579881656805,15.6804733727811,169
"458","SAAEYB0028-58829","2020-09-19",4,6.90532544378698,5.62721893491124,85.7159763313609,3.72189349112426,169
"459","SAAEYB0029-58855","2021-02-28",-2,56.1005917159763,13.1775147928994,29.0591715976331,7.50887573964497,169
"460","SAAEYB0030-58856","2021-03-14",11,30.3195266272189,21.1715976331361,47.3668639053254,21.1301775147929,169
"461","SAAEYB0031-58884","2021-02-28",-2,22.112426035503,29.1656804733728,47.3136094674556,11.8047337278107,169
"462","SAAEYB0032-58899","2021-02-28",-4,35.7205882352941,17.5294117647059,45.5955882352941,10.0808823529412,156
"463","SAAEYB0033-58859","2021-02-28",-4,13.4230769230769,34.9807692307692,50.1923076923077,13.3846153846154,156
"464","SAAFLB0003-58033",NA,NA,NA,NA,NA,NA,0
"465","SAAFLB0003-58704",NA,NA,NA,NA,NA,NA,0
"466","SAAFLB0004-58526","2017-08-13",-4,0.514792899408284,57.3727810650888,41.3431952662722,22.396449704142,169
"467","SAAFLB0005-58618",NA,NA,NA,NA,NA,NA,0
"468","SAAFLB0007-58620","2018-10-18",8,58.7100591715976,6.69230769230769,32.6804733727811,7.82840236686391,169
"469","SAAFLB0008-58621","2018-10-18",8,41.6272189349112,11.4082840236686,45.3550295857988,9.68639053254438,169
"470","SAAFLB0030-53506","2013-08-17",4,65.4260355029586,3.06508875739645,29.6863905325444,7.14201183431953,169
"471","SAAFLB0030-58617","2018-08-06",4,63.1952662721894,2.19526627218935,32.7100591715976,6.84615384615385,169
"472","SAAFLB0031-53507","2013-08-17",4,63.8165680473373,2.74556213017751,31.5443786982249,7.6094674556213,169
"473","SAAFLB0031-58616","2018-08-06",4,60.3136094674556,2,35.7218934911243,7.7810650887574,169
"474","SAAGAW0001-56992","2015-02-19",1,35.5147928994083,16.0887573964497,46.9112426035503,9.78698224852071,169
"475","SAAGAW0002-56993","2015-02-19",1,38.1775147928994,12.0828402366864,48.1656804733728,8.15384615384615,169
"476","SAAGAW0003-56994","2015-02-19",2,26.8819444444444,20.9722222222222,50.7361111111111,12.4583333333333,144
"477","SAAGAW0005-58748","2019-05-20",-1,53.3550295857988,1.0414201183432,44.189349112426,7.32544378698225,169
"478","SAAGAW0006-58717","2019-05-20",-2,58.4936708860759,13.7341772151899,26.2848101265823,7.73417721518987,169
"479","SAAGAW0007-58749","2019-05-20",-2,60.6216216216216,11.6216216216216,26.1824324324324,7.43243243243243,169
"480","SAAGAW0008-58750","2019-05-20",-3,46.4201183431953,2.9112426035503,49.9763313609467,4.70414201183432,169
"481","SAAGVD0001-56925","2014-08-30",-4,38.0177514792899,15.8579881656805,44.4970414201183,9.01183431952663,169
"482","SAAGVD0002-56926","2014-08-30",-4,44.207100591716,14.792899408284,39.4615384615385,8,169
"483","SAAGVD0003-56927","2014-08-31",-4,39.5621301775148,14.9763313609467,44.1005917159763,9.57988165680473,169
"484","SAAGVD0004-56947","2014-09-17",7,39.1346153846154,15.0320512820513,44.2564102564103,8.67948717948718,156
"485","SAAKAN0001-58610","2018-10-18",-1,20.0769230769231,49.2628205128205,28.7948717948718,13.3333333333333,156
"486","SAAKAN0001-58893","2020-09-13",-29,10.7435897435897,59.3525641025641,28.6538461538462,16.5641025641026,156
"487","SAAKAN0002-58630","2018-10-18",-2,8.31360946745562,57.6804733727811,32.1420118343195,23.4260355029586,169
"488","SAAKAN0002-58876",NA,NA,NA,NA,NA,NA,0
"489","SAAKAN0003-58622","2018-10-18",-3,7.82051282051282,54.2115384615385,36.4102564102564,17.5064102564103,156
"490","SAAKAN0003-58892",NA,NA,NA,NA,NA,NA,0
"491","SAAKAN0004-58623","2018-10-18",-4,12.2916666666667,51.6041666666667,34.5,18.8125,144
"492","SAAKAN0004-58877",NA,NA,NA,NA,NA,NA,0
"493","SAAKAN0005-58624","2018-10-18",-5,5.19871794871795,60.5897435897436,32.3589743589744,25.2820512820513,156
"494","SAAKAN0005-58891",NA,NA,NA,NA,NA,NA,0
