"","site_location_name","point","estimation_2","missing","x","y"
"1673","SAAEYB0024","NE","False","FALSE",374701.68196106,-3690020.30158945
"1674","SAAEYB0024","NW","False","FALSE",374602.084314929,-3690017.39145702
"1675","SAAEYB0024","SE","False","FALSE",374698.408293398,-3690119.88197011
"1676","SAAEYB0024","SW","False","FALSE",374598.85178751,-3690116.57469584
"1677","SAAEYB0025","NE","False","FALSE",307928.770528662,-3788475.90059152
"1678","SAAEYB0025","NW","False","FALSE",307828.656699305,-3788473.17553121
"1679","SAAEYB0025","SE","False","FALSE",307926.42897601,-3788574.97511925
"1680","SAAEYB0025","SW","False","FALSE",307825.985651252,-3788572.65123542
"1681","SAAEYB0026","NE","False","FALSE",309868.093596824,-3789437.37675901
"1682","SAAEYB0026","NW","False","FALSE",309768.050718923,-3789435.0265409
"1683","SAAEYB0026","SE","False","FALSE",309865.403659375,-3789536.21299858
"1684","SAAEYB0026","SW","False","FALSE",309765.53241675,-3789533.96757878
"1685","SAAEYB0027","NE","False","FALSE",309712.026409478,-3790512.5941125
"1686","SAAEYB0027","NW","False","FALSE",309612.126041789,-3790510.72990527
"1687","SAAEYB0027","SE","False","FALSE",309709.545805633,-3790612.18770505
"1688","SAAEYB0027","SW","False","FALSE",309609.29978915,-3790609.26850793
"1689","SAAEYB0028","NE","False","FALSE",309370.231117744,-3791460.44651525
"1690","SAAEYB0028","NW","False","FALSE",309270.082272588,-3791457.58496876
"1691","SAAEYB0028","SE","False","FALSE",309367.537767419,-3791559.20943355
"1692","SAAEYB0028","SW","False","FALSE",309267.312862288,-3791556.83702387
"1693","SAAEYB0029","NE","False","FALSE",456909.413053959,-3637547.28434578
"1694","SAAEYB0029","NW","False","FALSE",456809.678931633,-3637543.33609627
"1695","SAAEYB0029","SE","False","FALSE",456906.005931488,-3637647.35871364
"1696","SAAEYB0029","SW","False","FALSE",456806.456345819,-3637643.92937516
"1697","SAAEYB0030","NE","False","FALSE",446706.111660129,-3628791.23373807
"1698","SAAEYB0030","NW","False","FALSE",446607.202201425,-3628788.6069046
"1699","SAAEYB0030","SE","False","FALSE",446702.25795956,-3628890.78007193
"1700","SAAEYB0030","SW","False","FALSE",446603.434363662,-3628886.88361001
"1701","SAAEYB0031","NE","False","FALSE",453782.404607582,-3630981.40387216
"1702","SAAEYB0031","NW","False","FALSE",453682.472077744,-3630977.10215235
"1703","SAAEYB0031","SE","False","FALSE",453778.452500688,-3631081.21939188
"1704","SAAEYB0031","SW","False","FALSE",453679.314722977,-3631077.23761455
"1705","SAAEYB0032","NE","False","FALSE",449063.370462782,-3630156.99869074
"1706","SAAEYB0032","NW","False","FALSE",448964.310147098,-3630151.78683638
"1707","SAAEYB0032","SE","False","FALSE",449058.777969197,-3630256.67585643
"1708","SAAEYB0032","SW","False","FALSE",448959.905049947,-3630253.62794089
"1709","SAAEYB0033","NE","False","FALSE",455878.690213009,-3632764.25848499
"1710","SAAEYB0033","NW","False","FALSE",455777.242462659,-3632760.22088116
"1711","SAAEYB0033","SE","False","FALSE",455873.524307153,-3632862.40073566
"1712","SAAEYB0033","SW","False","FALSE",455774.415487644,-3632860.92190157
"1713","SAAEYB0035","NE","False","FALSE",19871.6005764505,-3485357.08858795
"1714","SAAEYB0035","NW","False","FALSE",19772.5963028131,-3485354.35127924
"1715","SAAEYB0035","SE","False","FALSE",19868.9041294396,-3485457.89089377
"1716","SAAEYB0035","SW","False","FALSE",19769.9006892488,-3485455.15361046
"1717","SAAEYB0036","NE","False","FALSE",35155.5161839312,-3486636.14156349
"1718","SAAEYB0036","NW","False","FALSE",35056.5254516389,-3486633.38972862
"1719","SAAEYB0036","SE","False","FALSE",35152.8785486469,-3486736.93939076
"1720","SAAEYB0036","SW","False","FALSE",35053.7949912332,-3486734.18730631
"1721","SAAFLB0003","NE","False","FALSE",605085.145474764,-3834837.42369411
"1722","SAAFLB0003","NW","False","FALSE",604985.785343452,-3834829.90938085
"1723","SAAFLB0003","SE","False","FALSE",605077.658047303,-3834937.41333707
"1724","SAAFLB0003","SW","False","FALSE",604978.207838391,-3834929.89435758
"1725","SAAFLB0004","NE","False","FALSE",598311.797985322,-3845257.93767565
"1726","SAAFLB0004","NW","False","FALSE",598212.480594739,-3845250.65215841
"1727","SAAFLB0004","SE","False","FALSE",598304.357275744,-3845358.10439142
"1728","SAAFLB0004","SW","False","FALSE",598204.802217027,-3845350.49812794
"1729","SAAFLB0005","NE","False","FALSE",565998.773588225,-3615545.64091769
"1730","SAAFLB0005","NW","False","FALSE",565900.21771424,-3615540.61772453
"1731","SAAFLB0005","SE","False","FALSE",565994.466467565,-3615646.3957805
"1732","SAAFLB0005","SW","False","FALSE",565894.647698226,-3615641.00130941
"1733","SAAFLB0006","NE","False","FALSE",571188.598925255,-3622389.19599966
"1734","SAAFLB0006","NW","False","FALSE",571089.316658268,-3622384.40267258
"1735","SAAFLB0006","SE","False","FALSE",571184.269367719,-3622489.62894225
"1736","SAAFLB0006","SW","False","FALSE",571083.715831648,-3622484.46336801
"1737","SAAFLB0007","NE","False","FALSE",590829.28522767,-3482075.43573557
"1738","SAAFLB0007","NW","False","FALSE",590730.12772794,-3482070.54184965
"1739","SAAFLB0007","SE","False","FALSE",590824.320058107,-3482176.02908675
"1740","SAAFLB0007","SW","False","FALSE",590725.148057396,-3482171.44596358
"1741","SAAFLB0008","NE","False","FALSE",595577.211932247,-3483889.30687969
"1742","SAAFLB0008","NW","False","FALSE",595475.943419993,-3483885.20120027
"1743","SAAFLB0008","SE","False","FALSE",595569.086748168,-3483989.74115999
"1744","SAAFLB0008","SW","False","FALSE",595470.923173913,-3483986.10146923
"1745","SAAFLB0030","NE","False","FALSE",573891.648926167,-3274322.1081095
"1746","SAAFLB0030","NW","False","FALSE",573793.129276471,-3274317.77768623
"1747","SAAFLB0030","SE","False","FALSE",573886.884667001,-3274423.20449974
"1748","SAAFLB0030","SW","False","FALSE",573788.098990501,-3274418.86041937
"1749","SAAFLB0031","NE","False","FALSE",568154.950793158,-3273276.85784278
"1750","SAAFLB0031","NW","False","FALSE",568056.475879758,-3273271.6414284
"1751","SAAFLB0031","SE","False","FALSE",568150.433405807,-3273376.96850385
"1752","SAAFLB0031","SW","False","FALSE",568052.207160018,-3273374.63116532
"1753","SAAGAW0001","NE","False","FALSE",482237.940838882,-3606971.7629653
"1754","SAAGAW0001","NW","False","FALSE",482138.307465779,-3606966.77467347
"1755","SAAGAW0001","SE","False","FALSE",482233.603996434,-3607071.90134795
"1756","SAAGAW0001","SW","False","FALSE",482133.94620482,-3607067.53370876
"1757","SAAGAW0002","NE","False","FALSE",486615.451771928,-3606799.2130269
"1758","SAAGAW0002","NW","False","FALSE",486515.753565272,-3606795.73943366
"1759","SAAGAW0002","SE","False","FALSE",486611.049043977,-3606900.28163046
"1760","SAAGAW0002","SW","False","FALSE",486511.8616828,-3606896.82790186
"1761","SAAGAW0003","NE","False","FALSE",487032.789189678,-3605860.08199871
"1762","SAAGAW0003","NW","False","FALSE",486933.67885717,-3605854.76439277
"1763","SAAGAW0003","SE","False","FALSE",487028.671786847,-3605960.23128727
"1764","SAAGAW0003","SW","False","FALSE",486930.293648332,-3605955.87627762
"1765","SAAGAW0004","NE","False","FALSE",325669.255868791,-3365296.02860698
"1766","SAAGAW0004","NW","False","FALSE",325570.287366648,-3365293.63472082
"1767","SAAGAW0004","SE","False","FALSE",325666.889506603,-3365395.80063473
"1768","SAAGAW0004","SW","False","FALSE",325567.553421781,-3365393.37555188
"1769","SAAGAW0005","NE","False","FALSE",321114.809583742,-3357508.62931403
"1770","SAAGAW0005","NW","False","FALSE",321018.954460738,-3357500.79264436
"1771","SAAGAW0005","SE","False","FALSE",321115.115049774,-3357603.81306367
"1772","SAAGAW0005","SW","False","FALSE",321016.195746067,-3357601.87412911
"1773","SAAGAW0006","NE","False","FALSE",336819.278604362,-3327708.26832864
"1774","SAAGAW0006","NW","False","FALSE",336720.373740872,-3327706.08165716
"1775","SAAGAW0006","SE","False","FALSE",336816.943110512,-3327809.43305233
"1776","SAAGAW0006","SW","False","FALSE",336718.042183074,-3327807.13438227
"1777","SAAGAW0007","NE","False","FALSE",334851.718918218,-3329194.90769841
"1778","SAAGAW0007","NW","False","FALSE",334752.26196057,-3329192.53876221
"1779","SAAGAW0007","SE","False","FALSE",334848.880227159,-3329294.58536547
"1780","SAAGAW0007","SW","False","FALSE",334749.788718041,-3329292.42381998
"1781","SAAGAW0008","NE","False","FALSE",335552.309166277,-3344045.56091552
"1782","SAAGAW0008","NW","False","FALSE",335453.359318734,-3344043.31455589
"1783","SAAGAW0008","SE","False","FALSE",335549.616020348,-3344146.50548865
"1784","SAAGAW0008","SW","False","FALSE",335450.451950445,-3344143.80483655
"1785","SAAGVD0001","NE","False","FALSE",-149039.101285653,-3190718.57173718
"1786","SAAGVD0001","NW","False","FALSE",-149137.745038022,-3190719.77115918
"1787","SAAGVD0001","SE","False","FALSE",-149037.866957619,-3190820.1198566
"1788","SAAGVD0001","SW","False","FALSE",-149136.778622553,-3190821.32253727
"1789","SAAGVD0002","NE","False","FALSE",-148623.493633418,-3190843.75274872
"1790","SAAGVD0002","NW","False","FALSE",-148722.136378714,-3190844.94882714
"1791","SAAGVD0002","SE","False","FALSE",-148622.00360558,-3190945.29771374
"1792","SAAGVD0002","SW","False","FALSE",-148720.912212366,-3190945.87454809
"1793","SAAGVD0003","NE","False","FALSE",-149071.599299476,-3188067.07800361
"1794","SAAGVD0003","NW","False","FALSE",-149170.53317307,-3188068.28095649
"1795","SAAGVD0003","SE","False","FALSE",-149070.368731459,-3188168.31660397
"1796","SAAGVD0003","SW","False","FALSE",-149169.033000723,-3188169.5162776
"1797","SAAGVD0004","NE","False","FALSE",12812.8019592156,-3354536.91673189
"1798","SAAGVD0004","NW","False","FALSE",12713.9045439676,-3354536.50094242
"1799","SAAGVD0004","SE","False","FALSE",12812.4394996495,-3354637.74536111
"1800","SAAGVD0004","SW","False","FALSE",12713.533112096,-3354637.64101405
"1801","SAAKAN0001","NE","False","FALSE",485601.332407898,-3904328.81585218
"1802","SAAKAN0001","NW","False","FALSE",485500.569311169,-3904326.43219134
"1803","SAAKAN0001","SE","False","FALSE",485595.606268951,-3904429.24143109
"1804","SAAKAN0001","SW","False","FALSE",485497.207488453,-3904424.48599178
"1805","SAAKAN0002","NE","False","FALSE",472007.485538331,-3903165.32202845
"1806","SAAKAN0002","NW","False","FALSE",471907.594328095,-3903163.46312744
"1807","SAAKAN0002","SE","False","FALSE",472005.658942803,-3903265.40338964
"1808","SAAKAN0002","SW","False","FALSE",471905.858995437,-3903263.54819285
"1809","SAAKAN0003","NE","False","FALSE",482081.493451932,-3914791.15426503
"1810","SAAKAN0003","NW","False","FALSE",481981.798785883,-3914789.45843728
"1811","SAAKAN0003","SE","False","FALSE",482079.78044756,-3914892.33874351
"1812","SAAKAN0003","SW","False","FALSE",481983.072759547,-3914885.21093934
"1813","SAAKAN0004","NE","False","FALSE",449587.110074975,-3911151.9304229
"1814","SAAKAN0004","NW","False","FALSE",449486.371907754,-3911148.33993124
"1815","SAAKAN0004","SE","False","FALSE",449582.699405575,-3911251.21860287
"1816","SAAKAN0004","SW","False","FALSE",449481.24374056,-3911247.48904258
"1817","SAAKAN0005","NE","False","FALSE",441061.675042861,-3920539.62816841
"1818","SAAKAN0005","NW","False","FALSE",440961.772023381,-3920537.69619184
"1819","SAAKAN0005","SE","False","FALSE",441059.747510747,-3920639.65456024
"1820","SAAKAN0005","SW","False","FALSE",440959.845357078,-3920637.72259568
"1821","SAAKAN0006","NE","False","FALSE",441865.332935387,-3930567.76598592
"1822","SAAKAN0006","NW","False","FALSE",441766.24565435,-3930563.29987908
"1823","SAAKAN0006","SE","False","FALSE",441864.195039463,-3930672.79614595
"1824","SAAKAN0006","SW","False","FALSE",441763.442401415,-3930665.85479975
"1825","SAAKAN0007","NE","False","FALSE",413923.296870288,-3930462.10808299
"1826","SAAKAN0007","NW","False","FALSE",413822.108902833,-3930458.47329473
"1827","SAAKAN0007","SE","False","FALSE",413916.377782126,-3930561.70163146
"1828","SAAKAN0007","SW","False","FALSE",413816.320708987,-3930556.77478335
"1829","SAAKAN0008","NE","False","FALSE",500929.241952728,-3933401.62390054
"1830","SAAKAN0008","NW","False","FALSE",500829.321346025,-3933399.83413459
"1831","SAAKAN0008","SE","False","FALSE",500927.516708991,-3933501.53331636
"1832","SAAKAN0008","SW","False","FALSE",500827.592146498,-3933499.85444296
"1833","SAAKAN0009","NE","False","FALSE",480332.715828613,-3936817.36945473
"1834","SAAKAN0009","NW","False","FALSE",480232.748464818,-3936815.53255369
"1835","SAAKAN0009","SE","False","FALSE",480330.892124111,-3936917.3705534
"1836","SAAKAN0009","SW","False","FALSE",480230.925627374,-3936915.53366227
"1837","SAAKAN0010","NE","False","FALSE",533317.933752132,-3927925.70683955
"1838","SAAKAN0010","NW","False","FALSE",533218.028256971,-3927924.08428165
"1839","SAAKAN0010","SE","False","FALSE",533316.291934788,-3928025.64510372
"1840","SAAKAN0010","SW","False","FALSE",533216.387304376,-3928024.02255255
"1841","SAAKAN0011","NE","False","FALSE",547585.265842558,-3922082.9861434
"1842","SAAKAN0011","NW","False","FALSE",547485.680728288,-3922075.25600406
"1843","SAAKAN0011","SE","False","FALSE",547577.54737719,-3922182.65562399
"1844","SAAKAN0011","SW","False","FALSE",547477.96312387,-3922174.92555875
"1845","SAAKAN0012","NE","False","FALSE",540574.819332751,-3932968.3708453
"1846","SAAKAN0012","NW","False","FALSE",540474.86019842,-3932966.79166438
"1847","SAAKAN0012","SE","False","FALSE",540573.202174356,-3933068.30049219
"1848","SAAKAN0012","SW","False","FALSE",540473.243905448,-3933066.72131748
"1849","SAAKAN0013","SW","False","FALSE",435737.862332621,-3910770.76043318
"1850","SAAKAN0013","NE","True","NA",435837.862332621,-3910670.76043318
"1851","SAAKAN0013","SE","True","NA",435837.862332621,-3910770.76043318
"1852","SAAKAN0013","NW","True","NA",435737.862332621,-3910670.76043318
"1853","SAAMDD0007","NE","False","FALSE",686615.625422963,-3771180.34103894
"1854","SAAMDD0007","NW","False","FALSE",686506.387099524,-3771172.27758384
"1855","SAAMDD0007","SE","False","FALSE",686607.542046908,-3771290.54397472
"1856","SAAMDD0007","SW","False","FALSE",686498.302989627,-3771282.51062915
"1857","SAAMDD0008","NE","False","FALSE",687471.189225753,-3768939.72653091
"1858","SAAMDD0008","NW","False","FALSE",687371.898167718,-3768932.39548805
"1859","SAAMDD0008","SE","False","FALSE",687463.843013069,-3769039.93142493
"1860","SAAMDD0008","SW","False","FALSE",687364.525306914,-3769032.59994566
"1861","SAAMDD0009","NE","False","FALSE",685372.677418657,-3770621.29446217
"1862","SAAMDD0009","NW","False","FALSE",685273.383882437,-3770613.95020334
"1863","SAAMDD0009","SE","False","FALSE",685365.323061391,-3770721.46543102
"1864","SAAMDD0009","SW","False","FALSE",685266.001184606,-3770714.14965939
"1865","SAAMDD0010","NE","False","FALSE",687125.064960762,-3766556.98807922
"1866","SAAMDD0010","NW","False","FALSE",687025.779186871,-3766549.69266719
"1867","SAAMDD0010","SE","False","FALSE",687117.722275141,-3766657.19900437
"1868","SAAMDD0010","SW","False","FALSE",687018.411743905,-3766649.87089898
"1869","SAAMDD0011","NE","False","FALSE",689653.818529601,-3766640.62709195
"1870","SAAMDD0011","NW","False","FALSE",689554.533715221,-3766633.31130505
"1871","SAAMDD0011","SE","False","FALSE",689646.48345398,-3766740.80703003
"1872","SAAMDD0011","SW","False","FALSE",689547.172051083,-3766733.48968913
"1873","SAANUL0001","NE","False","FALSE",8386.77531972662,-3371448.99347474
"1874","SAANUL0001","NW","False","FALSE",8287.48629159816,-3371448.92495347
"1875","SAANUL0001","SE","False","FALSE",8386.44099545543,-3371549.18466975
"1876","SAANUL0001","SW","False","FALSE",8287.41691921762,-3371550.04942375
"1877","SAANUL0002","NE","False","FALSE",-67960.442106118,-3419526.55632034
"1878","SAANUL0002","NW","False","FALSE",-68059.599708484,-3419527.11677213
"1879","SAANUL0002","SE","False","FALSE",-67961.4423356308,-3419627.95328316
"1880","SAANUL0002","SW","False","FALSE",-68060.5991024124,-3419628.51374319
"1881","SAANUL0003","NE","False","FALSE",-68901.4333390723,-3429497.67597172
"1882","SAANUL0003","NW","False","FALSE",-69000.2470598546,-3429497.93144019
"1883","SAANUL0003","SE","False","FALSE",-68901.1117777516,-3429598.12250397
"1884","SAANUL0003","SW","False","FALSE",-68999.9228868078,-3429598.68919495
"1885","SAANUL0004","NE","False","FALSE",-65134.8559752211,-3432700.61791271
"1886","SAANUL0004","NW","False","FALSE",-65233.8956057285,-3432701.15502812
"1887","SAANUL0004","SE","False","FALSE",-65134.8257401021,-3432801.68500601
"1888","SAANUL0004","SW","False","FALSE",-65233.3470937467,-3432802.2193128
"1889","SAANUL0005","NE","False","FALSE",27118.2970522659,-3467128.32783662
"1890","SAANUL0005","NW","False","FALSE",27019.2370713891,-3467125.64214364
"1891","SAANUL0005","SE","False","FALSE",27115.5360066887,-3467229.15003683
"1892","SAANUL0005","SW","False","FALSE",27016.5706699483,-3467226.46458098
"1893","SAARIV0001","NE","False","FALSE",803701.012297849,-3747600.94614588
"1894","SAARIV0001","NW","False","FALSE",803602.908164934,-3747592.34739735
"1895","SAARIV0001","SE","False","FALSE",803694.245087061,-3747699.49923302
"1896","SAARIV0001","SW","False","FALSE",803595.232847505,-3747693.01156374
"1897","SAARIV0002","NE","False","FALSE",803789.372042226,-3747498.37342882
"1898","SAARIV0002","NW","False","FALSE",803689.887502054,-3747491.23134274
"1899","SAARIV0002","SE","False","FALSE",803782.220364323,-3747598.76197811
"1900","SAARIV0002","SW","False","FALSE",803682.736601178,-3747591.62106561
"1901","SAARIV0003","NE","False","FALSE",803943.970934823,-3747570.45077032
"1902","SAARIV0003","NW","False","FALSE",803843.726590732,-3747563.25514666
"1903","SAARIV0003","SE","False","FALSE",803935.885837276,-3747669.53360609
"1904","SAARIV0003","SW","False","FALSE",803836.339052808,-3747663.31784901
"1905","SAARIV0004","NE","False","FALSE",768435.36298399,-3765031.83407986
"1906","SAARIV0004","NW","False","FALSE",768336.509414832,-3765025.33482081
"1907","SAARIV0004","SE","False","FALSE",768429.050000624,-3765131.6209756
"1908","SAARIV0004","SW","False","FALSE",768329.90963445,-3765125.72380245
"1909","SAARIV0005","NE","False","FALSE",768502.449160324,-3765249.67880346
"1910","SAARIV0005","NW","False","FALSE",768403.792671008,-3765244.12210916
"1911","SAARIV0005","SE","False","FALSE",768496.485305928,-3765351.96977506
"1912","SAARIV0005","SW","False","FALSE",768395.766093385,-3765342.86562897
"1913","SAARIV0006","NE","False","FALSE",768694.748746485,-3765278.76711416
"1914","SAARIV0006","NW","False","FALSE",768595.394135019,-3765272.23257241
"1915","SAARIV0006","SE","False","FALSE",768687.788060174,-3765380.68314621
"1916","SAARIV0006","SW","False","FALSE",768588.474975814,-3765373.5303969
"1917","SAARIV0007","NE","False","FALSE",727047.656966509,-3750982.29766486
"1918","SAARIV0007","NW","False","FALSE",726948.514056485,-3750974.89712825
"1919","SAARIV0007","SE","False","FALSE",727040.419119571,-3751082.35917807
"1920","SAARIV0007","SW","False","FALSE",726941.25784382,-3751075.26797906
"1921","SAARIV0008","NE","False","FALSE",726925.32333039,-3750941.1933934
"1922","SAARIV0008","NW","False","FALSE",726826.199269465,-3750933.48461762
"1923","SAARIV0008","SE","False","FALSE",726919.103186622,-3751041.31820496
"1924","SAARIV0008","SW","False","FALSE",726819.960763826,-3751033.91875916
"1925","SAARIV0009","NE","False","FALSE",727157.091991857,-3750869.35294321
"1926","SAARIV0009","NW","False","FALSE",727057.928918324,-3750862.26075153
"1927","SAARIV0009","SE","False","FALSE",727148.30447059,-3750969.62884267
"1928","SAARIV0009","SW","False","FALSE",727049.161463673,-3750962.22745282
"1929","SAARIV0010","NE","False","FALSE",784486.498886942,-3776906.98375086
"1930","SAARIV0010","NW","False","FALSE",784386.124009158,-3776900.98571062
"1931","SAARIV0010","SE","False","FALSE",784478.91723204,-3777008.06955703
"1932","SAARIV0010","SW","False","FALSE",784379.508241243,-3777000.96167196
"1933","SAASTP0001","NE","False","FALSE",296019.607473206,-2849234.59958484
"1934","SAASTP0001","NW","False","FALSE",295920.682669875,-2849232.27641101
"1935","SAASTP0001","SE","False","FALSE",296016.953897416,-2849335.80840234
"1936","SAASTP0001","SW","False","FALSE",295918.873166793,-2849332.88134569
"1937","SAASTP0002","NE","False","FALSE",297646.892763021,-2848872.51680735
"1938","SAASTP0002","NW","False","FALSE",297547.684068456,-2848870.79680808
"1939","SAASTP0002","SE","False","FALSE",297644.233551067,-2848973.41343655
"1940","SAASTP0002","SW","False","FALSE",297545.851809251,-2848971.40111057
"1941","SAASTP0003","NE","False","FALSE",303315.952574574,-2848942.55025086
"1942","SAASTP0003","NW","False","FALSE",303217.915086885,-2848926.16892457
"1943","SAASTP0003","SE","False","FALSE",303305.015437561,-2849043.87123206
"1944","SAASTP0003","SW","False","FALSE",303207.269948616,-2849026.87327971
"1945","SAASTP0004","NE","False","FALSE",341292.791027866,-2829071.51368198
"1946","SAASTP0004","NW","False","FALSE",341194.040774075,-2829058.71684398
"1947","SAASTP0004","SE","False","FALSE",341279.797473571,-2829172.12128498
"1948","SAASTP0004","SW","False","FALSE",341180.334293551,-2829159.02481213
"1949","SAASTP0005","NE","False","FALSE",338422.631600472,-2829854.34925444
"1950","SAASTP0005","NW","False","FALSE",338323.794162738,-2829851.98010483
"1951","SAASTP0005","SE","False","FALSE",338420.213895049,-2829955.58638787
"1952","SAASTP0005","SW","False","FALSE",338321.406078584,-2829953.24831764
"1953","SAASTP0006","NE","False","FALSE",382078.429105828,-2858513.52090396
"1954","SAASTP0006","NW","False","FALSE",381979.614907904,-2858509.27681891
"1955","SAASTP0006","SE","False","FALSE",382075.358815269,-2858614.72042176
"1956","SAASTP0006","SW","False","FALSE",381976.105071714,-2858612.30758592
"1957","SAASTP0007","NE","False","FALSE",376389.970383116,-2860003.09160465
"1958","SAASTP0007","NW","False","FALSE",376291.130102995,-2860000.13757522
"1959","SAASTP0007","SE","False","FALSE",376387.413510414,-2860103.15372809
"1960","SAASTP0007","SW","False","FALSE",376288.66716782,-2860101.04400279
"1961","SAASTP0008","NE","False","FALSE",373601.119664233,-2861472.13433577
"1962","SAASTP0008","NW","False","FALSE",373502.566863106,-2861469.21038295
"1963","SAASTP0008","SE","False","FALSE",373598.116691853,-2861573.33715568
"1964","SAASTP0008","SW","False","FALSE",373499.564682885,-2861570.41322636
"1965","SAASTP0009","NE","False","FALSE",365369.209022706,-2859141.19965711
"1966","SAASTP0009","NW","False","FALSE",365270.637976594,-2859138.34013911
"1967","SAASTP0009","SE","False","FALSE",365366.548725306,-2859242.41161022
"1968","SAASTP0009","SW","False","FALSE",365268.539504445,-2859239.25647883
"1969","SAASTP0010","NE","False","FALSE",353202.468358202,-2860636.87063122
"1970","SAASTP0010","NW","False","FALSE",353103.633053553,-2860634.09860864
"1971","SAASTP0010","SE","False","FALSE",353199.629406629,-2860738.07808755
"1972","SAASTP0010","SW","False","FALSE",353100.786188073,-2860735.61662223
"1973","SAASTP0011","NE","False","FALSE",340629.37402396,-2873060.67363013
"1974","SAASTP0011","NW","False","FALSE",340530.644676008,-2873057.68861857
"1975","SAASTP0011","SE","False","FALSE",340626.641662614,-2873161.57697676
"1976","SAASTP0011","SW","False","FALSE",340527.628977502,-2873158.89620259
"1977","SAASTP0012","NE","False","FALSE",337844.914044439,-2888950.95051584
"1978","SAASTP0012","NW","False","FALSE",337746.584682535,-2888947.99586491
"1979","SAASTP0012","SE","False","FALSE",337842.192046725,-2889052.17159072
"1980","SAASTP0012","SW","False","FALSE",337743.588163859,-2889049.2084375
"1981","SAASTP0013","NE","False","FALSE",325563.109961768,-2883163.22895252
"1982","SAASTP0013","NW","False","FALSE",325464.45147528,-2883160.6738803
"1983","SAASTP0013","SE","False","FALSE",325560.488104616,-2883264.45084202
"1984","SAASTP0013","SW","False","FALSE",325461.289310381,-2883261.88177896
"1985","SAASTP0014","NE","False","FALSE",452316.993417378,-3031560.59694845
"1986","SAASTP0014","NW","False","FALSE",452218.420591936,-3031557.00764498
"1987","SAASTP0014","SE","False","FALSE",452313.579788615,-3031661.81999963
"1988","SAASTP0014","SW","False","FALSE",452214.508680465,-3031656.96532815
"1989","SAASTP0015","NE","False","FALSE",455112.381638916,-3032170.09944417
"1990","SAASTP0015","NW","False","FALSE",455013.556100828,-3032167.9379304
"1991","SAASTP0015","SE","False","FALSE",455110.357299601,-3032271.03667821
"1992","SAASTP0015","SW","False","FALSE",455011.573261423,-3032266.17002714
"1993","SAASTP0016","NE","False","FALSE",450540.929531155,-3028572.96137686
"1994","SAASTP0016","NW","False","FALSE",450445.531722553,-3028552.60016309
"1995","SAASTP0016","SE","False","FALSE",450526.34079233,-3028673.71626697
"1996","SAASTP0016","SW","False","FALSE",450430.286473174,-3028652.14698389
"1997","SAASTP0017","NE","False","FALSE",451477.20201791,-3029148.16144069
"1998","SAASTP0017","NW","False","FALSE",451380.262019971,-3029127.25070494
"1999","SAASTP0017","SE","False","FALSE",451461.649496617,-3029246.83506786
"2000","SAASTP0017","SW","False","FALSE",451364.452202921,-3029227.39916927
"2001","SAASTP0018","NE","False","FALSE",428617.06413725,-3094966.72682391
"2002","SAASTP0018","NW","False","FALSE",428519.825682835,-3094955.83377995
"2003","SAASTP0018","SE","False","FALSE",428603.003651342,-3095057.72167844
"2004","SAASTP0018","SW","False","FALSE",428504.217670919,-3095055.73024222
"2005","SAASTP0019","NE","False","FALSE",433772.236021254,-3093591.2299626
"2006","SAASTP0019","NW","False","FALSE",433673.40779154,-3093590.05038101
"2007","SAASTP0019","SE","False","FALSE",433769.894956965,-3093692.42236577
"2008","SAASTP0019","SW","False","FALSE",433671.123391382,-3093690.20307904
"2009","SAASTP0020","NE","False","FALSE",431532.395535138,-3095532.67932622
"2010","SAASTP0020","NW","False","FALSE",431434.368032493,-3095528.73208146
"2011","SAASTP0020","SE","False","FALSE",431529.700047652,-3095633.70952167
"2012","SAASTP0020","SW","False","FALSE",431431.343181277,-3095630.89795866
"2013","SAASTP0021","NE","False","FALSE",438838.202345676,-3091840.73225327
"2014","SAASTP0021","NW","False","FALSE",438741.831812307,-3091837.26171895
"2015","SAASTP0021","SE","False","FALSE",438836.310738803,-3091942.57788599
"2016","SAASTP0021","SW","False","FALSE",438737.653239892,-3091939.69855141
"2017","SAASTP0022","NE","False","FALSE",246039.22578499,-3064433.00467484
"2018","SAASTP0022","NW","False","FALSE",245942.386039233,-3064411.13352365
"2019","SAASTP0022","SE","False","FALSE",246028.063992222,-3064533.4572799
"2020","SAASTP0022","SW","False","FALSE",245931.761825423,-3064511.90881036
"2021","SAASTP0023","NE","False","FALSE",250770.86752316,-3064883.21130788
"2022","SAASTP0023","NW","False","FALSE",250672.565470088,-3064880.90971127
"2023","SAASTP0023","SE","False","FALSE",250768.817645001,-3064984.46871335
"2024","SAASTP0023","SW","False","FALSE",250670.251217877,-3064981.84982938
"2025","SAASTP0024","NE","False","FALSE",289042.365653596,-3041606.2133651
"2026","SAASTP0024","NW","False","FALSE",288943.331039073,-3041604.21808097
"2027","SAASTP0024","SE","False","FALSE",289040.007506173,-3041707.46466274
"2028","SAASTP0024","SW","False","FALSE",288941.772693017,-3041705.80108526
"2029","SAASTP0025","NE","False","FALSE",288883.035362894,-3037745.44490161
"2030","SAASTP0025","NW","False","FALSE",288784.240273022,-3037743.11491543
"2031","SAASTP0025","SE","False","FALSE",288880.65006612,-3037846.69683304
"2032","SAASTP0025","SW","False","FALSE",288781.855782024,-3037844.36686584
"2033","SAASTP0026","NE","False","FALSE",281629.375691862,-3018407.01174093
