Label SW,site_location_name,site_location_id,established_date,point,latitude,longitude,threedcq,,,,
TCATNM0001,TCATNM0001,61355,21/11/2019,SW,-41.7741562,147.3154927,0,,,,
,TCATNM0002,61387,22/11/2019,CENTRE,-42.05165935,147.4174236,0,,,,
,TCATNM0002,61387,22/11/2019,NE,-42.05118874,147.418043,0,,,,
,TCATNM0002,61387,22/11/2019,NW,-42.05117973,147.4168181,0,,,,
,TCATNM0002,61387,22/11/2019,SE,-42.05207744,147.4180388,0,,,,
TCATNM0002,TCATNM0002,61387,22/11/2019,SW,-42.0520787,147.4168144,0,,,,
,TCATNM0003,61380,23/11/2019,CENTRE,-42.03637712,147.4336349,0,,,,
,TCATNM0003,61380,23/11/2019,NE,-42.03591945,147.4342385,0,,,,
,TCATNM0003,61380,23/11/2019,NW,-42.03591868,147.4330168,0,,,,
,TCATNM0003,61380,23/11/2019,SE,-42.03680099,147.4342368,0,,,,
TCATNM0003,TCATNM0003,61380,23/11/2019,SW,-42.03680281,147.4330138,0,,,,
,TCATNM0004,61388,24/11/2019,CENTRE,-41.84515688,147.4845466,0,,,,
,TCATNM0004,61388,24/11/2019,NE,-41.84474222,147.4851244,0,,,,
,TCATNM0004,61388,24/11/2019,NW,-41.84474692,147.4839098,0,,,,
,TCATNM0004,61388,24/11/2019,SE,-41.84563447,147.4851246,0,,,,
TCATNM0004,TCATNM0004,61388,24/11/2019,SW,-41.8456348,147.4839093,0,,,,
,TCATNM0005,61390,25/11/2019,CENTRE,-41.79644283,147.6085828,0,,,,
,TCATNM0005,61390,25/11/2019,NE,-41.79600953,147.6091889,0,,,,
,TCATNM0005,61390,25/11/2019,NW,-41.79600791,147.60797,0,,,,
,TCATNM0005,61390,25/11/2019,SE,-41.79690086,147.6091874,0,,,,
TCATNM0005,TCATNM0005,61390,25/11/2019,SW,-41.79689749,147.6079684,0,,,,
,TCATNM0006,61394,26/11/2019,CENTRE,-42.05197383,147.5498729,0,,,,
,TCATNM0006,61394,26/11/2019,NE,-42.0515262,147.5504857,0,,,,
,TCATNM0006,61394,26/11/2019,NW,-42.05152711,147.5492611,0,,,,
,TCATNM0006,61394,26/11/2019,SE,-42.05241507,147.550485,0,,,,
TCATNM0006,TCATNM0006,61394,26/11/2019,SW,-42.05240991,147.5492618,0,,,,
,VCAAUA0001,61230,22/01/2018,CENTRE,-36.908525,147.2882889,0.692,,,,
,VCAAUA0001,61230,22/01/2018,NE,-36.908075,147.2888472,0.783,,,,
,VCAAUA0001,61230,22/01/2018,NW,-36.90807222,147.2877278,0.734,,,,
,VCAAUA0001,61230,22/01/2018,SE,-36.908975,147.28885,0.722,,,,
VCAAUA0001,VCAAUA0001,61230,22/01/2018,SW,-36.90896944,147.2877306,0.67,,,,
,VCAAUA0002,61231,23/01/2018,CENTRE,-36.91406389,147.2815944,0.745,,,,
,VCAAUA0002,61231,23/01/2018,NE,-36.91361389,147.2821583,1.073,,,,
,VCAAUA0002,61231,23/01/2018,NW,-36.91361389,147.2810333,0.975,,,,
,VCAAUA0002,61231,23/01/2018,SE,-36.91451389,147.2821556,0.862,,,,
VCAAUA0002,VCAAUA0002,61231,23/01/2018,SW,-36.91451111,147.2810389,1.241,,,,
,VCAAUA0003,61232,24/01/2018,CENTRE,-36.86171667,147.3206111,0.645,,,,
,VCAAUA0003,61232,24/01/2018,NE,-36.86126944,147.3211722,0.596,,,,
,VCAAUA0003,61232,24/01/2018,NW,-36.86126944,147.32005,0.602,,,,
,VCAAUA0003,61232,24/01/2018,SE,-36.86216667,147.3211722,0.896,,,,
VCAAUA0003,VCAAUA0003,61232,24/01/2018,SW,-36.86216944,147.3200528,0.69,,,,
,VCAAUA0004,61233,24/01/2018,CENTRE,-36.90729722,147.2906944,1.008,,,,
,VCAAUA0004,61233,24/01/2018,NE,-36.90685556,147.2912611,0.696,,,,
,VCAAUA0004,61233,24/01/2018,NW,-36.90684167,147.2901361,1.778,,,,
,VCAAUA0004,61233,24/01/2018,SE,-36.90775833,147.2912611,0.672,,,,
VCAAUA0004,VCAAUA0004,61233,24/01/2018,SW,-36.90775833,147.2901389,0.649,,,,
,VCAAUA0005,61234,25/01/2018,CENTRE,-36.89222222,147.2992222,0.67,,,,
,VCAAUA0005,61234,25/01/2018,NE,-36.89177222,147.2997917,0.609,,,,
,VCAAUA0005,61234,25/01/2018,NW,-36.89177222,147.2986694,0.496,,,,
,VCAAUA0005,61234,25/01/2018,SE,-36.89266111,147.2997861,0.542,,,,
VCAAUA0005,VCAAUA0005,61234,25/01/2018,SW,-36.89267778,147.2986611,0.953,,,,
,VCAAUA0006,61235,26/01/2018,CENTRE,-36.91576944,147.2133306,0.857,,,,
,VCAAUA0006,61235,26/01/2018,NE,-36.91532222,147.2138944,0.974,,,,
,VCAAUA0006,61235,26/01/2018,NW,-36.91531944,147.2127694,0.978,,,,
,VCAAUA0006,61235,26/01/2018,SE,-36.916225,147.2138917,1.069,,,,
VCAAUA0006,VCAAUA0006,61235,26/01/2018,SW,-36.91621944,147.2127722,0.759,,,,
,VCAAUA0007,61236,27/01/2018,CENTRE,-36.90740833,147.2561389,1.398,,,,
,VCAAUA0007,61236,27/01/2018,NE,-36.90696111,147.2567,1.141,,,,
,VCAAUA0007,61236,27/01/2018,NW,-36.90695556,147.2555806,1.614,,,,
,VCAAUA0007,61236,27/01/2018,SE,-36.90786389,147.2567,1.168,,,,
VCAAUA0007,VCAAUA0007,61236,27/01/2018,SW,-36.90786111,147.2555833,1.287,,,,
,VCAAUA0008,61237,27/01/2018,CENTRE,-36.90261389,147.2529,2.537,,,,
,VCAAUA0008,61237,27/01/2018,NE,-36.90215278,147.2534361,0.529,,,,
,VCAAUA0008,61237,27/01/2018,NW,-36.90214722,147.2523111,0.745,,,,
,VCAAUA0008,61237,27/01/2018,SE,-36.90305833,147.2534306,1.022,,,,
VCAAUA0008,VCAAUA0008,61237,27/01/2018,SW,-36.90305833,147.2523167,1.266,,,,
,VCAAUA0009,61238,28/01/2018,CENTRE,-36.89356111,147.3030833,1.392,,,,
,VCAAUA0009,61238,28/01/2018,NE,-36.89311389,147.3036417,2.052,,,,
,VCAAUA0009,61238,28/01/2018,NW,-36.89311389,147.302525,0.847,,,,
,VCAAUA0009,61238,28/01/2018,SE,-36.89401111,147.3036361,2.094,,,,
VCAAUA0009,VCAAUA0009,61238,28/01/2018,SW,-36.89400833,147.3025167,0.792,,,,
,VCAAUA0010,61239,29/01/2018,CENTRE,-36.85627778,147.3540556,0.967,,,,
,VCAAUA0010,61239,29/01/2018,NE,-36.855825,147.3546167,0.766,,,,
,VCAAUA0010,61239,29/01/2018,NW,-36.85582778,147.3534944,0.641,,,,
,VCAAUA0010,61239,29/01/2018,SE,-36.85672778,147.3546139,0.659,,,,
VCAAUA0010,VCAAUA0010,61239,29/01/2018,SW,-36.856725,147.3534972,0.706,,,,
,VCAAUA0011,61240,30/01/2018,CENTRE,-37.11027222,147.1648833,0.717,,,,
,VCAAUA0011,61240,30/01/2018,NE,-37.10982222,147.1654417,0.671,,,,
,VCAAUA0011,61240,30/01/2018,NW,-37.10981944,147.1643194,0.633,,,,
,VCAAUA0011,61240,30/01/2018,SE,-37.11072778,147.1654389,0.609,,,,
VCAAUA0011,VCAAUA0011,61240,30/01/2018,SW,-37.11071944,147.1643167,0.625,,,,
,VCAAUA0012,61307,31/01/2018,CENTRE,-37.099675,147.156125,0.687,,,,
,VCAAUA0012,61307,31/01/2018,NE,-37.09921944,147.1566833,0.775,,,,
,VCAAUA0012,61307,31/01/2018,NW,-37.09921944,147.1555611,0.652,,,,
,VCAAUA0012,61307,31/01/2018,SE,-37.10012222,147.1566861,0.736,,,,
VCAAUA0012,VCAAUA0012,61307,31/01/2018,SW,-37.10011944,147.1555583,0.837,,,,
,VCAAUA0013,61241,2/02/2018,CENTRE,-37.40780556,146.7516194,0.922,,,,
,VCAAUA0013,61241,2/02/2018,NE,-37.40735556,146.7521806,0.864,,,,
,VCAAUA0013,61241,2/02/2018,NW,-37.40735,146.7510528,0.675,,,,
,VCAAUA0013,61241,2/02/2018,SE,-37.40825556,146.7521806,0.761,,,,
VCAAUA0013,VCAAUA0013,61241,2/02/2018,SW,-37.40825556,146.7510639,1.074,,,,
,VCAAUA0014,61257,2/02/2018,CENTRE,-37.40163333,146.7556278,0.689,,,,
,VCAAUA0014,61257,2/02/2018,NE,-37.40118611,146.7561917,0.54,,,,
,VCAAUA0014,61257,2/02/2018,NW,-37.40118333,146.7550556,0.626,,,,
,VCAAUA0014,61257,2/02/2018,SE,-37.40208333,146.7561833,0.651,,,,
VCAAUA0014,VCAAUA0014,61257,2/02/2018,SW,-37.40208056,146.7550611,0.564,,,,
,VCAAUA0015,61242,3/02/2018,CENTRE,-37.38839722,146.7651333,1.313,,,,
,VCAAUA0015,61242,3/02/2018,NE,-37.38794444,146.7657028,1.088,,,,
,VCAAUA0015,61242,3/02/2018,NW,-37.38797222,146.7645611,15.755,,,,
,VCAAUA0015,61242,3/02/2018,SE,-37.38887222,146.7656806,2.303,,,,
VCAAUA0015,VCAAUA0015,61242,3/02/2018,SW,-37.38884722,146.7645694,1.061,,,,
,VCAMDD0001,60268,20/01/2015,CENTRE,-34.98053889,141.6110944,0.701,,,,
,VCAMDD0001,60268,20/01/2015,NE,-34.98008889,141.6116333,0.891,,,,
,VCAMDD0001,60268,20/01/2015,NW,-34.98008889,141.61055,0.587,,,,
,VCAMDD0001,60268,20/01/2015,SE,-34.98099167,141.6116389,1.326,,,,
VCAMDD0001,VCAMDD0001,60268,20/01/2015,SW,-34.98098611,141.6105389,0.933,,,,
,VCAMDD0002,60250,20/01/2015,CENTRE,-34.981875,141.6520639,786,,,,
,VCAMDD0002,60250,20/01/2015,NE,-34.98138611,141.6526,730,,,,
,VCAMDD0002,60250,20/01/2015,NW,-34.98139167,141.6514806,437,,,,
,VCAMDD0002,60250,20/01/2015,SE,-34.98229167,141.6525806,647,,,,
VCAMDD0002,VCAMDD0002,60250,20/01/2015,SW,-34.98229444,141.6514833,632,,,,
,VCAMDD0003,60269,21/01/2015,CENTRE,-34.99784167,141.7289639,1.187,,,,
,VCAMDD0003,60269,21/01/2015,NE,-34.99739444,141.7294556,0.808,,,,
,VCAMDD0003,60269,21/01/2015,NW,-34.99739722,141.7283667,0.889,,,,
,VCAMDD0003,60269,21/01/2015,SE,-34.9983,141.7294556,0.819,,,,
VCAMDD0003,VCAMDD0003,60269,21/01/2015,SW,-34.99829444,141.7283611,0.667,,,,
,WAAAVW0001,61223,4/10/2016,CENTRE,-31.90176944,118.9441639,5.491,,,,
,WAAAVW0001,61223,4/10/2016,NE,-31.9014,118.9447167,4.922,,,,
,WAAAVW0001,61223,4/10/2016,NW,-31.90136944,118.9436556,5.015,,,,
,WAAAVW0001,61223,4/10/2016,SE,-31.90229167,118.9446861,4.706,,,,
WAAAVW0001,WAAAVW0001,61223,4/10/2016,SW,-31.90223611,118.9436306,6.289,,,,
,WAAAVW0002,61224,5/10/2016,CENTRE,-31.84538333,118.9056417,5.695,,,,
,WAAAVW0002,61224,5/10/2016,NE,-31.84496389,118.9061917,5.181,,,,
,WAAAVW0002,61224,5/10/2016,NW,-31.84493889,118.90515,6.783,,,,
,WAAAVW0002,61224,5/10/2016,SE,-31.84586389,118.9061778,5.549,,,,
WAAAVW0002,WAAAVW0002,61224,5/10/2016,SW,-31.84583333,118.905125,6.138,,,,
,WAAAVW0003,61225,6/10/2016,CENTRE,-32.47994444,116.9394194,6.437,,,,
,WAAAVW0003,61225,6/10/2016,NE,-32.47949722,116.9399833,7.136,,,,
,WAAAVW0003,61225,6/10/2016,NW,-32.47948611,116.9388528,9.314,,,,
,WAAAVW0003,61225,6/10/2016,SE,-32.48041111,116.9399722,7.273,,,,
WAAAVW0003,WAAAVW0003,61225,6/10/2016,SW,-32.480397,116.938906,8.244,,,,
,WAAAVW0004,61226,6/10/2016,CENTRE,-32.47926111,116.9361722,6.933,,,,
,WAAAVW0004,61226,6/10/2016,NE,-32.47879722,116.9366861,6.669,,,,
,WAAAVW0004,61226,6/10/2016,NW,-32.47879722,116.9356222,7.027,,,,
,WAAAVW0004,61226,6/10/2016,SE,-32.47969444,116.9366944,6.408,,,,
WAAAVW0004,WAAAVW0004,61226,6/10/2016,SW,-32.47970556,116.9356139,9.271,,,,
,WAAAVW0005,61377,27/08/2019,CENTRE,-29.6164132,116.9667129,0,,,,
,WAAAVW0005,61377,27/08/2019,NE,-29.6159221,116.9672599,0,,,,
,WAAAVW0005,61377,27/08/2019,NW,-29.615927,116.966217,0,,,,
,WAAAVW0005,61377,27/08/2019,SE,-29.6168122,116.9672536,0,,,,
WAAAVW0005,WAAAVW0005,61377,27/08/2019,SW,-29.6168112,116.966213,0,,,,
,WAAAVW0006,61403,28/08/2019,CENTRE,-29.60309185,116.96807,0,,,,
,WAAAVW0006,61403,28/08/2019,NE,-29.60265363,116.9685832,0,,,,
,WAAAVW0006,61403,28/08/2019,NW,-29.60265157,116.9675517,0,,,,
,WAAAVW0006,61403,28/08/2019,SE,-29.60354925,116.9685862,0,,,,
WAAAVW0006,WAAAVW0006,61403,28/08/2019,SW,-29.6035454,116.9675462,0,,,,
,WAAAVW0007,61378,28/08/2019,CENTRE,-29.6716208,116.9669596,0,,,,
,WAAAVW0007,61378,28/08/2019,NE,-29.6711562,116.9674832,0,,,,
,WAAAVW0007,61378,28/08/2019,NW,-29.6711717,116.9664387,0,,,,
,WAAAVW0007,61378,28/08/2019,SE,-29.6720748,116.9674647,0,,,,
WAAAVW0007,WAAAVW0007,61378,28/08/2019,SW,-29.6720517,116.9664337,0,,,,
,WAACAR0001,61382,26/07/2019,CENTRE,-26.40763214,114.3672652,0,,,,
,WAACAR0001,61382,26/07/2019,NE,-26.40725178,114.3677148,0,,,,
,WAACAR0001,61382,26/07/2019,NW,-26.40725352,114.3667225,0,,,,
,WAACAR0001,61382,26/07/2019,SE,-26.4081406,114.3677216,0,,,,
WAACAR0001,WAACAR0001,61382,26/07/2019,SW,-26.40814394,114.3667124,0,,,,
,WAACAR0002,61381,26/07/2019,CENTRE,-26.48058,114.27834,,,,,
,WAACAR0002,61381,26/07/2019,NE,-26.48013,114.27885,,,,,
,WAACAR0002,61381,26/07/2019,NW,-26.48010867,114.2778843,,,,,
,WAACAR0002,61381,26/07/2019,SE,-26.48104,114.27883,,,,,
WAACAR0002,WAACAR0002,61381,26/07/2019,SW,-26.48102,114.27782,,,,,
,WAACAR0003,61383,27/07/2019,CENTRE,-26.51465964,114.0988706,0,,,,
,WAACAR0003,61383,27/07/2019,NE,-26.51418099,114.099364,0,,,,
,WAACAR0003,61383,27/07/2019,NW,-26.51418097,114.0983532,0,,,,
,WAACAR0003,61383,27/07/2019,SE,-26.51505687,114.0993916,0,,,,
WAACAR0003,WAACAR0003,61383,27/07/2019,SW,-26.51507941,114.0983564,0,,,,
,WAACAR0004,61384,27/07/2019,CENTRE,-26.36762622,114.2206808,,,,,
,WAACAR0004,61384,27/07/2019,NE,-26.36716763,114.2212098,,,,,
,WAACAR0004,61384,27/07/2019,NW,-26.36718012,114.220213,,,,,
,WAACAR0004,61384,27/07/2019,SE,-26.36806336,114.2212101,,,,,
WAACAR0004,WAACAR0004,61384,27/07/2019,SW,-26.3680647,114.2202138,,,,,
,WAACEK0001,61208,9/06/2016,CENTRE,-16.46107222,126.3983778,9.27,,,,
,WAACEK0001,61208,9/06/2016,NE,-16.46061667,126.3988611,7.008,,,,
,WAACEK0001,61208,9/06/2016,NW,-16.46061389,126.3979222,6.358,,,,
,WAACEK0001,61208,9/06/2016,SE,-16.461525,126.3988583,8.936,,,,
WAACEK0001,WAACEK0001,61208,9/06/2016,SW,-16.46151667,126.3979222,9.014,,,,
,WAACEK0002,61210,10/06/2016,CENTRE,-17.052125,125.2428667,4.931,,,,
,WAACEK0002,61210,10/06/2016,NE,-17.05167222,125.2433389,6.109,,,,
,WAACEK0002,61210,10/06/2016,NW,-17.05166944,125.2423972,5.606,,,,
,WAACEK0002,61210,10/06/2016,SE,-17.05258611,125.2433222,5,,,,
WAACEK0002,WAACEK0002,61210,10/06/2016,SW,-17.05256944,125.2423972,6.243,,,,
,WAACEK0003,61211,11/06/2016,CENTRE,-17.23752222,125.2960333,7.434,,,,
,WAACEK0003,61211,11/06/2016,NE,-17.23706944,125.2965083,7.117,,,,
,WAACEK0003,61211,11/06/2016,NW,-17.23706389,125.2955667,8.089,,,,
,WAACEK0003,61211,11/06/2016,SE,-17.23796667,125.2965056,9.402,,,,
WAACEK0003,WAACEK0003,61211,11/06/2016,SW,-17.23796944,125.2955611,7.244,,,,
,WAACOO0001,59863,6/07/2013,CENTRE,-31.39915,119.5194583,2,,,,
,WAACOO0001,59863,6/07/2013,NE,-31.39872222,119.5200278,2,,,,
,WAACOO0001,59863,6/07/2013,NW,-31.39869444,119.5189722,2,,,,
,WAACOO0001,59863,6/07/2013,SE,-31.39966667,119.5200556,2,,,,
WAACOO0001,WAACOO0001,59863,6/07/2013,SW,-31.39961111,119.5189444,2,,,,
,WAACOO0002,59864,6/10/2013,CENTRE,-31.40121944,119.6519139,4.179,,,,
,WAACOO0002,59864,6/10/2013,NE,-31.40076667,119.6524417,4.366,,,,
,WAACOO0002,59864,6/10/2013,NW,-31.40076667,119.6513889,4.668,,,,
,WAACOO0002,59864,6/10/2013,SE,-31.40166944,119.6524417,4.386,,,,
WAACOO0002,WAACOO0002,59864,6/10/2013,SW,-31.40166944,119.6513889,5.03,,,,
,WAACOO0003,59866,8/08/2013,CENTRE,-31.3995,119.6483611,1,,,,
,WAACOO0003,59866,8/08/2013,NE,-31.39902778,119.6489167,1,,,,
,WAACOO0003,59866,8/08/2013,NW,-31.39902778,119.6478333,1,,,,
,WAACOO0003,59866,8/08/2013,SE,-31.39994444,119.6489167,1,,,,
WAACOO0003,WAACOO0003,59866,8/08/2013,SW,-31.39997222,119.6478611,1,,,,
,WAACOO0004,59868,20/08/2013,CENTRE,-31.39844444,119.6470556,1,,,,
,WAACOO0004,59868,20/08/2013,NE,-31.398,119.6475833,1,,,,
,WAACOO0004,59868,20/08/2013,NW,-31.398,119.6465556,1,,,,
,WAACOO0004,59868,20/08/2013,SE,-31.39883333,119.6476111,1,,,,
WAACOO0004,WAACOO0004,59868,20/08/2013,SW,-31.39886111,119.6465556,1,,,,
,WAACOO0005,59865,23/08/2013,CENTRE,-31.60242778,119.8101306,0.666,,,,
,WAACOO0005,59865,23/08/2013,NE,-31.60197778,119.8106583,0.634,,,,
,WAACOO0005,59865,23/08/2013,NW,-31.60197778,119.8096056,0.708,,,,
,WAACOO0005,59865,23/08/2013,SE,-31.60288056,119.8106583,0.633,,,,
WAACOO0005,WAACOO0005,59865,23/08/2013,SW,-31.60288056,119.8096056,0.909,,,,
,WAACOO0006,59857,20/08/2013,CENTRE,-31.595912,119.824635,,,,,
,WAACOO0006,59857,20/08/2013,NE,-31.595475,119.8251778,1,,,,
,WAACOO0006,59857,20/08/2013,NW,-31.595475,119.824125,1,,,,
,WAACOO0006,59857,20/08/2013,SE,-31.596375,119.8251778,1,,,,
WAACOO0006,WAACOO0006,59857,20/08/2013,SW,-31.59637778,119.8241222,1,,,,
,WAACOO0007,59859,15/10/2013,CENTRE,-31.60627222,119.808075,1,,,,
,WAACOO0007,59859,15/10/2013,NE,-31.60582222,119.8086,1,,,,
,WAACOO0007,59859,15/10/2013,NW,-31.60582222,119.8075472,1,,,,
,WAACOO0007,59859,15/10/2013,SE,-31.60672222,119.8086,1,,,,
WAACOO0007,WAACOO0007,59859,15/10/2013,SW,-31.60672222,119.8075472,1,,,,
,WAACOO0008,59861,15/10/2013,CENTRE,-31.609048,119.792783,,,,,
,WAACOO0008,59861,15/10/2013,NE,-31.60860556,119.7933278,0.926,,,,
,WAACOO0008,59861,15/10/2013,NW,-31.60864141,119.7922974,,,,,
,WAACOO0008,59861,15/10/2013,SE,-31.60950833,119.793325,5.946,,,,
WAACOO0008,WAACOO0008,59861,15/10/2013,SW,-31.60951,119.79227,1,,,,
,WAACOO0009,59862,15/10/2013,CENTRE,-31.23866111,120.3266333,4.49,,,,
,WAACOO0009,59862,15/10/2013,NE,-31.23820833,120.3271583,5.42,,,,
,WAACOO0009,59862,15/10/2013,NW,-31.23820833,120.3261083,4.911,,,,
,WAACOO0009,59862,15/10/2013,SE,-31.23910833,120.3271583,6.499,,,,
WAACOO0009,WAACOO0009,59862,15/10/2013,SW,-31.23911389,120.3261083,5.279,,,,
,WAACOO0010,59860,15/10/2013,NE,-31.23090833,120.3308778,10.173,,,,
,WAACOO0010,59860,15/10/2013,NW,-31.23090556,120.3298333,4.588,,,,
,WAACOO0010,59860,15/10/2013,SE,-31.23180833,120.3308833,7.013,,,,
WAACOO0010,WAACOO0010,59860,15/10/2013,SW,-31.23180833,120.3298333,4.361,,,,
,WAACOO0011,59858,4/10/2013,CENTRE,-31.25233889,120.3424472,1,,,,
,WAACOO0011,59858,4/10/2013,NE,-31.25188611,120.3429722,1,,,,
,WAACOO0011,59858,4/10/2013,NW,-31.25188611,120.3419222,1,,,,
,WAACOO0011,59858,4/10/2013,SE,-31.25278889,120.3429722,1,,,,
WAACOO0011,WAACOO0011,59858,4/10/2013,SW,-31.25283625,120.3419386,1,,,,
,WAACOO0012,59881,5/03/2014,CENTRE,-31.23690833,120.3328194,654,,,,
,WAACOO0012,59881,5/03/2014,NE,-31.23645556,120.3333472,448,,,,
,WAACOO0012,59881,5/03/2014,NW,-31.23645833,120.3322972,277,,,,
,WAACOO0012,59881,5/03/2014,SE,-31.23735833,120.3333472,76,,,,
WAACOO0012,WAACOO0012,59881,5/03/2014,SW,-31.23736111,120.3322972,383,,,,
,WAACOO0016,59878,13/02/2014,CENTRE,-31.20276389,120.3087389,96,,,,
,WAACOO0016,59878,13/02/2014,NE,-31.20231389,120.3092667,863,,,,
,WAACOO0016,59878,13/02/2014,NW,-31.20231389,120.3082139,2,,,,
,WAACOO0016,59878,13/02/2014,SE,-31.20321667,120.3092639,731,,,,
WAACOO0016,WAACOO0016,59878,13/02/2014,SW,-31.20321667,120.3082167,998,,,,
,WAACOO0017,59879,17/02/2014,CENTRE,-31.16918333,120.3054556,697,,,,
,WAACOO0017,59879,17/02/2014,NE,-31.16873333,120.3059806,109,,,,
,WAACOO0017,59879,17/02/2014,NW,-31.16873333,120.3049306,767,,,,
,WAACOO0017,59879,17/02/2014,SE,-31.16963611,120.3059806,351,,,,
WAACOO0017,WAACOO0017,59879,17/02/2014,SW,-31.16963611,120.3049306,645,,,,
,WAACOO0018,59880,20/02/2014,CENTRE,-31.195175,120.3184111,334,,,,
,WAACOO0018,59880,20/02/2014,NE,-31.194725,120.3189361,572,,,,
,WAACOO0018,59880,20/02/2014,NW,-31.194725,120.3178861,59,,,,
,WAACOO0018,59880,20/02/2014,SE,-31.195625,120.3189361,507,,,,
WAACOO0018,WAACOO0018,59880,20/02/2014,SW,-31.195625,120.3178889,669,,,,
,WAACOO0019,59882,3/03/2014,CENTRE,-31.20665833,120.2656611,159,,,,
,WAACOO0019,59882,3/03/2014,NE,-31.20620833,120.2661861,954,,,,
,WAACOO0019,59882,3/03/2014,NW,-31.20620833,120.2651361,9,,,,
,WAACOO0019,59882,3/03/2014,SE,-31.20710833,120.2661861,924,,,,
WAACOO0019,WAACOO0019,59882,3/03/2014,SW,-31.20710833,120.2651361,129,,,,
,WAACOO0020,59869,30/10/2013,CENTRE,-30.191425,120.655663,1,,,,
,WAACOO0020,59869,30/10/2013,NE,-30.19111111,120.6562778,1,,,,
,WAACOO0020,59869,30/10/2013,NW,-30.191,120.6552222,1,,,,
,WAACOO0020,59869,30/10/2013,SE,-30.192,120.6561389,1,,,,
WAACOO0020,WAACOO0020,59869,30/10/2013,SW,-30.192,120.6551389,1,,,,
,WAACOO0021,59875,1/11/2013,CENTRE,-30.19198611,120.6511778,1,,,,
,WAACOO0021,59875,1/11/2013,NE,-30.19155556,120.65175,1,,,,
,WAACOO0021,59875,1/11/2013,NW,-30.19141667,120.6507222,1,,,,
,WAACOO0021,59875,1/11/2013,SE,-30.19247222,120.6516111,1,,,,
WAACOO0021,WAACOO0021,59875,1/11/2013,SW,-30.19233333,120.6506111,1,,,,
,WAACOO0022,59872,12/11/2013,CENTRE,-30.19483333,120.6331389,1,,,,
,WAACOO0022,59872,12/11/2013,NE,-30.19438889,120.6337222,1,,,,
,WAACOO0022,59872,12/11/2013,NW,-30.19441667,120.6326389,1,,,,
,WAACOO0022,59872,12/11/2013,SE,-30.19533333,120.63375,1,,,,
WAACOO0022,WAACOO0022,59872,12/11/2013,SW,-30.19530556,120.63275,1,,,,
,WAACOO0023,59867,15/11/2013,CENTRE,-30.19235194,120.641955,1,,,,
,WAACOO0023,59867,15/11/2013,NE,-30.19190222,120.6425369,1,,,,
,WAACOO0023,59867,15/11/2013,NW,-30.19187472,120.6415094,1,,,,
,WAACOO0023,59867,15/11/2013,SE,-30.19280389,120.6425156,1,,,,
WAACOO0023,WAACOO0023,59867,15/11/2013,SW,-30.19279417,120.6414669,1,,,,
,WAACOO0024,59870,26/11/2013,CENTRE,-30.18497222,120.6446556,11.317,,,,
,WAACOO0024,59870,26/11/2013,NE,-30.18451667,120.6451778,10.839,,,,
,WAACOO0024,59870,26/11/2013,NW,-30.18451944,120.6441389,7.585,,,,
,WAACOO0024,59870,26/11/2013,SE,-30.18542222,120.645175,10.856,,,,
WAACOO0024,WAACOO0024,59870,26/11/2013,SW,-30.18542222,120.6441389,11.331,,,,
,WAACOO0025,59871,29/11/2013,CENTRE,-30.19466667,120.5993028,5.662,,,,
,WAACOO0025,59871,29/11/2013,NE,-30.19421667,120.5998194,6.007,,,,
,WAACOO0025,59871,29/11/2013,NW,-30.19421389,120.5987833,6.097,,,,
,WAACOO0025,59871,29/11/2013,SE,-30.19511944,120.5998194,5.437,,,,
WAACOO0025,WAACOO0025,59871,29/11/2013,SW,-30.19511944,120.5987833,6.129,,,,
,WAACOO0026,59873,4/01/2014,CENTRE,-30.52993889,120.6662,6.291,,,,
,WAACOO0026,59873,4/01/2014,NE,-30.52948889,120.6667222,6.106,,,,
,WAACOO0026,59873,4/01/2014,NW,-30.52948889,120.6656806,5.727,,,,
,WAACOO0026,59873,4/01/2014,SE,-30.53038611,120.6667222,6.09,,,,
WAACOO0026,WAACOO0026,59873,4/01/2014,SW,-30.53038611,120.6656806,5.539,,,,
,WAACOO0027,59874,21/01/2014,CENTRE,-30.50103611,120.6605639,7.768,,,,
,WAACOO0027,59874,21/01/2014,NE,-30.50058611,120.6610861,9.485,,,,
,WAACOO0027,59874,21/01/2014,NW,-30.50058333,120.6600444,7.817,,,,
,WAACOO0027,59874,21/01/2014,SE,-30.50148611,120.6610833,11.396,,,,
WAACOO0027,WAACOO0027,59874,21/01/2014,SW,-30.50148611,120.6600417,5.842,,,,
,WAACOO0028,59876,9/01/2014,CENTRE,-30.48713333,120.6586556,6.623,,,,
,WAACOO0028,59876,9/01/2014,NE,-30.48668056,120.6591778,6.774,,,,
,WAACOO0028,59876,9/01/2014,NW,-30.48668056,120.6581361,6.592,,,,
,WAACOO0028,59876,9/01/2014,SE,-30.48758333,120.6591778,7.344,,,,
WAACOO0028,WAACOO0028,59876,9/01/2014,SW,-30.48758333,120.6581361,11.64,,,,
,WAACOO0029,59877,11/01/2014,CENTRE,-30.43244444,120.6272028,6.987,,,,
,WAACOO0029,59877,11/01/2014,NE,-30.43199444,120.6277222,8.54,,,,
,WAACOO0029,59877,11/01/2014,NW,-30.43199444,120.6266833,7.725,,,,
,WAACOO0029,59877,11/01/2014,SE,-30.43289722,120.6277222,8.152,,,,
WAACOO0029,WAACOO0029,59877,11/01/2014,SW,-30.43289722,120.6266833,0.657,,,,
