time,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,mean_pv_drop_after_fire,precip,precip_cv,precip_sum,precip_rolling,tmax,tmax_cv,tmax_sum,tmax_rolling,tmin,tmin_cv,tmin_sum,tmin_rolling,vapourpres_h09,vapourpres_h09_cv,vapourpres_h09_sum,vapourpres_h09_rolling,vapourpres_h15,vapourpres_h15_cv,vapourpres_h15_sum,vapourpres_h15_rolling,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460
1998-01-19,277.0,226095.0,6646547.69230769,3.69230769230769,68.3846153846154,26.5769230769231,24.0096153846154,28356.0,59.483840448031465,24.53502675677113,14.71625539815681,1.0,1998.0,19.0,55.882308394393235,29.14329105093764,13.626976795695363,3.353464717101101,-4.7569930069929995,1.4825174825174887,13.822840106525604,-0.22611927266931175,-100.0,-100.0,41.818359375,0.9030223125348262,1394.1337890625,277.05078125,32.07220458984375,0.3330172727979849,486.00335693359375,106.31903076171875,15.42718505859375,0.49816879863598174,205.91900634765625,36.23187255859375,14.30615234375,0.2320021933839589,240.4989013671875,43.80218505859375,11.30242919921875,0.20702939715706825,226.38690185546875,39.80963134765625,1.9762978343991282,56.1826171875,210.31640625,274.1650390625,610.142578125,1016.84765625,1121.3154296875,596.8310546875
1998-02-04,278.0,226086.038961039,6646555.25974026,43.1298701298701,46.3896103896104,9.44155844155844,21.961038961039,28356.0,59.535546604131426,20.723790746272346,18.448992387908966,2.0,1998.0,35.0,57.91036761276563,30.678940648821552,10.069609266698507,-8.62042736333433,-9.107011476895202,17.931330413772255,13.461313611048276,-0.36152649547732807,-100.0,-100.0,140.521484375,0.9030223125348262,1394.1337890625,241.52734375,27.7210693359375,0.3330172727979849,486.00335693359375,118.26776123046875,16.353271484375,0.49816879863598174,205.91900634765625,47.1739501953125,16.0723876953125,0.2320021933839589,240.4989013671875,48.56683349609375,15.100830078125,0.20702939715706825,226.38690185546875,43.05792236328125,1.2242417000129882,47.7578125,250.6015625,242.33203125,378.029296875,1161.45703125,1053.716796875,778.6611328125
1998-02-20,279.0,226095.0,6646545.0,1.33057851239669,64.198347107438,32.8925619834711,23.1157024793388,28356.0,58.77324911042547,17.25969557483644,22.7668950151806,2.0,1998.0,51.0,62.988234900952676,34.441682878471575,1.0653872909844335,-2.0931341385887023,3.157819453273998,-1.180864589955494,13.01795035797665,-0.4433632530716256,-100.0,-100.0,9.7236328125,0.9030223125348262,1394.1337890625,302.2734375,29.37945556640625,0.3330172727979849,486.00335693359375,127.90631103515625,13.47540283203125,0.49816879863598174,205.91900634765625,55.59539794921875,12.09783935546875,0.2320021933839589,240.4989013671875,53.6873779296875,9.32623291015625,0.20702939715706825,226.38690185546875,48.06207275390625,1.7423246319561194,155.6611328125,239.376953125,281.5263671875,263.009765625,1250.75,1022.6494140625,761.0380859375
1998-03-08,280.0,226086.382978723,6646553.61702128,51.9893617021277,44.7234042553191,2.92553191489362,12.3723404255319,28356.0,57.79727982986189,15.306902467624608,25.788274482097517,3.0,1998.0,67.0,63.35364847581661,33.39375838734152,1.7260867268512972,-0.8331030671456467,-3.258013263332412,4.429745786128809,12.535617443235486,-0.48233291474116413,-100.0,-100.0,0.412109375,0.9030223125348262,1394.1337890625,251.0693359375,30.5333251953125,0.3330172727979849,486.00335693359375,138.43896484375,13.14434814453125,0.49816879863598174,205.91900634765625,63.90740966796875,10.822021484375,0.2320021933839589,240.4989013671875,60.30303955078125,9.24102783203125,0.20702939715706825,226.38690185546875,55.0736083984375,1.933908474568181,148.251953125,239.318359375,250.8955078125,224.794921875,1327.0224609375,1030.3916015625,682.7724609375
1998-03-24,281.0,226089.705882353,6646567.64705882,6.97058823529412,69.9852941176471,21.4264705882353,23.6029411764706,28356.0,57.781998529175866,16.153283108946514,24.929994927601967,3.0,1998.0,83.0,59.994394887982295,28.512695353402233,10.112852890348417,2.893473505104552,-5.7330456976179,2.820004861448723,12.042863857111575,-0.49275358612391074,-100.0,-100.0,4.96875,0.9030223125348262,1394.1337890625,260.2900390625,27.237548828125,0.3330172727979849,486.00335693359375,144.1856689453125,10.82025146484375,0.49816879863598174,205.91900634765625,71.8267822265625,9.94268798828125,0.2320021933839589,240.4989013671875,65.62298583984375,7.705078125,0.20702939715706825,226.38690185546875,61.82061767578125,1.5684697449143126,10.1357421875,221.498046875,343.1142578125,288.767578125,1327.1787109375,1030.3916015625,634.2158203125
1998-04-09,282.0,226096.85840708,6646545.88495575,2.21238938053097,69.8053097345133,26.3185840707965,24.2300884955752,28356.0,58.479899399359695,19.67210494954684,20.659013778785763,4.0,1998.0,99.0,59.483840448031465,24.53502675677113,14.71625539815681,12.540952739597099,11.69652607795144,-24.888486160798358,11.559736755636525,-0.4831271014750502,-100.0,-100.0,84.3466796875,0.9030223125348262,1394.1337890625,256.9306640625,20.8721923828125,0.3330172727979849,486.00335693359375,149.8756103515625,11.2734375,0.49816879863598174,205.91900634765625,74.71136474609375,10.4945068359375,0.2320021933839589,240.4989013671875,68.0565185546875,10.2059326171875,0.20702939715706825,226.38690185546875,62.23333740234375,0.8629393003384224,5.380859375,194.23046875,269.6923828125,393.7255859375,1332.6279296875,1018.7158203125,640.61328125
1998-04-25,283.0,226090.573770492,6646528.27868852,49.5573770491803,43.9508196721311,5.73770491803279,17.8196721311475,28356.0,59.82902174734622,23.467189572787724,15.414708271429513,4.0,1998.0,115.0,59.535546604131426,20.723790746272346,18.448992387908966,-13.017237222758002,-7.844382835101255,21.293394406943097,11.105856887979154,-0.45387986765737054,-100.0,-100.0,38.1806640625,0.9030223125348262,1394.1337890625,387.21484375,17.14227294921875,0.3330172727979849,486.00335693359375,148.25830078125,6.877685546875,0.49816879863598174,205.91900634765625,77.04974365234375,9.62506103515625,0.2320021933839589,240.4989013671875,72.5816650390625,8.781494140625,0.20702939715706825,226.38690185546875,68.2864990234375,0.5512708872376622,89.193359375,156.5634765625,302.51953125,399.0048828125,1331.396484375,1019.65625,629.513671875
1998-05-11,284.0,226095.434782609,6646539.7826087,0.739130434782609,61.6521739130435,36.4347826086956,24.9565217391304,28356.0,61.02599718522059,27.80758265021322,9.76743439457143,5.0,1998.0,131.0,58.77324911042547,17.25969557483644,22.7668950151806,-4.0765679107349015,5.058099268949549,-0.7366294728741742,10.707248615011432,-0.3986082729677225,-100.0,-100.0,40.1328125,0.9030223125348262,1394.1337890625,271.251953125,15.2340087890625,0.3330172727979849,486.00335693359375,148.753662109375,5.39508056640625,0.49816879863598174,205.91900634765625,76.51654052734375,8.88232421875,0.2320021933839589,240.4989013671875,71.42230224609375,8.8836669921875,0.20702939715706825,226.38690185546875,65.21356201171875,0.42342349067843266,120.1513671875,114.0810546875,327.1591796875,405.1455078125,1254.0576171875,1099.9794921875,636.50390625
1998-05-27,285.0,226103.709677419,6646544.19354839,1.88709677419355,61.9677419354839,34.4193548387097,24.2258064516129,28356.0,59.903280977063375,30.182295475352984,8.422071964873894,5.0,1998.0,147.0,57.79727982986189,15.306902467624608,25.788274482097517,9.008461131676402,14.340824960338455,-23.83514013749337,10.399099036034912,-0.3081495789765203,-100.0,-100.0,18.365234375,0.9030223125348262,1394.1337890625,213.265625,15.85833740234375,0.3330172727979849,486.00335693359375,148.9324951171875,3.2081298828125,0.49816879863598174,205.91900634765625,74.2237548828125,7.76348876953125,0.2320021933839589,240.4989013671875,67.41705322265625,8.43450927734375,0.20702939715706825,226.38690185546875,59.2501220703125,0.4734750998718048,76.490234375,101.2744140625,391.7021484375,386.875,1288.1953125,1054.4560546875,698.2177734375
1998-06-12,285.2,226103.46774193522,6646541.604838712,2.84092741935484,62.23044354838712,33.23548387096776,24.30564516129032,28356.0,61.254169160547974,33.62094954577206,3.510535177992731,6.0,1998.0,163.0,57.781998529175866,16.153283108946514,24.929994927601967,0.2891348176718118,-1.5996493688639184,1.0508984922861226,10.22048381742687,-0.17861521860804075,-100.0,-100.0,106.7607421875,0.9030223125348262,1394.1337890625,197.4443359375,11.142822265625,0.3330172727979849,486.00335693359375,146.943603515625,2.92449951171875,0.49816879863598174,205.91900634765625,69.220458984375,7.265380859375,0.2320021933839589,240.4989013671875,63.2410888671875,7.34539794921875,0.20702939715706825,226.38690185546875,52.67559814453125,0.30772376193404855,58.498046875,127.908203125,307.5654296875,453.923828125,1290.255859375,1001.0703125,751.79296875
1998-06-28,285.4,226103.2258064514,6646539.016129034,3.79475806451613,62.49314516129034,32.05161290322582,24.38548387096774,28356.0,60.945797825611464,31.53195551717487,5.938135499336041,6.0,1998.0,179.0,58.479899399359695,19.67210494954684,20.659013778785763,0.26270161290322136,-1.1838709677419388,0.9538306451612971,10.199874830687426,-0.020608986739445,-100.0,-100.0,20.421875,0.9030223125348262,1394.1337890625,239.97265625,10.325927734375,0.3330172727979849,486.00335693359375,135.74359130859375,2.530029296875,0.49816879863598174,205.91900634765625,65.06671142578125,7.55133056640625,0.2320021933839589,240.4989013671875,59.429443359375,8.2723388671875,0.20702939715706825,226.38690185546875,51.5791015625,0.20172880315786884,125.1259765625,165.896484375,217.353515625,520.3701171875,1263.1123046875,1006.0458984375,794.693359375
1998-07-14,285.6,226102.9838709676,6646536.427419356,4.74858870967742,62.75584677419356,30.86774193548388,24.46532258064516,28356.0,63.80012866464632,32.17345979305188,2.3491328958281548,7.0,1998.0,195.0,59.82902174734622,23.467189572787724,15.414708271429513,0.2627016129032178,-1.1838709677419406,0.953830645161297,10.340077162586427,0.1402023318990011,-100.0,-100.0,202.67578125,0.9030223125348262,1394.1337890625,137.6318359375,11.24005126953125,0.3330172727979849,486.00335693359375,125.164794921875,4.6837158203125,0.49816879863598174,205.91900634765625,55.59112548828125,8.61181640625,0.2320021933839589,240.4989013671875,52.98211669921875,8.61065673828125,0.20702939715706825,226.38690185546875,45.259765625,0.23098612835596272,127.1826171875,178.3837890625,201.7509765625,539.212890625,1242.3876953125,1011.5556640625,798.0947265625
1998-07-30,285.8,226102.7419354838,6646533.838709678,5.70241935483871,63.01854838709678,29.68387096774194,24.54516129032258,28356.0,64.60210936168173,31.51022665387334,2.2246072272390527,7.0,1998.0,211.0,61.02599718522059,27.80758265021322,9.76743439457143,0.2627016129032178,-1.1838709677419423,0.9538306451612972,10.616597803598415,0.27652064101198803,-100.0,-100.0,75.849609375,0.9030223125348262,1394.1337890625,168.041015625,12.2080078125,0.3330172727979849,486.00335693359375,111.01934814453125,3.672119140625,0.49816879863598174,205.91900634765625,47.51080322265625,8.0797119140625,0.2320021933839589,240.4989013671875,49.7666015625,8.5726318359375,0.20702939715706825,226.38690185546875,44.81719970703125,0.2742170037220383,223.0966796875,201.6171875,244.9423828125,551.1728515625,1182.4189453125,1089.7451171875,808.2490234375
1998-08-15,286.0,226102.5,6646531.25,6.65625,63.28125,28.5,24.625,28356.0,62.45551430578783,29.58735097468434,6.429899402103278,8.0,1998.0,227.0,59.903280977063375,30.182295475352984,8.422071964873894,0.26270161290322136,-1.1838709677419406,0.9538306451612972,10.991148016581489,0.374550212983074,-100.0,-100.0,88.4638671875,0.9030223125348262,1394.1337890625,185.994140625,15.17706298828125,0.3330172727979849,486.00335693359375,96.3443603515625,5.05816650390625,0.49816879863598174,205.91900634765625,37.5745849609375,8.7969970703125,0.2320021933839589,240.4989013671875,46.70806884765625,9.1492919921875,0.20702939715706825,226.38690185546875,44.01068115234375,0.40089514563699724,265.3740234375,175.58984375,164.2578125,676.2314453125,1167.548828125,1119.8408203125,808.2490234375
1998-08-31,286.5,226103.804347826,6646538.179347824,3.849864130434785,62.8743206521739,31.7663043478261,24.50271739130435,28356.0,63.12674066232674,32.38932771036616,2.9722913949001266,8.0,1998.0,243.0,61.254169160547974,33.62094954577206,3.510535177992731,-0.07211386746143944,1.0412166900420807,-0.9262776122019556,11.427260839095949,0.4361128225144597,-100.0,-100.0,180.2724609375,0.9030223125348262,1394.1337890625,287.7861328125,16.77728271484375,0.3330172727979849,486.00335693359375,80.2496337890625,7.7176513671875,0.49816879863598174,205.91900634765625,29.6788330078125,10.24462890625,0.2320021933839589,240.4989013671875,44.03076171875,11.1143798828125,0.20702939715706825,226.38690185546875,43.6510009765625,0.4106666910200044,164.255859375,348.2666015625,168.3369140625,683.9453125,1107.09765625,1184.111328125,774.53125
1998-09-16,287.0,226105.108695652,6646545.10869565,1.04347826086957,62.4673913043478,35.0326086956522,24.3804347826087,28356.0,61.3021540948307,32.85416503655952,4.305120631383013,9.0,1998.0,259.0,60.945797825611464,31.53195551717487,5.938135499336041,-0.40692934782610024,3.2663043478261002,-2.806385869565215,11.897536301167166,0.47027546207121773,-100.0,-100.0,35.2841796875,0.9030223125348262,1394.1337890625,223.861328125,19.459716796875,0.3330172727979849,486.00335693359375,69.703369140625,7.7109375,0.49816879863598174,205.91900634765625,20.9354248046875,10.58380126953125,0.2320021933839589,240.4989013671875,41.08758544921875,10.05328369140625,0.20702939715706825,226.38690185546875,41.7174072265625,0.6213073603987571,253.7353515625,414.7451171875,191.9580078125,638.810546875,1108.814453125,1150.482421875,841.8388671875
1998-10-02,288.0,226095.0,6646545.0,3.07438016528926,59.1818181818182,36.2314049586777,22.3636363636364,28356.0,60.54062064899273,35.122382856619495,2.7563730721576643,10.0,1998.0,275.0,63.80012866464632,32.17345979305188,2.3491328958281548,-1.8462512351778493,2.2325503054258,-0.3877419825727553,12.382351933728458,0.48481563256129157,-100.0,-100.0,36.9130859375,0.9030223125348262,1394.1337890625,388.3564453125,20.42718505859375,0.3330172727979849,486.00335693359375,63.8011474609375,6.47418212890625,0.49816879863598174,205.91900634765625,18.741455078125,9.00115966796875,0.2320021933839589,240.4989013671875,40.0743408203125,8.45068359375,0.20702939715706825,226.38690185546875,41.54656982421875,0.8075568224396019,215.0341796875,381.36328125,294.3564453125,575.93359375,1126.6025390625,1176.7353515625,864.9892578125
1998-10-18,289.0,226095.0,6646545.0,2.95867768595041,61.1900826446281,34.1239669421488,22.3553719008264,28356.0,58.697392371171645,34.89414605517604,4.864327831335491,10.0,1998.0,291.0,64.60210936168173,31.51022665387334,2.2246072272390527,-0.6386543298598504,-0.4543208767517015,0.9575997125404272,12.863957705379207,0.4816057716507487,-100.0,-100.0,87.134765625,0.9030223125348262,1394.1337890625,424.0732421875,19.36431884765625,0.3330172727979849,486.00335693359375,60.775146484375,7.4036865234375,0.49816879863598174,205.91900634765625,17.01849365234375,9.052001953125,0.2320021933839589,240.4989013671875,39.271728515625,8.38372802734375,0.20702939715706825,226.38690185546875,41.23553466796875,0.7638194798300144,72.197265625,498.6611328125,346.017578125,480.0947265625,1198.8134765625,1176.6904296875,886.9580078125
1998-11-03,290.5,226095.0,6646545.0,10.14049586776862,55.747933884297495,32.595041322314046,19.132231404958702,28356.0,57.0031045229357,32.68288693774074,8.79269241886215,11.0,1998.0,307.0,62.45551430578783,29.58735097468434,6.429899402103278,-1.716942148760353,-1.8181818181818272,3.5330578512396866,13.31877469950926,0.45481699413005394,-100.0,-100.0,71.2880859375,0.9030223125348262,1394.1337890625,494.171875,23.4005126953125,0.3330172727979849,486.00335693359375,60.0938720703125,10.322021484375,0.49816879863598174,205.91900634765625,18.8685302734375,12.02471923828125,0.2320021933839589,240.4989013671875,40.30523681640625,12.08074951171875,0.20702939715706825,226.38690185546875,41.9503173828125,0.8566313719338972,124.01953125,379.6806640625,388.576171875,580.259765625,1192.421875,1145.3515625,902.166015625
1998-11-19,292.0,226095.0,6646545.0,13.9586776859504,55.1487603305785,29.3801652892562,20.2561983471074,28356.0,56.25101403879175,29.58410292051797,12.678249431661621,11.0,1998.0,323.0,63.12674066232674,32.38932771036616,2.9722913949001266,-3.0206611570248008,-2.371900826446298,5.500000000000002,13.710318772720319,0.3915440732110582,-100.0,-100.0,15.583984375,0.9030223125348262,1394.1337890625,567.68359375,23.34454345703125,0.3330172727979849,486.00335693359375,65.72833251953125,8.33349609375,0.49816879863598174,205.91900634765625,23.66168212890625,8.8016357421875,0.2320021933839589,240.4989013671875,43.28448486328125,8.1617431640625,0.20702939715706825,226.38690185546875,45.71929931640625,1.1305312154303195,158.4228515625,322.2998046875,442.70703125,574.91796875,1205.3359375,1047.9326171875,1005.6220703125
1998-12-05,293.5,226105.1857142855,6646550.692857144,13.715,55.86,29.060714285714297,21.481428571428552,28356.0,56.7487048304673,26.731342175071944,15.087807335678491,12.0,1998.0,339.0,61.3021540948307,32.85416503655952,4.305120631383013,0.05603305785125201,-1.7671635182998742,1.7872520661156974,13.988131980828816,0.27781320810849763,-100.0,-100.0,19.76171875,0.9030223125348262,1394.1337890625,582.5458984375,29.9190673828125,0.3330172727979849,486.00335693359375,74.86212158203125,13.87744140625,0.49816879863598174,205.91900634765625,28.84259033203125,14.06671142578125,0.2320021933839589,240.4989013671875,46.31695556640625,12.29840087890625,0.20702939715706825,226.38690185546875,47.500244140625,1.580128026356188,86.8720703125,259.62109375,574.16015625,583.33984375,1168.216796875,955.7021484375,1111.0986328125
1998-12-21,295.0,226095.0,6646545.0,7.7603305785124,62.495867768595,28.3884297520661,21.2644628099174,28356.0,58.40739293816895,25.323704130885623,14.920704097255461,12.0,1998.0,355.0,60.54062064899273,35.122382856619495,2.7563730721576643,3.6735537190082503,-0.4958677685950512,-3.099173553718993,14.100872546942316,0.1127405661134997,-100.0,-100.0,54.4638671875,0.9030223125348262,1394.1337890625,416.783203125,27.94000244140625,0.3330172727979849,486.00335693359375,84.04925537109375,13.4127197265625,0.49816879863598174,205.91900634765625,30.633056640625,12.29388427734375,0.2320021933839589,240.4989013671875,46.706298828125,10.6328125,0.20702939715706825,226.38690185546875,47.34027099609375,1.5004592073777399,35.345703125,230.5830078125,567.732421875,531.912109375,1132.1328125,1118.4853515625,1121.7470703125
1999-01-06,296.5,226107.5,6646540.0,30.946280991735534,54.051652892562,13.87603305785125,22.132231404958702,28356.0,60.559260736449225,25.675804235501317,12.466492568614726,1.0,1999.0,6.0,58.697392371171645,34.89414605517604,4.864327831335491,-0.9041735537190014,-7.5923406139315235,8.615640495867773,14.01927311359155,-0.0815994333507657,-100.0,-100.0,9.65625,0.7926108835112763,994.6728515625,428.068359375,31.25341796875,0.25269465057005935,479.55987548828125,91.20556640625,16.58599853515625,0.5839883827714145,189.98382568359375,34.3646240234375,14.09051513671875,0.25584282413579507,227.18408203125,47.6785888671875,13.18780517578125,0.27926573853951386,215.035400390625,47.1513671875,1.851778908766176,74.2255859375,174.130859375,622.2197265625,504.9345703125,1148.6396484375,1053.3916015625,1155.96875
1999-01-22,298.0,226095.0,6646545.0,1.70247933884298,66.4297520661157,30.2892561983471,23.3140495867769,28356.0,62.83449888868135,27.035911220576224,8.830513484874313,1.0,1999.0,22.0,57.0031045229357,32.68288693774074,8.79269241886215,1.9669421487603493,0.9504132231405018,-3.0289256198347037,13.763711681999478,-0.25556143159207245,-100.0,-100.0,83.6142578125,0.7926108835112763,994.6728515625,410.892578125,27.759765625,0.25269465057005935,479.55987548828125,99.42901611328125,14.7288818359375,0.5839883827714145,189.98382568359375,39.62847900390625,13.57806396484375,0.25584282413579507,227.18408203125,50.90631103515625,13.83587646484375,0.27926573853951386,215.035400390625,50.08282470703125,1.324757367648617,62.673828125,175.3056640625,533.87109375,584.44140625,1173.5185546875,967.5986328125,1013.4658203125
1999-02-07,299.0,226098.956043956,6646553.24175824,0.0,66.4835164835165,32.3186813186813,24.7032967032967,28356.0,65.20171704577837,28.838544081487363,4.6302744943818075,2.0,1999.0,38.0,56.25101403879175,29.58410292051797,12.678249431661621,6.21593179547725,9.221324130415026,-15.47314049586776,13.382915412419228,-0.3807962695802498,-100.0,-100.0,4.162109375,0.7926108835112763,994.6728515625,246.2041015625,28.64288330078125,0.25269465057005935,479.55987548828125,105.99627685546875,14.16143798828125,0.5839883827714145,189.98382568359375,40.24432373046875,12.67919921875,0.25584282413579507,227.18408203125,49.46331787109375,11.17022705078125,0.27926573853951386,215.035400390625,47.13018798828125,1.5709498672600213,93.2705078125,135.556640625,453.609375,713.43359375,947.646484375,1149.978515625,1035.041015625
1999-02-23,299.3333333333333,226097.63736263732,6646550.494505494,0.04132231404958667,66.30030575485124,32.39427239427236,24.066660612115168,28356.0,66.27987485987956,30.837794063974854,1.5606272372809151,2.0,1999.0,54.0,56.7487048304673,26.731342175071944,15.087807335678491,-0.06472315563222963,1.0525080979626313,-0.8305785123966896,12.929445053874122,-0.45347035854510587,-100.0,-100.0,69.9765625,0.7926108835112763,994.6728515625,230.681640625,25.747314453125,0.25269465057005935,479.55987548828125,116.45562744140625,14.05755615234375,0.5839883827714145,189.98382568359375,46.41082763671875,13.92108154296875,0.25584282413579507,227.18408203125,52.94622802734375,13.34906005859375,0.27926573853951386,215.035400390625,49.37530517578125,1.0889013570065154,82.6826171875,92.251953125,479.8505859375,633.6513671875,939.5732421875,1250.5107421875,1022.8896484375
1999-03-11,299.6666666666667,226096.31868131866,6646547.7472527465,0.08264462809917333,66.11709502618596,32.469863469863434,23.43002452093363,28356.0,66.83217856012371,32.43981920713101,0.0,3.0,1999.0,70.0,58.40739293816895,25.323704130885623,14.920704097255461,-0.18321072866526578,0.07559107559106693,0.04132231404958667,12.443347385007998,-0.48609766886612427,-100.0,-100.0,26.103515625,0.7926108835112763,994.6728515625,248.232421875,25.86212158203125,0.25269465057005935,479.55987548828125,123.96844482421875,12.88922119140625,0.5839883827714145,189.98382568359375,53.349365234375,13.1143798828125,0.25584282413579507,227.18408203125,56.23895263671875,13.58843994140625,0.27926573853951386,215.035400390625,51.55743408203125,1.06993321737508,73.521484375,164.8291015625,293.1748046875,817.1640625,863.103515625,1327.1796875,1030.3916015625
1999-03-27,300.0,226095.0,6646545.0,0.12396694214876,65.9338842975207,32.5454545454545,22.7933884297521,28356.0,66.88456152965242,33.57258281703308,0.0,3.0,1999.0,86.0,60.559260736449225,25.675804235501317,12.466492568614726,-0.18321072866526578,0.07559107559106693,0.04132231404958667,11.950994121589279,-0.4923532634187193,-100.0,-100.0,80.37109375,0.7926108835112763,994.6728515625,170.75390625,21.4862060546875,0.25269465057005935,479.55987548828125,135.8575439453125,11.4700927734375,0.5839883827714145,189.98382568359375,62.53167724609375,11.92852783203125,0.25584282413579507,227.18408203125,61.2774658203125,11.6881103515625,0.27926573853951386,215.035400390625,56.36151123046875,0.7730910950216351,96.080078125,150.220703125,232.357421875,894.5126953125,864.7255859375,1327.1728515625,1019.529296875
1999-04-12,301.5,226099.745762712,6646520.2542372905,0.2033898305084745,67.18644067796609,31.466101694915253,24.72033898305085,28356.0,66.76526832520318,33.59741626669028,0.0,4.0,1999.0,102.0,62.83449888868135,27.035911220576224,8.830513484874313,0.5346728258900626,-0.5018808874740905,0.06037260120465769,11.471741670974472,-0.4792524506148066,-100.0,-100.0,4.1328125,0.7926108835112763,994.6728515625,183.080078125,19.345947265625,0.25269465057005935,479.55987548828125,140.216796875,4.66717529296875,0.5839883827714145,189.98382568359375,66.93853759765625,8.09503173828125,0.25584282413579507,227.18408203125,62.830810546875,6.42724609375,0.27926573853951386,215.035400390625,58.11663818359375,0.8196933899893437,106.474609375,161.775390625,253.8662109375,925.02734375,865.6689453125,1332.6279296875,1018.3505859375
1999-04-28,303.5,226100.0,6646527.5,0.04166666666666665,65.7809917355372,33.1108815426997,23.28064738292015,28356.0,65.3410222055365,32.06136247606127,1.4743752711752562,4.0,1999.0,118.0,65.20171704577837,28.838544081487363,4.6302744943818075,-0.07644628099175321,0.2827134986226021,-0.041150137741039566,11.02596829454829,-0.44577337642618176,-100.0,-100.0,4.0029296875,0.7926108835112763,994.6728515625,171.658203125,18.0662841796875,0.25269465057005935,479.55987548828125,145.51513671875,5.61712646484375,0.5839883827714145,189.98382568359375,72.7664794921875,8.33001708984375,0.25584282413579507,227.18408203125,66.7083740234375,7.48809814453125,0.27926573853951386,215.035400390625,61.1251220703125,0.6979015415439282,84.50390625,177.1455078125,198.638671875,907.4580078125,948.5322265625,1320.056640625,1031.568359375
1999-05-14,303.9166666666667,226101.28205128206,6646528.087606838,0.03472222222222221,65.34527089072544,33.55393974712155,23.54156512679243,28356.0,65.42122948801479,33.382779244038495,0.08987608155955226,5.0,1999.0,134.0,66.27987485987956,30.837794063974854,1.5606272372809151,-0.9205848936203225,1.043919026103147,-0.08433380414311904,10.641390781396904,-0.38457751315138644,-100.0,-100.0,0.693359375,0.7926108835112763,994.6728515625,221.873046875,18.93145751953125,0.25269465057005935,479.55987548828125,141.3433837890625,4.54205322265625,0.5839883827714145,189.98382568359375,72.94659423828125,8.4112548828125,0.25584282413579507,227.18408203125,66.562744140625,7.97601318359375,0.27926573853951386,215.035400390625,62.17578125,0.6941988482868218,8.1015625,177.6171875,200.640625,949.0322265625,965.45703125,1255.1376953125,1099.9794921875
1999-05-30,304.3333333333333,226102.56410256412,6646528.675213676,0.02777777777777777,64.90955004591369,33.99699795154339,23.80248287066471,28356.0,65.19182188773401,33.69194972419781,0.06237433902487711,5.0,1999.0,150.0,66.83217856012371,32.43981920713101,0.0,-0.43572084481175466,0.4430582044218454,-0.006944444444444441,10.35463099740081,-0.2867597839960947,-100.0,-100.0,94.10546875,0.7926108835112763,994.6728515625,193.5126953125,14.47137451171875,0.25269465057005935,479.55987548828125,139.2655029296875,4.7486572265625,0.5839883827714145,189.98382568359375,72.423095703125,8.3685302734375,0.25584282413579507,227.18408203125,67.38323974609375,7.96368408203125,0.27926573853951386,215.035400390625,65.13140869140625,0.4340422809998971,4.6962890625,170.7783203125,181.4638671875,938.9990234375,948.4462890625,1296.10546875,1054.0908203125
1999-06-15,304.75,226103.84615384619,6646529.262820514,0.020833333333333325,64.47382920110194,34.44005615596524,24.063400614536995,28356.0,64.56146815750995,34.54504649138672,0.0,6.0,1999.0,166.0,66.88456152965242,33.57258281703308,0.0,-0.43572084481175466,0.4430582044218454,-0.006944444444437337,10.204086775278965,-0.15054422212184448,-100.0,-100.0,0.0,0.7926108835112763,994.6728515625,264.2275390625,13.22088623046875,0.25269465057005935,479.55987548828125,129.498291015625,0.7320556640625,0.5839883827714145,189.98382568359375,67.30718994140625,6.179931640625,0.25584282413579507,227.18408203125,65.22125244140625,5.79046630859375,0.27926573853951386,215.035400390625,63.6317138671875,0.4819474803384587,94.228515625,109.939453125,229.2744140625,938.25,939.19921875,1298.951171875,988.4794921875
1999-07-01,305.1666666666667,226105.12820512822,6646529.850427351,0.013888888888888885,64.03810835629018,34.883114360387076,24.324318358409275,28356.0,64.03559071113337,34.77338678153601,0.1457813594492641,7.0,1999.0,182.0,66.76526832520318,33.59741626669028,0.0,-0.43572084481175466,0.44305820442184185,-0.006944444444437337,10.214328953909032,0.010242178630067045,-100.0,-100.0,62.0302734375,0.7926108835112763,994.6728515625,184.74609375,13.54864501953125,0.25269465057005935,479.55987548828125,121.08447265625,4.00115966796875,0.5839883827714145,189.98382568359375,57.2454833984375,7.84613037109375,0.25584282413579507,227.18408203125,59.73822021484375,8.101318359375,0.27926573853951386,215.035400390625,56.22308349609375,0.3837417631125306,94.10546875,85.0869140625,230.724609375,851.7294921875,1032.03125,1262.4873046875,1006.6708984375
