"Name","X","Y"
"QDAEIU0009",146.1872126,-19.88695713
"QDAEIU0010",146.182391,-19.89337427
"QDAEIU0010",146.183351,-19.89337294
"QDAEIU0010",146.1833505,-19.89247802
"QDAEIU0010",146.182385,-19.89247465
"QDAGUP0001",143.7243556,-20.10876389
"QDAGUP0001",143.7253111,-20.10876667
"QDAGUP0001",143.7253111,-20.10786111
"QDAGUP0001",143.7243528,-20.10786111
"QDAGUP0002",143.7625278,-20.03099722
"QDAGUP0002",143.7634972,-20.03100556
"QDAGUP0002",143.7634972,-20.03010556
"QDAGUP0002",143.76255,-20.03010833
"QDAGUP0003",143.6816889,-20.39927778
"QDAGUP0003",143.6826472,-20.39927222
"QDAGUP0003",143.6826444,-20.39837222
"QDAGUP0003",143.6816861,-20.39837222
"QDAGUP0004",142.4778889,-20.01373333
"QDAGUP0004",142.4788417,-20.01372778
"QDAGUP0004",142.4788444,-20.01282778
"QDAGUP0004",142.4778889,-20.01282222
"QDAGUP0005",142.46505,-19.99137222
"QDAGUP0005",142.4660028,-19.99137222
"QDAGUP0005",142.4660111,-19.99047222
"QDAGUP0005",142.4650528,-19.99047222
"QDAGUP0006",142.4021028,-19.95565
"QDAGUP0006",142.40305,-19.95565556
"QDAGUP0006",142.4030583,-19.95474722
"QDAGUP0006",142.4020861,-19.95474444
"QDAGUP0007",141.817025,-20.084325
"QDAGUP0007",141.8179833,-20.084325
"QDAGUP0007",141.8179833,-20.08341389
"QDAGUP0007",141.8170222,-20.083425
"QDAGUP0008",142.021525,-19.80169444
"QDAGUP0008",142.0224806,-19.8017
"QDAGUP0008",142.0224778,-19.80078889
"QDAGUP0008",142.021525,-19.80079167
"QDAGUP0009",141.9606861,-19.84586944
"QDAGUP0009",141.9616444,-19.84587222
"QDAGUP0009",141.9616444,-19.84496667
"QDAGUP0009",141.9606889,-19.84496389
"QDAGUP0010",141.8342833,-19.91485278
"QDAGUP0010",141.8352389,-19.91485278
"QDAGUP0010",141.8352333,-19.91394722
"QDAGUP0010",141.8342861,-19.91395556
"QDAGUP0011",141.827775,-19.93981944
"QDAGUP0011",141.828725,-19.93981667
"QDAGUP0011",141.828725,-19.93890278
"QDAGUP0011",141.8277722,-19.93891667
"QDAGUP0012",140.3117278,-19.58185278
"QDAGUP0012",140.3126806,-19.58185
"QDAGUP0012",140.3126861,-19.58095
"QDAGUP0012",140.3117278,-19.58094167
"QDAGUP0013",140.16375,-19.297825
"QDAGUP0013",140.1647,-19.29782778
"QDAGUP0013",140.1647028,-19.29691667
"QDAGUP0013",140.1637444,-19.29692778
"QDAGUP0014",140.7870389,-18.23883889
"QDAGUP0014",140.7879861,-18.23883889
"QDAGUP0014",140.7879917,-18.23793889
"QDAGUP0014",140.7870417,-18.23793333
"QDAGUP0015",140.7325694,-18.25704722
"QDAGUP0015",140.7335139,-18.25704722
"QDAGUP0015",140.7335111,-18.25614444
"QDAGUP0015",140.7325722,-18.25614722
"QDAGUP0016",140.7482667,-18.24885556
"QDAGUP0016",140.7492028,-18.24885833
"QDAGUP0016",140.7492111,-18.24794444
"QDAGUP0016",140.7482639,-18.24795278
"QDAGUP0017",141.0862639,-17.64137778
"QDAGUP0017",141.0872028,-17.641375
"QDAGUP0017",141.0872028,-17.64047222
"QDAGUP0017",141.0862611,-17.64046944
"QDAGUP0018",141.1054028,-17.66053889
"QDAGUP0018",141.1063472,-17.66053333
"QDAGUP0018",141.1063611,-17.65963889
"QDAGUP0018",141.1054,-17.65963889
"QDAGUP0019",141.0736639,-17.62165833
"QDAGUP0019",141.0746111,-17.62166111
"QDAGUP0019",141.0746028,-17.62076111
"QDAGUP0019",141.0736611,-17.62075833
"QDAGUP0020",140.960225,-17.01355833
"QDAGUP0020",140.9611611,-17.01355556
"QDAGUP0020",140.9611639,-17.01265
"QDAGUP0020",140.9602194,-17.01265278
"QDAGUP0021",140.9937028,-17.00219167
"QDAGUP0021",140.9946444,-17.0022
"QDAGUP0021",140.9946444,-17.00129722
"QDAGUP0021",140.9937111,-17.0013
"QDAGUP0022",141.0554806,-17.02223889
"QDAGUP0022",141.0564222,-17.02224167
"QDAGUP0022",141.0564167,-17.02133611
"QDAGUP0022",141.0554806,-17.02133333
"QDAGUP0023",141.0373028,-17.02338611
"QDAGUP0023",141.0382417,-17.02338611
"QDAGUP0023",141.0382556,-17.02247222
"QDAGUP0023",141.0373083,-17.02248056
"QDAGUP0024",140.8475333,-17.46353889
"QDAGUP0024",140.848475,-17.46353889
"QDAGUP0024",140.8484778,-17.46263333
"QDAGUP0024",140.847525,-17.46263611
"QDAGUP0025",140.8402333,-17.45801944
"QDAGUP0025",140.8411667,-17.45802222
"QDAGUP0025",140.8411639,-17.45711667
"QDAGUP0025",140.8402306,-17.45711667
"QDAGUP0026",140.8477056,-17.47048611
"QDAGUP0026",140.8486444,-17.47049444
"QDAGUP0026",140.8486444,-17.46958611
"QDAGUP0026",140.8476972,-17.46958889
"QDAGUP0027",141.1758417,-17.37572778
"QDAGUP0027",141.1767833,-17.37564722
"QDAGUP0027",141.1767861,-17.37482222
"QDAGUP0027",141.1758306,-17.374825
"QDAGUP0028",141.1789167,-17.29504167
"QDAGUP0028",141.1798583,-17.29505278
"QDAGUP0028",141.1798528,-17.29413333
"QDAGUP0028",141.1789,-17.29413056
"QDAGUP0029",143.1584611,-16.84716389
"QDAGUP0029",143.1594,-16.84715278
"QDAGUP0029",143.1594028,-16.84626111
"QDAGUP0029",143.1584611,-16.84625833
"QDAGUP0030",143.1584667,-16.84804167
"QDAGUP0030",143.1593972,-16.84805278
"QDAGUP0030",143.1593972,-16.84714722
"QDAGUP0030",143.1584611,-16.84716667
"QDAGUP0031",143.1575194,-16.84805833
"QDAGUP0031",143.1584611,-16.84803056
"QDAGUP0031",143.1584611,-16.84716111
"QDAGUP0031",143.1575167,-16.84716111
"QDAMGD0001",144.2258917,-23.52076944
"QDAMGD0001",144.226875,-23.52076667
"QDAMGD0001",144.2268667,-23.51986389
"QDAMGD0001",144.2258889,-23.51986667
"QDAMGD0002",144.2260389,-23.50947778
"QDAMGD0002",144.2270194,-23.50947778
"QDAMGD0002",144.2270139,-23.50857778
"QDAMGD0002",144.2260417,-23.50857778
"QDAMGD0003",144.3034639,-23.53082778
"QDAMGD0003",144.3044417,-23.53083056
"QDAMGD0003",144.3044417,-23.52992222
"QDAMGD0003",144.303477,-23.529933
"QDAMGD0004",144.3417074,-23.51407383
"QDAMGD0004",144.3426852,-23.51405282
"QDAMGD0004",144.3426624,-23.51315108
"QDAMGD0004",144.341708,-23.513162
"QDAMGD0005",144.3332861,-23.51773611
"QDAMGD0005",144.3342639,-23.51773889
"QDAMGD0005",144.3342667,-23.51683889
"QDAMGD0005",144.3332917,-23.51683333
"QDAMGD0006",144.0417944,-23.66470833
"QDAMGD0006",144.0427722,-23.66470556
"QDAMGD0006",144.042775,-23.66380556
"QDAMGD0006",144.0417917,-23.66380278
"QDAMGD0007",144.0949417,-23.65817222
"QDAMGD0007",144.0959139,-23.65817778
"QDAMGD0007",144.095925,-23.657275
"QDAMGD0007",144.09495,-23.65726944
"QDAMGD0008",144.0749806,-23.64601389
"QDAMGD0008",144.0759583,-23.64601111
"QDAMGD0008",144.0759611,-23.64511389
"QDAMGD0008",144.0749778,-23.64510833
"QDAMGD0009",143.3365,-24.09416389
"QDAMGD0009",143.3375028,-24.09416667
"QDAMGD0009",143.3374889,-24.09325556
"QDAMGD0009",143.3365083,-24.09325833
"QDAMGD0010",143.3534139,-24.09121389
"QDAMGD0010",143.3544,-24.09121389
"QDAMGD0010",143.3544,-24.09030833
"QDAMGD0010",143.3534167,-24.09031111
"QDAMGD0011",143.3151833,-24.08063056
"QDAMGD0011",143.3161583,-24.08062778
"QDAMGD0011",143.3161667,-24.07972222
"QDAMGD0011",143.3151833,-24.07972778
"QDAMGD0012",144.8236083,-24.82182222
"QDAMGD0012",144.8245944,-24.82181667
"QDAMGD0012",144.8245944,-24.82091667
"QDAMGD0012",144.8236028,-24.82090833
"QDAMGD0013",143.0502306,-22.51617778
"QDAMGD0013",143.0512028,-22.51618056
"QDAMGD0013",143.0512111,-22.51528056
"QDAMGD0013",143.0502306,-22.515275
"QDAMGD0014",143.0251972,-22.50515
"QDAMGD0014",143.0261694,-22.50515
"QDAMGD0014",143.0261694,-22.50424722
"QDAMGD0014",143.0252,-22.50424444
"QDAMGD0015",143.0581722,-22.56293056
"QDAMGD0015",143.0591472,-22.562925
"QDAMGD0015",143.0591417,-22.56201389
"QDAMGD0015",143.0581694,-22.56201944
"QDAMGD0016",143.1398806,-22.50896389
"QDAMGD0016",143.1408472,-22.50896389
"QDAMGD0016",143.1408472,-22.50805833
"QDAMGD0016",143.1398806,-22.50805833
"QDAMGD0017",143.299425,-22.11496667
"QDAMGD0017",143.3003944,-22.11496667
"QDAMGD0017",143.3003889,-22.11406944
"QDAMGD0017",143.2994278,-22.11406944
"QDAMGD0018",143.3371667,-22.11817778
"QDAMGD0018",143.3381361,-22.11817778
"QDAMGD0018",143.3381333,-22.11726944
"QDAMGD0018",143.3371639,-22.11727222
"QDAMGD0019",142.2318139,-22.07012222
"QDAMGD0019",142.2327778,-22.07012222
"QDAMGD0019",142.2327806,-22.06921667
"QDAMGD0019",142.2318139,-22.06922222
"QDAMGD0020",142.2230083,-22.06360278
"QDAMGD0020",142.2239694,-22.06358056
"QDAMGD0020",142.2239778,-22.06269444
"QDAMGD0020",142.2230083,-22.06270278
"QDAMGD0021",141.2998806,-22.3808
"QDAMGD0021",141.3008528,-22.38079722
"QDAMGD0021",141.3008556,-22.37989722
"QDAMGD0021",141.2998806,-22.37989722
"QDAMGD0022",141.2872806,-22.36874444
"QDAMGD0022",141.2882556,-22.36874444
"QDAMGD0022",141.28825,-22.36783611
"QDAMGD0022",141.2872833,-22.36783889
"QDAMGD0023",140.9866361,-23.68724167
"QDAMGD0023",140.9876167,-23.68724444
"QDAMGD0023",140.9876139,-23.68633333
"QDAMGD0023",140.9866333,-23.68633611
"QDAMGD0024",141.0037389,-23.64641944
"QDAMGD0024",141.0047222,-23.64641389
"QDAMGD0024",141.0047167,-23.64551389
"QDAMGD0024",141.0037417,-23.64551389
"QDAMGD0025",143.8724389,-20.33794722
"QDAMGD0025",143.8733889,-20.33793889
"QDAMGD0025",143.8734,-20.33702222
"QDAMGD0025",143.8724333,-20.33703889
"QDAMGD0026",143.8607778,-20.39619167
"QDAMGD0026",143.8617389,-20.39617778
"QDAMGD0026",143.8617444,-20.39528056
"QDAMGD0026",143.8607778,-20.39528333
"QDAMGD0027",138.1745611,-20.06951667
"QDAMGD0027",138.1755139,-20.06950556
"QDAMGD0027",138.1755194,-20.06860833
"QDAMGD0027",138.1745583,-20.06861111
"QDAMGD0028",138.0986306,-19.94913889
"QDAMGD0028",138.0995833,-19.94913611
"QDAMGD0028",138.0995889,-19.94823611
"QDAMGD0028",138.0986333,-19.94823611
"QDAMII0001",140.2213583,-19.50785
"QDAMII0001",140.2223111,-19.50785
"QDAMII0001",140.2223139,-19.50694444
"QDAMII0001",140.2213667,-19.50694722
"QDAMII0002",138.1605917,-20.00789444
"QDAMII0002",138.1615417,-20.00789722
"QDAMII0002",138.1615444,-20.00699167
"QDAMII0002",138.1605889,-20.00699444
"QDAMUL0001",144.6834389,-24.73364722
"QDAMUL0001",144.6844222,-24.73365278
"QDAMUL0001",144.6844194,-24.73274722
"QDAMUL0001",144.6834333,-24.73275278
"QDAMUL0002",144.7015917,-24.73815278
"QDAMUL0002",144.7025861,-24.73815278
"QDAMUL0002",144.7025917,-24.73724167
"QDAMUL0002",144.7015889,-24.73724722
"QDAMUL0003",144.7083222,-24.75512222
"QDAMUL0003",144.7092833,-24.75511389
"QDAMUL0003",144.7093028,-24.75420278
"QDAMUL0003",144.7083167,-24.75421944
"QDASEQ0001",152.880106,-27.388974
"QDASEQ0001",152.880916,-27.389553
"QDASEQ0001",152.881503,-27.388821
"QDASEQ0001",152.880694,-27.388252
"QDASEQ0002",151.6327189,-26.90262194
"QDASEQ0002",151.633726,-26.902632
"QDASEQ0002",151.633737,-26.901729
"QDASEQ0002",151.63273,-26.90171889
"QDASEQ0003",152.877314,-27.39187
"QDASEQ0003",152.878177,-27.391403
"QDASEQ0003",152.877608,-27.390646
"QDASEQ0003",152.876739,-27.391123
"QDASEQ0004",152.875992,-27.39035
"QDASEQ0004",152.877239,-27.390196
"QDASEQ0004",152.876635,-27.389568
"QDASEQ0004",152.875777,-27.390056
"QDASSD0001",138.4765167,-23.76406944
"QDASSD0001",138.4774944,-23.76406389
"QDASSD0001",138.4774889,-23.76316111
"QDASSD0001",138.4765028,-23.76316111
"QDASSD0002",138.3897028,-23.82771944
"QDASSD0002",138.3906778,-23.82771944
"QDASSD0002",138.3906806,-23.82681111
"QDASSD0002",138.3897,-23.82681667
"QDASSD0003",138.4074167,-23.83157222
"QDASSD0003",138.4084,-23.83157222
"QDASSD0003",138.4083972,-23.83066944
"QDASSD0003",138.4074167,-23.83067222
"QDASSD0004",138.433775,-23.680125
"QDASSD0004",138.4347583,-23.68013611
"QDASSD0004",138.4347667,-23.67923889
"QDASSD0004",138.4337861,-23.67923333
"QDASSD0005",138.4409972,-23.69443889
"QDASSD0005",138.4419778,-23.69443611
"QDASSD0005",138.4419694,-23.69352222
"QDASSD0005",138.4409972,-23.69351944
"QDASSD0006",138.0984194,-23.87954167
"QDASSD0006",138.0994056,-23.87954167
"QDASSD0006",138.0993944,-23.87863056
"QDASSD0006",138.0984222,-23.87863611
"QDASSD0007",138.096425,-23.88048889
"QDASSD0007",138.0974056,-23.88049167
"QDASSD0007",138.0974056,-23.87958889
"QDASSD0007",138.096425,-23.87958889
"QDASSD0008",138.1369861,-23.95415278
"QDASSD0008",138.1379694,-23.95415278
"QDASSD0008",138.1379722,-23.95325278
"QDASSD0008",138.1369833,-23.95325
"QDASSD0009",138.140975,-23.96730833
"QDASSD0009",138.1419583,-23.96730833
"QDASSD0009",138.1419556,-23.96640556
"QDASSD0009",138.1409778,-23.9664
"QDASSD0010",138.0003861,-23.731025
"QDASSD0010",138.0013667,-23.73103611
"QDASSD0010",138.0013611,-23.73012778
"QDASSD0010",138.0003806,-23.73013056
"QDASSD0011",138.2260806,-23.23663333
"QDASSD0011",138.2270722,-23.23663611
"QDASSD0011",138.2270611,-23.23573056
"QDASSD0011",138.226074,-23.235733
"QDASSD0012",138.2522444,-23.34449722
"QDASSD0012",138.2532222,-23.34451389
"QDASSD0012",138.2532278,-23.34360833
"QDASSD0012",138.2522528,-23.34360556
"QDASSD0013",138.226025,-23.29418889
"QDASSD0013",138.2270056,-23.29418889
"QDASSD0013",138.2270028,-23.29328611
"QDASSD0013",138.226025,-23.29328333
"QDASSD0014",138.1672889,-23.17578611
"QDASSD0014",138.1682722,-23.17578889
"QDASSD0014",138.1682694,-23.17488611
"QDASSD0014",138.1672917,-23.17488889
"QDASSD0015",138.1930944,-23.188075
"QDASSD0015",138.1940722,-23.18808333
"QDASSD0015",138.1940694,-23.18718056
"QDASSD0015",138.1930917,-23.18717778
"QDAWET0001",145.6301,-17.117505
"QDAWET0001",145.63104,-17.117512
"QDAWET0001",145.631046,-17.116608
"QDAWET0001",145.6302,-17.116602
"QDFWET0001",145.418378,-17.270847
"QDFWET0001",145.419143,-17.270474
"QDFWET0001",145.418783,-17.269676
"QDFWET0001",145.417914,-17.270049
"QDFWET0002",145.464274,-17.416963
"QDFWET0002",145.465227,-17.416663
"QDFWET0002",145.465055,-17.415912
"QDFWET0002",145.464112,-17.41614
"QDFWET0003",145.560323,-17.110767
"QDFWET0003",145.561141,-17.110737
"QDFWET0003",145.56125,-17.110006
"QDFWET0003",145.560358,-17.109891
"QDFWET0004",145.583622,-17.840792
"QDFWET0004",145.584496,-17.841178
"QDFWET0004",145.584917,-17.840404
"QDFWET0004",145.584071,-17.840073
"SAABHC0001",140.4651694,-31.92288056
"SAABHC0001",140.4662278,-31.92287778
"SAABHC0001",140.4662278,-31.921975
"SAABHC0001",140.4651667,-31.921975
"SAABHC0002",140.5023778,-31.98336944
"SAABHC0002",140.503434,-31.983378
"SAABHC0002",140.503439,-31.982476
"SAABHC0002",140.502381,-31.982472
"SAABHC0003",140.5466028,-31.94265556
"SAABHC0003",140.5476583,-31.94264444
"SAABHC0003",140.5476583,-31.94175
"SAABHC0003",140.5466028,-31.94175278
"SAABHC0004",140.5268556,-32.01899722
"SAABHC0004",140.5279167,-32.01899722
"SAABHC0004",140.5279222,-32.01808889
"SAABHC0004",140.5268667,-32.01808889
"SAABHC0005",140.5836429,-31.97321235
"SAABHC0005",140.5847015,-31.97321431
"SAABHC0005",140.5847015,-31.97232292
"SAABHC0005",140.5836421,-31.97232003
"SAABHC0006",140.6801647,-31.90469653
"SAABHC0006",140.6812233,-31.90469492
"SAABHC0006",140.6812244,-31.90380632
"SAABHC0006",140.6801647,-31.90380598
"SAACHC0001",140.189586,-27.409028
"SAACHC0001",140.190597,-27.409034
"SAACHC0001",140.190604,-27.408131
"SAACHC0001",140.189593,-27.408125
"SAACHC0002",140.186919,-27.41018406
"SAACHC0002",140.1879293,-27.41018671
"SAACHC0002",140.1879297,-27.40929014
"SAACHC0002",140.1869166,-27.40928252
"SAACHC0003",140.120751,-27.493709
"SAACHC0003",140.121763,-27.493715
"SAACHC0003",140.12177,-27.492813
"SAACHC0003",140.120758,-27.492806
"SAACHC0004",140.119866,-27.491906
"SAACHC0004",140.120878,-27.491912
"SAACHC0004",140.120885,-27.49101
"SAACHC0004",140.119873,-27.491003
"SAACHC0005",140.1782431,-27.51444898
"SAACHC0005",140.1792546,-27.51444647
"SAACHC0005",140.1792552,-27.51354988
"SAACHC0005",140.1782411,-27.51355186
"SAACHC0006",140.1805824,-27.5148642
"SAACHC0006",140.1813406,-27.5154655
"SAACHC0006",140.1819892,-27.5147712
"SAACHC0006",140.1812183,-27.5141649
"SAACHC0007",140.195713,-27.445442
"SAACHC0007",140.196725,-27.445448
"SAACHC0007",140.196731,-27.444545
"SAACHC0007",140.19572,-27.444539
"SAACHC0008",140.1579009,-27.34928078
"SAACHC0008",140.1589147,-27.34927887
"SAACHC0008",140.1589101,-27.34837597
"SAACHC0008",140.1579021,-27.34838251
"SAACHC0009",140.1575178,-27.35049291
"SAACHC0009",140.1585327,-27.35049822
"SAACHC0009",140.1585287,-27.34959983
"SAACHC0009",140.1575207,-27.34959874
"SAACHC0010",140.186347,-27.4706797
"SAACHC0010",140.18736,-27.47068244
"SAACHC0010",140.1873586,-27.46978221
"SAACHC0010",140.1863496,-27.46978218
"SAACHC0011",140.1879274,-27.47213306
"SAACHC0011",140.1889372,-27.47213293
"SAACHC0011",140.1889353,-27.47123449
"SAACHC0011",140.187934,-27.47123
"SAACHC0012",140.3598566,-27.61024145
"SAACHC0012",140.3608811,-27.610234
"SAACHC0012",140.3608832,-27.60933062
"SAACHC0012",140.3598744,-27.60933185
"SAACHC0013",140.7462702,-27.74622654
"SAACHC0013",140.7472762,-27.74622516
"SAACHC0013",140.7472739,-27.74532508
"SAACHC0013",140.7462634,-27.74532537
"SAACHC0014",140.5800757,-28.09195395
"SAACHC0014",140.581089,-28.09194626
"SAACHC0014",140.5810939,-28.0910535
"SAACHC0014",140.5800755,-28.09105394
"SAACHC0015",140.577099,-28.093484
"SAACHC0015",140.578117,-28.093484
"SAACHC0015",140.57812,-28.092584
"SAACHC0015",140.577102,-28.092581
"SAAEYB0001",137.3646306,-34.4568
"SAAEYB0001",137.3657139,-34.45680278
"SAAEYB0001",137.3657167,-34.45590278
"SAAEYB0001",137.3646278,-34.4559
"SAAEYB0002",137.3957336,-35.1010595
"SAAEYB0002",137.3968293,-35.10107377
"SAAEYB0002",137.3968195,-35.10018478
"SAAEYB0002",137.3957222,-35.10018769
"SAAEYB0003",137.1651345,-35.17267058
"SAAEYB0003",137.1662374,-35.17267036
"SAAEYB0003",137.1662336,-35.17179106
"SAAEYB0003",137.165135,-35.17178729
"SAAEYB0004",137.0783542,-35.15362767
"SAAEYB0004",137.0794635,-35.15362815
"SAAEYB0004",137.0794707,-35.15273475
"SAAEYB0004",137.0783633,-35.15272664
"SAAEYB0005",137.017442,-35.113453
"SAAEYB0005",137.018539,-35.113435
"SAAEYB0005",137.018516,-35.112534
"SAAEYB0005",137.01742,-35.112552
"SAAEYB0006",137.095945,-35.132789
"SAAEYB0006",137.097042,-35.13277
"SAAEYB0006",136.2938332,-25.28746249
"SAAEYB0006",136.2938332,-25.28746249
"SAAEYB0007",136.8777863,-35.2704748
"SAAEYB0007",136.8789009,-35.2704878
"SAAEYB0007",136.8788884,-35.2695748
"SAAEYB0007",136.8777862,-35.2695768
"SAAEYB0008",137.2139253,-35.04934872
"SAAEYB0008",137.2150234,-35.04935541
"SAAEYB0008",137.2150206,-35.04846308
"SAAEYB0008",137.2139394,-35.04844294
"SAAEYB0009",136.8481811,-35.2553631
"SAAEYB0009",136.8492854,-35.25535139
"SAAEYB0009",136.8492817,-35.25447489
"SAAEYB0009",136.8481838,-35.25445574
"SAAEYB0010",136.926715,-35.246255
"SAAEYB0010",136.927814,-35.246238
"SAAEYB0010",136.927792,-35.245336
"SAAEYB0010",136.926694,-35.245354
"SAAEYB0011",137.046928,-35.156909
"SAAEYB0011",137.048025,-35.156891
"SAAEYB0011",137.048002,-35.15599
"SAAEYB0011",137.046905,-35.156008
"SAAEYB0012",136.9465905,-35.17259331
"SAAEYB0012",136.9476961,-35.1725974
"SAAEYB0012",136.947695,-35.17171047
"SAAEYB0012",136.9465886,-35.17171099
"SAAEYB0013",137.0969029,-35.18971683
"SAAEYB0013",137.0980057,-35.18971985
"SAAEYB0013",137.098004,-35.18882582
"SAAEYB0013",137.0969039,-35.18883152
"SAAEYB0014",136.8647437,-35.26877138
"SAAEYB0014",136.8658489,-35.26876082
"SAAEYB0014",136.8658402,-35.26787535
"SAAEYB0014",136.8647506,-35.26787288
"SAAEYB0015",136.9540931,-35.19623919
"SAAEYB0015",136.9552124,-35.19621612
"SAAEYB0015",136.9551968,-35.19533829
"SAAEYB0015",136.9540908,-35.19534278
"SAAEYB0016",137.1799883,-35.178949
"SAAEYB0016",137.1810873,-35.178936
"SAAEYB0016",137.1810802,-35.1780497
"SAAEYB0016",137.1799885,-35.17804132
"SAAEYB0017",136.8458036,-35.2447503
"SAAEYB0017",136.8469045,-35.24474602
"SAAEYB0017",136.8469049,-35.24384998
"SAAEYB0017",136.8457994,-35.24385111
"SAAEYB0018",137.0877751,-35.12135982
"SAAEYB0018",137.0888727,-35.1213576
"SAAEYB0018",137.088849,-35.12044
"SAAEYB0018",137.087752,-35.120459
"SAAEYB0019",136.9941473,-34.98898646
"SAAEYB0019",136.9952421,-34.98898269
"SAAEYB0019",136.9952398,-34.98807929
"SAAEYB0019",136.9941398,-34.98808089
"SAAEYB0020",137.003052,-35.042894
"SAAEYB0020",137.004147,-35.042876
"SAAEYB0020",137.004125,-35.041975
"SAAEYB0020",137.00303,-35.041993
"SAAEYB0021",136.1292331,-33.83882212
"SAAEYB0021",136.1303183,-33.83882008
"SAAEYB0021",136.1303144,-33.8379337
"SAAEYB0021",136.1292263,-33.83793291
"SAAEYB0022",136.0188862,-33.83529583
"SAAEYB0022",136.0199692,-33.83529337
"SAAEYB0022",136.0199697,-33.8344066
"SAAEYB0022",136.0188837,-33.83440507
"SAAEYB0023",136.1473198,-33.81098671
"SAAEYB0023",136.1484043,-33.81098978
"SAAEYB0023",136.1484058,-33.81009856
"SAAEYB0023",136.1473182,-33.81009928
"SAAEYB0024",136.0674051,-33.76161029
"SAAEYB0024",136.0684865,-33.76161151
"SAAEYB0024",136.0684876,-33.76071837
"SAAEYB0024",136.0674059,-33.76072072
"SAAEYB0025",135.3709543,-34.66208653
"SAAEYB0025",135.3720544,-34.66208359
"SAAEYB0025",135.3720514,-34.66119351
"SAAEYB0025",135.3709548,-34.66119277
"SAAEYB0026",135.3924635,-34.67025657
"SAAEYB0026",135.3935574,-34.67025291
"SAAEYB0026",135.3935581,-34.66936487
"SAAEYB0026",135.3924623,-34.66936763
"SAAEYB0027",135.3910658,-34.6799485
"SAAEYB0027",135.3921641,-34.67995081
"SAAEYB0027",135.3921623,-34.679056
"SAAEYB0027",135.3910681,-34.67906308
"SAAEYB0028",135.387597,-34.68853799
"SAAEYB0028",135.388695,-34.68853542
"SAAEYB0028",135.3886958,-34.687648
"SAAEYB0028",135.3875985,-34.68764616
"SAAEYB0029",136.9371981,-33.26579387
"SAAEYB0029",136.9382744,-33.26579011
"SAAEYB0029",136.9382694,-33.26489335
"SAAEYB0029",136.9371909,-33.26489253
"SAAEYB0030",136.8234574,-33.19091907
"SAAEYB0030",136.8245253,-33.19092053
"SAAEYB0030",136.8245263,-33.19002846
"SAAEYB0030",136.823458,-33.19003839
"SAAEYB0031",136.9007118,-33.20810817
"SAAEYB0031",136.9017833,-33.20810975
"SAAEYB0031",136.9017846,-33.20721521
"SAAEYB0031",136.9007044,-33.20721104
"SAAEYB0032",136.8494437,-33.2023505
"SAAEYB0032",136.8505119,-33.20234417
"SAAEYB0032",136.8505206,-33.20145066
"SAAEYB0032",136.8494495,-33.20143769
"SAAEYB0033",136.9240633,-33.22334811
"SAAEYB0033",136.9251336,-33.22332714
"SAAEYB0033",136.9251485,-33.22244713
"SAAEYB0033",136.9240519,-33.22244601
"SAAEYB0034",132.338303,-31.939275
"SAAEYB0034",132.33936,-31.939297
"SAAEYB0034",132.339386,-31.938396
"SAAEYB0034",132.338329,-31.938373
"SAAEYB0035",132.211062,-31.983078
"SAAEYB0035",132.212119,-31.983101
"SAAEYB0035",132.212146,-31.9822
"SAAEYB0035",132.211089,-31.982177
"SAAEYB0036",132.374271,-31.994197
"SAAEYB0036",132.375329,-31.994219
"SAAEYB0036",132.375354,-31.993318
"SAAEYB0036",132.374297,-31.993296
"SAAEYB0037",137.1061976,-35.16365251
"SAAEYB0037",137.107295,-35.163633
"SAAEYB0037",137.1073005,-35.162756
"SAAEYB0037",137.1061987,-35.1627529
"SAAFLB0003",138.646998,-34.97365
"SAAFLB0003",138.648093,-34.973671
"SAAFLB0003",138.648118,-34.97277
"SAAFLB0003",138.647024,-34.972749
"SAAFLB0004",138.5786,-35.07034722
"SAAFLB0004",138.5796972,-35.07036944
"SAAFLB0004",138.5797222,-35.06946667
"SAAFLB0004",138.5786278,-35.06944722
"SAAFLB0005",138.1032556,-33.02676944
"SAAFLB0005",138.1043333,-33.026775
"SAAFLB0005",138.1043278,-33.02587222
"SAAFLB0005",138.1032639,-33.02586944
"SAAFLB0006",138.1626917,-33.08573611
"SAAFLB0006",138.1637778,-33.08573889
"SAAFLB0006",138.1637722,-33.08483889
"SAAFLB0006",138.1627,-33.08483889
"SAAFLB0007",138.2997028,-31.82368889
"SAAFLB0007",138.3007611,-31.82368611
"SAAFLB0007",138.3007611,-31.82278611
"SAAFLB0007",138.2997028,-31.82278611
"SAAFLB0008",138.3511917,-31.83778611
"SAAFLB0008",138.3522389,-31.837775
"SAAFLB0008",138.3522722,-31.836875
"SAAFLB0008",138.3511917,-31.83688333
"SAAFLB0030",138.0151194,-29.97848333
"SAAFLB0030",138.0161556,-29.97848056
"SAAFLB0030",138.0161556,-29.97757778
"SAAFLB0030",138.0151222,-29.97758056
"SAAFLB0031",137.9545667,-29.971575
"SAAFLB0031",137.955596,-29.971555
"SAAFLB0031",137.9555944,-29.97066111
"SAAFLB0031",137.9545611,-29.97065556
"SAAGAW0001",137.1972083,-32.98324722
"SAAGAW0001",137.1982833,-32.98325
"SAAGAW0001",137.1982861,-32.98235278
"SAAGAW0001",137.1972111,-32.98234444
"SAAGAW0002",137.2442722,-32.98011944
"SAAGAW0002",137.2453417,-32.98011389
"SAAGAW0002",137.2453444,-32.97920833
